layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.006579563152685344,0.006454179954584142,0.995968051669391,0.9769884238997321,1.015316390328005,0.08799911047010721,0.08993026749972546,0.0,131142,131328,0.9985836988304093,1.0,0.9769884238997321,0.08798085400691118,0.45652635440581285,0.9818181818181818,1.6556856485704086,131142,0.9769897699334528,0.08800657926887219,0.9813573147566224,0.0013277209464392886,0.0013277212399210906,6.328027467482527e-09,0.006579560249373803,0.0064541849908326945,0.9769895519657452,1.0153150820891679,0.08799994398896169,0.08993112999680382,0.0
model.dec.16x16_block0.conv0,0.021878053556519214,0.021461712792767134,0.9964228637357387,0.9774608726684778,1.0157527028829472,0.08289907928071696,0.08471170820017403,0.0,1178999,1179904,0.9992329884465176,0.9999999999999999,0.9774608726684779,0.08287303542365478,0.47368421052631576,0.9789272030651341,1.482233502538071,1178999,0.9774624649223286,0.08289837567244286,0.9788995220594315,0.0017251533146041731,0.0017251533133335654,9.40217883437751e-08,0.02187803643889862,0.021461720931804065,0.9774625321848559,1.0157520675191172,0.08289299626253253,0.08470550123457464,0.0
model.dec.16x16_block0.conv1,0.015597166723209117,0.015299787211582691,0.9962641662062394,0.9772691425295057,1.0156283931134626,0.08471151618994412,0.08656647593137776,0.0,589546,590080,0.9990950379609544,1.0,0.9772691425295055,0.08468075016484683,0.45454545454545453,0.9781347121592626,1.4999688512334912,589546,0.9772677891925284,0.08471142672609833,0.9781206614095945,0.0019675510814795246,0.001967551082857595,5.7683388197449097e-08,0.01559717337345029,0.015299761237553205,0.9772674775724765,1.015630977294971,0.08470659686176955,0.08656151257873401,0.0
model.dec.16x16_block0.norm0,0.0005852954806011613,0.0005769905420479138,0.9965099093550618,0.9823701221207649,1.010853218234133,0.08229010415004204,0.08416274419773465,0.0,1023,1024,0.9990234375,1.0,0.9823701221207649,0.08225960005661295,0.5166900420757363,0.9834254143646409,1.512162162162162,1023,0.9824297821664407,0.08235438481347225,0.9840701726656478,0.002842746200378227,0.0028427462004250023,7.823479234213132e-11,0.0005853029785747993,0.0005770361869231931,0.9824356209455193,1.0107865872567916,0.0822911362869599,0.08416685633154815,0.0
model.dec.16x16_block0.norm1,0.00045892509275324947,0.0004501082419812623,0.9966052185183237,0.9774584783879378,1.0161270105467965,0.08074714470967233,0.08251326776103082,0.0,512,512,1.0,1.0,0.9774584783879378,0.08074714470967231,0.5642857142857143,0.9768542696072524,1.5586805555555554,512,0.9773219191518712,0.08071546942093027,0.975941884780239,0.0037099573534226963,0.0037099573533749377,0.0,0.0004589317699565972,0.00045005289789347837,0.9773212239305105,1.0162637896396138,0.08077052283581031,0.08253948179589911,0.0
model.dec.16x16_block0.skip,0.006673270524786197,0.0065587957739255505,0.9963414450030811,0.9792499846366487,1.013731213280711,0.08399580231244591,0.08582434922567429,0.0,131300,131328,0.9997867933723197,1.0,0.9792499846366487,0.08398689344535612,0.4525784610337538,0.9794941900205059,1.5,131300,0.979249759586409,0.08399875952779993,0.9795093457650871,0.0008907373559259889,0.0008907373558838212,3.03220704476808e-09,0.006673270053302309,0.006558792972518448,0.9792496189283221,1.013731557423949,0.08399596631196263,0.08582455845756909,0.0
model.dec.16x16_block1.affine,0.007131677290286257,0.006979715428830346,0.996265362395757,0.9750369286330691,1.0179559800889024,0.08450441543008627,0.08642399008953999,0.0,131182,131328,0.9988882797270955,1.0,0.9750369286330691,0.08449307758697759,0.5166706539074961,0.9776951441614857,1.5263001485884093,131182,0.9750380582787761,0.08450404764776434,0.9774391458586815,0.001094250756008699,0.0010942506353536763,4.433925948246514e-09,0.007131674407397552,0.006979719290602304,0.9750377728201123,1.017954912004815,0.08450552824045905,0.08642510905976818,0.0
model.dec.16x16_block1.conv0,0.02235334678946863,0.021936907871847097,0.9963630015990729,0.9778009341891251,1.0152774417001118,0.08362269633634403,0.08544647838519714,0.0,1178935,1179904,0.9991787467454979,1.0,0.9778009341891251,0.08359177681053989,0.46407902552932906,0.978790071557378,1.4891774506091742,1178935,0.977802667019691,0.08361566881063823,0.9787653170427585,0.0017174364612521434,0.0017174364595417592,1.1754012969488141e-07,0.02235334298732271,0.02193692947527642,0.9778025477640506,1.0152767720488907,0.08361712954810725,0.08544080848952863,0.0
model.dec.16x16_block1.conv1,0.015251806627309225,0.014961200724083225,0.9960320319382108,0.9770537695358309,1.0153789275264435,0.08729974927568766,0.08921453991578694,0.0,589465,590080,0.9989577684381779,1.0000000000000002,0.9770537695358309,0.08725649877610175,0.4411764705882353,0.9777070063694268,1.5139331562638296,589465,0.9770519500235831,0.08729396880257574,0.9776657973304034,0.002181900725260929,0.0021819007237033044,7.990307111970205e-08,0.015251821490584235,0.01496118109138575,0.9770524553447173,1.0153822056596646,0.08728925131941699,0.08920387465727943,0.0
model.dec.16x16_block1.norm0,0.0005700750720999643,0.0005652683798997367,0.9964081586195803,0.9880067610516473,1.0048809964689738,0.08396646783790003,0.08631641649093828,0.0,1023,1024,0.9990234375,1.0,0.9880067610516473,0.08396412431723313,0.5605326876513317,0.9876160990712074,1.4537145650048875,1023,0.9879319571369486,0.08390953413666831,0.9862097574696047,0.0022065298415097894,0.0022065298417559146,5.819116785778363e-12,0.0005701039648487838,0.0005652465072192143,0.9879199396080068,1.004972317256327,0.08394156057792641,0.08628149960576427,0.0
model.dec.16x16_block1.norm1,0.00045032109034956794,0.00044181030114845367,0.9964094984098019,0.9775779771226889,1.0156037797040816,0.08306459000609019,0.0848790784086429,0.0,509,512,0.994140625,1.0,0.9775779771226889,0.0830426523410842,0.4440816326530615,0.9686411149825784,1.3891402714932124,509,0.9775187831979497,0.08302963523614049,0.9709190453222812,0.0036367051807832122,0.0036367051801043863,3.3621563651163874e-11,0.0004503762932025775,0.00044182501345898563,0.9774917843209951,1.0156955775760967,0.08304446290364866,0.08485979954939851,0.0
model.dec.16x16_block1.skip,0.006241253972021829,0.006129971258648252,0.9960028533156415,0.9782439381133998,1.0140841615906873,0.08772880319024666,0.08963808017177319,0.0,131301,131328,0.9997944078947368,1.0,0.9782439381133996,0.08772518939845327,0.4271555996035679,0.9782608695652174,1.541044776119403,131301,0.9782447772221825,0.08773241927430986,0.9782776957260714,0.0007050630606707754,0.0007050630607055252,1.1237364238942682e-09,0.006241254237527723,0.006129975974812284,0.9782444912997973,1.014083260929747,0.08773062677127344,0.08963998062953603,0.0
model.dec.16x16_block2.affine,0.006704766062902279,0.0065045880049017235,0.9952239796393589,0.9655104890192917,1.0258519000195063,0.09470329228423816,0.09769890549186264,0.0,131175,131328,0.9988349780701754,1.0,0.9655104890192916,0.09469452071423536,0.4074074074074074,0.9667714414009879,1.4413104074985428,131175,0.9655089748519999,0.09471078422338634,0.9664307868474709,0.0010957836021501445,0.0010957831632201378,3.3979260011748016e-09,0.006704763263585711,0.006504574203688067,0.9655090521809162,1.0258538700139253,0.0947010037745881,0.0976967730449042,0.0
model.dec.16x16_block2.conv0,0.02184030744375,0.021404416879037887,0.9959302145034565,0.9760533613624539,1.016211850114792,0.08832895438819273,0.09029093675175495,0.0,1178926,1179904,0.9991711190062921,1.0,0.9760533613624539,0.08829598898082006,0.42857142857142855,0.9769988644653973,1.5217391304347827,1178926,0.9760525009560266,0.08832227451229913,0.9769697160768229,0.001782207573473663,0.0017822075723403726,1.2636370242046065e-07,0.021840301142989273,0.021404382092300764,0.9760524242604068,1.0162135912433474,0.08832477406588239,0.0902867250326904,0.0
model.dec.16x16_block2.conv1,0.014560625287664263,0.01426082254116683,0.9956415382124769,0.9751413150568191,1.0165727339286679,0.09134240430358641,0.09340035502879838,0.0,589448,590080,0.9989289587852495,0.9999999999999999,0.9751413150568191,0.09130098713026177,0.4166666666666667,0.97611609992592,1.5333333333333334,589448,0.9751422903839366,0.09133594343311766,0.9760853798545288,0.0021982129669151007,0.0021982129657271013,7.296907381524631e-08,0.014560623147095103,0.01426082308535691,0.9751422342674629,1.016573315715308,0.09133453536434126,0.09339231033751229,0.0
model.dec.16x16_block2.norm0,0.0006246412599805178,0.0006124909678323379,0.9962409698157031,0.9768624567254465,1.01600390424082,0.08494022554148667,0.08680818810579172,0.0,1022,1024,0.998046875,1.0,0.9768624567254465,0.08477922280532149,0.5667487684729065,0.977097902097902,1.4295715826783784,1022,0.9769147444514954,0.08479369734446252,0.9782363870774985,0.00190197307776902,0.0019019730769457403,4.850880409478018e-10,0.0006245917897344152,0.0006124716000068209,0.9769050818630629,1.0159515566195052,0.08498858078828553,0.08685667682644013,0.0
model.dec.16x16_block2.norm1,0.0003994672026646884,0.00038733747081254284,0.9951374283349643,0.9649203039222026,1.0263008222003067,0.09550537178950053,0.0985950356838213,0.0,511,512,0.998046875,1.0,0.9649203039222026,0.09549791181931197,0.3688586545729403,0.9669811320754716,1.5034965034965033,511,0.9648375871063597,0.09566157039179758,0.9664996092076021,0.004789124676681943,0.004789124676559422,1.0345096508050422e-11,0.0003994945685259198,0.0003873278389121229,0.9648266955174698,1.0263929115616783,0.0955319836593388,0.09863563936329667,0.0
model.dec.16x16_block2.skip,0.005494879736072961,0.005386598063487723,0.9957834215992296,0.976160590963727,1.0158007113900331,0.08992763544265553,0.09192048441799515,0.0,131298,131328,0.9997715643274854,1.0000000000000002,0.9761605909637269,0.08992024116993881,0.4116022099447514,0.9759442128380289,1.5408514873868833,131298,0.976160932114404,0.08992894191272106,0.975909322866767,0.000766358538418684,0.0007663585384515499,1.826886332028929e-09,0.005494878467827715,0.0053865983487808725,0.9761610045181085,1.0158005652336424,0.08992617869633875,0.09191901495397226,0.0
model.dec.16x16_block3.affine,0.006101086000990875,0.005922739658735122,0.9954932824678713,0.9663931213425431,1.02546971160341,0.0920599639803004,0.0949008572271414,0.0,131115,131328,0.9983781067251462,1.0,0.9663931213425431,0.09204495264282574,0.4,0.9612403100775194,1.3793103448275863,131115,0.9663929183767299,0.0920585045468412,0.9608745169612026,0.0011561131482229925,0.0011561127142880791,4.6805127584339725e-09,0.00610108817513243,0.005922738081289218,0.9663930562346504,1.0254709196163618,0.0920542729761826,0.09489508462501675,0.0
model.dec.16x16_block3.conv0,0.020572808224476897,0.020177247965762403,0.9956282215887028,0.9764849450550446,1.0151467881238094,0.09160881018872666,0.09362889464709857,0.0,1178715,1179904,0.9989922908982426,1.0,0.9764849450550446,0.09157611022255352,0.4166666666666667,0.977027027027027,1.5378151260504203,1178715,0.9764843267014801,0.09160154244059944,0.9769655479004691,0.0018165216461316362,0.001816521645045096,1.1535025085460994e-07,0.020572804282015463,0.020177220049741786,0.9764843533894445,1.0151485929528046,0.09160260142198683,0.09362260053985105,0.0
model.dec.16x16_block3.conv1,0.014494348133976766,0.014180682809717198,0.9950042532414647,0.9734718373751016,1.0170129488677973,0.09767211122079915,0.09993999882480756,0.0,589364,590080,0.9987866052060738,1.0,0.9734718373751016,0.09762503427386142,0.3821825364831091,0.974559686888454,1.5679955307262563,589364,0.9734751908018672,0.0976726842533592,0.9745002393395552,0.002417349317785366,0.002417349315895032,8.788118946772683e-08,0.014494294444409804,0.014180663367915495,0.9734752095861307,1.0170117261713216,0.09766136580228156,0.09992887301138506,0.0
