layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.008603881563003617,0.008525485707241787,0.9971821332994565,0.9880961241397573,1.0063516925920155,0.07433507188745771,0.07507095088238361,0.0,131285,131328,0.9996725755360624,1.0,0.9880961241397573,0.07432094651337046,0.5175869197519264,0.98778071334214,1.3977847598538469,131285,0.9880965197619157,0.07434072495033435,0.9877729832538491,0.0009792551827179097,0.0009792552040149693,7.418876517105498e-09,0.008603886810248053,0.00852549355961894,0.988096549407382,1.0063514994079767,0.07433352923009533,0.07506934576617631,0.0
model.dec.16x16_block0.conv0,0.0219363775811935,0.021741960024310895,0.9961444382553543,0.9873158170634107,1.005052005363897,0.08695080214314267,0.08774140303942016,0.0,1179004,1179904,0.9992372260794099,1.0000000000000002,0.9873158170634104,0.08691667823927954,0.4523809523809524,0.9879518072289156,1.5185185185185186,1179004,0.987316294316197,0.08694856236928879,0.9878770909984003,0.001820070059165697,0.0018200700591097273,1.3626167929079483e-07,0.02193636694365539,0.021741950940603064,0.987316308786153,1.0050523709802546,0.08694597698498625,0.08773652707800686,0.0
model.dec.16x16_block0.conv1,0.015213877087275224,0.015070972768019447,0.995916310520276,0.9865616442787785,1.0053596785484256,0.08943322689512542,0.09029956611582365,0.0,589479,590080,0.9989814940347072,1.0000000000000002,0.9865616442787783,0.08938581012464157,0.4357472356800112,0.9865771812080537,1.5320352117705873,589479,0.9865618453575405,0.08941483266107712,0.9865104084789958,0.0021444995455231837,0.0021444995454862367,9.366824225139924e-08,0.015213873191689854,0.015070960742292874,0.98656201583484,1.0053611467641768,0.08942318178846276,0.09028949580578319,0.0
model.dec.16x16_block0.norm0,0.0008036367334745236,0.0007934183227906021,0.997938634667498,0.9852496343000108,1.0107910562885647,0.0633593921887743,0.0645752808457807,0.0,1022,1024,0.998046875,1.0,0.9852496343000108,0.06333559850073417,0.6334848484848484,0.9861764619496578,1.4594373061586177,1022,0.9852290652682625,0.06343104374190235,0.9861995230558821,0.0019954321188596015,0.001995432118934735,9.29196590430528e-11,0.0008036273748872147,0.000793389317140327,0.9852281936332992,1.0108194238998292,0.06330951689203022,0.0645297079108782,0.0
model.dec.16x16_block0.norm1,0.0005224087727614531,0.0005192639487880545,0.997283328960812,0.9912798300061367,1.003323186972343,0.07321769883451572,0.07366139657077263,0.0,512,512,1.0,1.0,0.9912798300061367,0.0732176988345157,0.48928571428571427,0.9903161592505855,1.3917866004962773,512,0.9913194938597663,0.07343226413411537,0.989951956961432,0.003189344013194066,0.0031893440131585847,0.0,0.000522375739285273,0.0005192587432552647,0.9913342230754363,1.003271466800955,0.07319931276144576,0.07363913938621992,0.0
model.dec.16x16_block0.skip,0.007262397574189202,0.007185863708885946,0.9957872773392205,0.9852932981021936,1.0063930239052643,0.09072720143179733,0.09173745635025116,0.0,131308,131328,0.9998477095516569,1.0000000000000002,0.9852932981021935,0.09072194140545654,0.41581779982600015,0.9848557765723811,1.552058129393053,131308,0.9852925037537458,0.09072913221610872,0.9848370682446832,0.0008383134997628823,0.0008383134998348865,2.4025349909418635e-09,0.007262401660828742,0.007185861449939812,0.9852924928482609,1.006393966765058,0.09072648200145789,0.09173682312466748,0.0
model.dec.16x16_block1.affine,0.008569133623958865,0.008452936553204858,0.9975346844036524,0.9840081584571846,1.0112471507842598,0.06922359027620846,0.07058756411495914,0.0,131287,131328,0.9996878045808967,1.0000000000000002,0.9840081584571844,0.06921148187273317,0.46938775510204084,0.9804381846635368,1.3555555555555556,131287,0.9840079782119423,0.06922531101871394,0.9804682090410936,0.0009063383424110581,0.0009063383416671866,5.8745375830409e-09,0.008569131449467048,0.008452931143210395,0.9840078132502732,1.0112475772202723,0.06922306784474595,0.07058705517288887,0.0
model.dec.16x16_block1.conv0,0.021847100730781097,0.02160506924070743,0.9959221580297688,0.984888908040414,1.007079008360577,0.08921725294311841,0.0902852123505684,0.0,1178992,1179904,0.9992270557604687,0.9999999999999999,0.9848889080404143,0.08918490339171167,0.4383561643835616,0.9853177839923354,1.5294117647058822,1178992,0.9848886074395037,0.08921638818596714,0.9852722877388866,0.0018541267482980492,0.0018541267475918677,1.3146883822269872e-07,0.021847100151738727,0.021605051131782137,0.9848886716038473,1.007080401440612,0.08921096552310445,0.09027896633685852,0.0
model.dec.16x16_block1.conv1,0.0152362562932934,0.015047977275201437,0.99570183248142,0.9833976443840795,1.0081599695388779,0.09147224839987883,0.09272988391741495,0.0,589495,590080,0.9990086090021691,1.0,0.9833976443840795,0.09143089440615895,0.42105263157894735,0.984007996001999,1.5461350497645785,589495,0.9833937034594867,0.09146552730352674,0.9839630429658494,0.002191707811103209,0.0021917078105172304,8.380347070856918e-08,0.015236292785363557,0.015047939452295479,0.9833937621507315,1.0081658868047743,0.09146164117708148,0.09271987382376759,0.0
model.dec.16x16_block1.norm0,0.0007119851514205455,0.0007024689021103781,0.997143175947831,0.9838155622450464,1.0106513369948815,0.07452509078677273,0.07586136254494458,0.0,1023,1024,0.9990234375,1.0,0.9838155622450464,0.07450985463702063,0.5436131934032983,0.9834710743801653,1.4701960784313726,1023,0.9838056387904108,0.0745285704725778,0.9831516408696277,0.001714898182461668,0.0017148981825418316,5.493790060209692e-11,0.0007119956387389592,0.0007024740890308999,0.9838049846333624,1.0106553188132077,0.07456876401656047,0.07590630221678545,0.0
