layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.008117742287201444,0.008066063804443151,0.9955766232722516,0.9892386677742739,1.0019551854319007,0.0933549953425805,0.09451130463592883,0.0,131294,131328,0.9997411062378168,1.0,0.9892386677742739,0.09335121767502096,0.4879518072289157,0.9936446063436533,1.4638471175922025,131294,0.9892393230974156,0.09336160671585451,0.9935706064482827,0.0009828714279223065,0.0009828714187355462,2.2077874686621962e-09,0.008117739514286256,0.00806606381168273,0.9892391534390869,1.0019549910313434,0.09335347103527851,0.09450979449187735,0.0
model.dec.16x16_block0.conv0,0.022397038616328753,0.02204518211192605,0.9949419635084704,0.9793114684523774,1.0108219321830891,0.09887333975391306,0.10046164496013875,0.0,1179031,1179904,0.9992601092970276,0.9999999999999998,0.9793114684523774,0.09884144938838217,0.42028985507246375,0.9817095931317655,1.5394736842105263,1179031,0.9793123090398063,0.09886978773607222,0.9816734554715617,0.0018640232269126118,0.0018640232257578306,1.5023948574263226e-07,0.02239702493385535,0.022045180886627633,0.9793125364860881,1.0108219119131927,0.09886820249549581,0.10045637408117782,0.0
model.dec.16x16_block0.conv1,0.01576125839543911,0.015487161919268844,0.9948574757228085,0.9775563870948741,1.0124647642504756,0.09952336726864182,0.1012849289294415,0.0,589530,590080,0.9990679229934925,1.0000000000000002,0.9775563870948739,0.09947676987489287,0.41008644250604737,0.9794520547945206,1.5416666666666667,589530,0.9775568890058953,0.09951873716563137,0.979413067006036,0.0022441157443046466,0.002244115743327403,1.0942108534524724e-07,0.015761262349902574,0.01548716331253379,0.9775570487543077,1.0124657754201634,0.0995153065650271,0.10127674326260136,0.0
model.dec.16x16_block0.norm0,0.0007549495374224408,0.0007484980606626262,0.9963282203689436,0.9878140243330025,1.0049158022167406,0.08488423387273357,0.08592642644596911,0.0,1024,1024,1.0,1.0,0.9878140243330025,0.08488423387273357,0.5719642857142857,0.9920382115135322,1.5343808925204272,1024,0.9877833160707721,0.08481477539937268,0.9918811314358027,0.0020862387831045532,0.002086238783332912,0.0,0.0007549541703967467,0.0007484765204981831,0.9877841246261576,1.0049555585498955,0.08482784713678408,0.08586939303938688,0.0
model.dec.16x16_block0.norm1,0.0005159295361787004,0.0005131277825859,0.9962804572359415,0.9908701595988416,1.0017202958984102,0.08570194809353243,0.0868072551317828,0.0,512,512,1.0,1.0,0.9908701595988416,0.08570194809353243,0.45454545454545453,1.0,1.6178237650200267,512,0.9908222252795217,0.08550347520383178,0.999139560614482,0.0034256146230252,0.0034256146234180863,0.0,0.0005159466456672073,0.0005131191644087748,0.9908353377064649,1.0017851809188458,0.08552779055575709,0.08662986773356454,0.0
model.dec.16x16_block0.skip,0.007394984305736627,0.0072795030495225715,0.9948539179748611,0.9793181202709917,1.010636173908492,0.09973747674950295,0.10133258417327907,0.0,131312,131328,0.9998781676413255,1.0,0.9793181202709919,0.09973363590671874,0.3692246182309285,0.9789757956160231,1.593480307396733,131312,0.9793180289379166,0.09974083096896547,0.9790105000513747,0.0006433684869926763,0.0006433684871216167,1.9901476211451765e-09,0.007394982746797528,0.007279501095962309,0.9793180137179197,1.0106361802805992,0.09973796381374181,0.10133308834402413,0.0
model.dec.16x16_block1.affine,0.008697126490602043,0.008620474941670994,0.9969187027426284,0.9881324257112288,1.00578310560217,0.0777503581488079,0.07870538818508878,0.0,131284,131328,0.9996649610136452,1.0,0.9881324257112288,0.077743901492052,0.3390433006055618,0.9862695577025578,1.5054519093471972,131284,0.9881321398692133,0.07775591557537176,0.9862685862755284,0.001034153052433225,0.0010341530543705915,3.607263528553828e-09,0.008697128465944606,0.008620472889453244,0.9881321590554873,1.0057837699420582,0.0777478689368421,0.07870288669718922,0.0
model.dec.16x16_block1.conv0,0.022373918881783496,0.022032679509441835,0.9957412898412403,0.980554583634097,1.0111632058462585,0.09078548564117518,0.0921980907855334,0.0,1178950,1179904,0.9991914596441744,1.0,0.980554583634097,0.09075209797330357,0.44776119402985076,0.9814389545103002,1.509433962264151,1178950,0.9805563300728535,0.0907798717155338,0.9813992262436113,0.0017730171844317648,0.0017730171850123537,1.4412555445905954e-07,0.022373916186389006,0.02203270547200336,0.9805563365001991,1.0111623867580586,0.0907804267431066,0.09219284657015545,0.0
model.dec.16x16_block1.conv1,0.015669835312734345,0.015406722843074256,0.9957459827362809,0.9790263951054561,1.0127511036396941,0.09059372010427681,0.09214203504525899,0.0,589522,590080,0.9990543655097613,1.0,0.9790263951054561,0.0905525389954289,0.4489795918367347,0.9802152241989105,1.5138121546961325,589522,0.9790251572852039,0.09058335781122329,0.9801664869467166,0.00208501907145342,0.002085019070084625,8.700826486346655e-08,0.015669828712361715,0.015406685729169426,0.9790252703435037,1.0127539662873788,0.09058466424025989,0.09213302085442315,0.0
model.dec.16x16_block1.norm0,0.000708945658877821,0.0007062313561982602,0.9962974242858853,0.9924829531278855,1.0001265558369623,0.08564433584076342,0.08682143364365859,0.0,1023,1024,0.9990234375,1.0,0.9924829531278855,0.0856205625974566,0.4621052631578948,0.9929742388758782,1.395266272189349,1023,0.9925350584544353,0.08559152193045522,0.9929768053939811,0.0026530150061938587,0.002653015006270993,9.720462500748037e-11,0.0007089144908916711,0.0007062395118518,0.9925360766679224,1.0000690488965596,0.0856719580231395,0.08685229463150122,0.0
