layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.005648623226506941,0.005624953280133895,0.9960064891859123,0.9918328314217325,1.000197709808046,0.08890674675874825,0.09047038322523338,0.0,131065,131328,0.9979973806042886,1.0,0.9918328314217325,0.08888719549180897,0.4107395354056784,0.9885129819040126,1.6120055460402893,131065,0.9918343897230191,0.08889760196828508,0.9875061039630364,0.0014259135327019117,0.001425913526267287,4.390120530204853e-09,0.0056486122382504765,0.005624950782448669,0.9918347618170571,1.0001966533621864,0.08890195597930885,0.09046579444151985,0.0
model.dec.16x16_block0.conv0,0.02253213694067151,0.022243754071404307,0.9970010152147356,0.9842406625599034,1.0099268015953522,0.076397997784883,0.0775429068665975,0.0,1178941,1179904,0.9991838319049685,1.0,0.9842406625599032,0.07636666947603575,0.5133437990580848,0.9849624060150376,1.450199203187251,1178941,0.9842400164034344,0.0763867381140166,0.984909740478047,0.0015815797063302255,0.0015815797055096846,9.617539929353348e-08,0.02253214614890521,0.02224373714124679,0.9842400379900782,1.0099285235335835,0.07639112150051583,0.07753598353512652,0.0
model.dec.16x16_block0.conv1,0.016044519078359878,0.01582460097777198,0.9968980692709104,0.9832338435747038,1.0107521898381053,0.07762472239761009,0.07880880780355162,0.0,589517,590080,0.9990458920824296,0.9999999999999998,0.983233843574704,0.07758795972658243,0.5,0.983963344788087,1.4642857142857142,589517,0.9832347032371301,0.07760794245829933,0.9839305390804174,0.0018425150261567017,0.001842515025335109,5.814160731696846e-08,0.01604449930221747,0.015824584380145643,0.9832348527463612,1.0107528558428676,0.07761424146666515,0.0787981842982051,0.0
model.dec.16x16_block0.norm0,0.0005593629356929014,0.000556193907166752,0.9958838461948493,0.9902417413717733,1.0015580980639491,0.09012514364281653,0.09160173538894684,0.0,1023,1024,0.9990234375,1.0,0.9902417413717733,0.090099942653777,0.3530637254901961,0.9871794871794872,1.583282208588957,1023,0.9903557877137286,0.0903141848922496,0.9862729814617339,0.0039833280055657375,0.003983328005449228,5.624961618330473e-11,0.0005593386516557072,0.0005562191103651193,0.9903290749210766,1.0014686985610404,0.09013898424900485,0.09162072585836459,0.0
model.dec.16x16_block0.norm1,0.00041694870438053404,0.00041528999037402476,0.9963273116037291,0.9923637015733774,1.0003067527295229,0.08528580449800703,0.0868483210428089,0.0,511,512,0.998046875,1.0,0.9923637015733774,0.08528580449800703,0.5134680134680134,0.9937888198757764,1.610728628800918,511,0.9925603831957149,0.08532058311234902,0.9927978154269343,0.0040855796665966344,0.004085579666209278,0.0,0.00041691461559875264,0.00041534061305617987,0.9925630853474802,1.0001003069097945,0.08533496354222019,0.08691500755910614,0.0
model.dec.16x16_block0.skip,0.006814796019757894,0.006715518709073559,0.9967331828507319,0.9822128671176759,1.0114681562980636,0.07958828259720156,0.08083487837032961,0.0,131294,131328,0.9997411062378168,1.0,0.9822128671176756,0.07958335801551146,0.4748820783120439,0.9821428571428571,1.471393951731378,131294,0.9822134070123992,0.07959539832552902,0.9821427300857033,0.0008088843621127184,0.0008088843620237374,1.4409208472634854e-09,0.006814794031796379,0.006715519887731219,0.9822133105648904,1.0114676677867769,0.07958851066850639,0.08083512196539452,0.0
model.dec.16x16_block1.affine,0.006019446786319796,0.005993894738257176,0.9959195217464429,0.991691926688372,1.0001651390949995,0.0898627239853738,0.09142783502401015,0.0,131099,131328,0.9982562743664717,1.0,0.991691926688372,0.08985305895481645,0.4,0.9883565139721833,1.5130549199084657,131099,0.9916899907132558,0.08985942721605628,0.986894888723927,0.0010099477489009594,0.001009947162998226,2.4911620177826623e-09,0.006019455671989722,0.005993890695053196,0.9916900191826752,1.0001675174293343,0.08986004394425517,0.09142510186695282,0.0
model.dec.16x16_block1.conv0,0.022527682059222818,0.022241890396763525,0.9968118943988645,0.984166095878159,1.0096201819759358,0.0787753088902097,0.07995644420012175,0.0,1178954,1179904,0.9991948497504882,1.0,0.984166095878159,0.07874691018758719,0.5,0.9846491228070176,1.4666666666666666,1178954,0.9841668723283021,0.07877323335847286,0.9846025110686645,0.0016718596165340173,0.0016718596162436333,8.986130091326292e-08,0.02252767126676305,0.02224188763101001,0.9841669123921455,1.0096203033290663,0.07876949718378033,0.07995058120212413,0.0
model.dec.16x16_block1.conv1,0.015344368153021941,0.015119343395873732,0.9966208031303677,0.9820053851505078,1.0114537458264419,0.08093539006779077,0.0822093888484527,0.0,589475,590080,0.9989747152928417,1.0,0.9820053851505077,0.08089676044230404,0.4788732394366197,0.9822150363783346,1.48,589475,0.9820048133629226,0.08091797039364047,0.9821746281694951,0.0019883611296489774,0.001988361128798884,5.8261637488548635e-08,0.015344386836593116,0.015119341488499694,0.9820048730818549,1.01145593672919,0.08092548289553615,0.08219939367625931,0.0
model.dec.16x16_block1.norm0,0.0005867754261857008,0.0005820805196578572,0.9964901884390311,0.9885170728621804,1.0045276130437653,0.08303986562915003,0.08433743574288977,0.0,1024,1024,1.0,1.0,0.9885170728621804,0.08303986562915003,0.5236309326252905,0.9851626821643993,1.5461627296587923,1024,0.9885575182780236,0.08305439783787283,0.9845096547640237,0.0032450937974650954,0.0032450937972398884,0.0,0.0005867874712583649,0.0005821179815964359,0.9885703838738816,1.0044937312164195,0.08292456762864343,0.08422268741896571,0.0
