layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.0064427026071283726,0.006313141373353928,0.9966461166449176,0.9766037977015979,1.017099753411874,0.08018662890963137,0.08199069771551314,0.0,131120,131328,0.9984161793372319,1.0,0.9766037977015979,0.0801780831840191,0.46766010985534756,0.9768194474490401,1.3898343958948833,131120,0.9766075367658196,0.08019147126236514,0.9760859136181781,0.001094535280974769,0.0010945380249784567,2.146010094088806e-09,0.006442678440191153,0.006313139542512334,0.9766075589486464,1.0170966301379962,0.08018226412048102,0.08198576959445251,0.0
model.dec.16x16_block0.conv0,0.02388223804589037,0.023435476171659628,0.9955743089787297,0.9769502318147448,1.0145534259788438,0.09221960476766632,0.09401368337840822,0.0,1178974,1179904,0.9992118002820568,1.0000000000000002,0.9769502318147446,0.09218591822718887,0.41935483870967744,0.9782608695652174,1.5432098765432098,1178974,0.976951080865545,0.09221434154001033,0.9782360509937599,0.0017344610849226352,0.0017344610856147458,1.3366515905868876e-07,0.02388223397405396,0.0234354796700442,0.9769509182366918,1.0145534899661124,0.09221567191366353,0.09400964404591412,0.0
model.dec.16x16_block0.conv1,0.01683141121822988,0.016537011809652145,0.9951584071230615,0.9777520207719947,1.012874669883858,0.09656490795957272,0.09828866112107564,0.0,589550,590080,0.99910181670282,0.9999999999999998,0.9777520207719949,0.09652154993367486,0.3815789473684211,0.9785996554780891,1.569767441860465,589550,0.977754366809438,0.09654650066351479,0.978581236857623,0.001974578338277759,0.0019745783361330566,8.947469253287716e-08,0.01683138347682904,0.016537010241360308,0.9777541667319752,1.0128737462140918,0.09655870754801262,0.09828218747749277,0.0
model.dec.16x16_block0.norm0,0.0006060996041864766,0.000590739878918788,0.996025548839619,0.9707843530293866,1.0219230366099994,0.08681083218847348,0.08960207197423196,0.0,1023,1024,0.9990234375,1.0,0.9707843530293866,0.08672166370575991,0.3852842809364549,0.9758454106280193,1.474853674398439,1023,0.9707948454147945,0.08691647355671273,0.9768048946523642,0.003123859819183785,0.003123859819255577,2.1444603863877055e-10,0.0006061255901050814,0.0005907694001969692,0.9707908306180986,1.0219153460434085,0.08681607903282065,0.08960596668170348,0.0
model.dec.16x16_block0.norm1,0.0004696814260494246,0.00046337435888925513,0.9965123451920843,0.9831307849717255,1.0100760441031122,0.08232492791530882,0.08346487634705711,0.0,512,512,1.0,1.0,0.9831307849717255,0.08232492791530881,0.5700000000000001,0.9860352747443231,1.4357142857142855,512,0.9831412234875935,0.08240874186327081,0.983276041317199,0.003231642749922065,0.003231642749732972,0.0,0.0004696874133199233,0.00046338726266323497,0.9831306235302887,1.0100453752427556,0.08250518287112536,0.08364694087505443,0.0
model.dec.16x16_block0.skip,0.007273407837935071,0.007119139185702883,0.9951311665474841,0.9740244793826531,1.0166952264503768,0.0964689895497693,0.09867110144914396,0.0,131302,131328,0.999802022417154,1.0,0.9740244793826534,0.09645935734159153,0.367113585654924,0.9751466288269693,1.589594543377378,131302,0.9740242185195823,0.09645796940663322,0.9751286072028729,0.0007677534044765312,0.0007677534044839048,3.7088188460874345e-09,0.007273409632960911,0.007119139781417833,0.9740244338247194,1.0166955105731004,0.09646782964183276,0.09866993883386642,0.0
model.dec.16x16_block1.affine,0.00670342406436074,0.006628848534389269,0.9963585645438309,0.9852740848392699,1.0075677462904036,0.08431347389963322,0.0853695959513028,0.0,131136,131328,0.9985380116959064,1.0,0.9852740848392699,0.08430396943608241,0.49049295332361953,0.9762282091917591,1.4692328042328042,131136,0.9852738513488036,0.08431735233459797,0.9759939801405431,0.0010998264574987727,0.001099826487590937,2.716822936693413e-09,0.006703421428692424,0.006628844499373024,0.9852739297615798,1.0075680220122,0.08431278645757045,0.08536891497582294,0.0
model.dec.16x16_block1.conv0,0.02417993419543179,0.023696626004395416,0.9950896757747423,0.9751998370667229,1.0153851807562722,0.09699909780844505,0.09903635621246723,0.0,1179014,1179904,0.9992457013451942,1.0,0.9751998370667229,0.09696440806074698,0.3706896551724138,0.9764705882352941,1.575,1179014,0.9752019353911344,0.0969890838426103,0.9764406302324096,0.0017719594140786308,0.0017719594126312183,1.4841207361770608e-07,0.024179900272208624,0.023696633790727045,0.9752021312149649,1.0153840530894982,0.09699317750609403,0.09903010366010828,0.0
model.dec.16x16_block1.conv1,0.016105801669160213,0.015825839529382154,0.9941466749472087,0.9768657325831658,1.0117333204995491,0.10616082419160973,0.10803895438468855,0.0,589483,590080,0.9989882727765727,0.9999999999999998,0.976865732583166,0.10611362083532047,0.32,0.978021978021978,1.629340300892026,589483,0.9768666595027563,0.10615564176378206,0.9779901615377254,0.002296804765970573,0.0022968047666076462,9.805576320331766e-08,0.016105795525037218,0.015825835322581583,0.9768665641532155,1.0117339477033465,0.10615422407323002,0.1080322243469509,0.0
model.dec.16x16_block1.norm0,0.0006683946880810802,0.0006548809599105915,0.9958932514007051,0.9757580963400161,1.0164439033666604,0.08870479321198069,0.09064462697903046,0.0,1020,1024,0.99609375,1.0,0.9757580963400161,0.08861553599690626,0.5,0.9737488155741235,1.4357334869431642,1020,0.9758013048478401,0.08862103798046786,0.9732658864000556,0.0021553338218252335,0.0021553338220384097,2.667507677505082e-10,0.0006683727612304502,0.0006548916203123305,0.9758054733878578,1.0163934736032385,0.08871484809700833,0.09064802729391921,0.0
