seed,AA,DA,A_startup_down5,D_startup_up5,M,C,H,S
301,2.213481172911628,2.119399642235812,2.1370889143647314,2.224394257822519,-0.07639225854689657,0.10499461558670697,-0.09408153067581582,0.09069343706680177
302,2.128957998309182,2.0653446226463696,2.1105623379963667,2.1028129076615794,-0.018395660312815476,0.03746828501520971,-0.06361337566281255,0.027931972664012594
303,2.0749335462619443,2.161352645186106,2.137369460300969,2.088506089844266,0.06243591403902471,-0.07284655534183981,0.08641909892416155,-0.06764123469043226
304,2.2447947107115516,2.241213790640441,2.2248338466928503,2.187071059134735,-0.01996086401870123,-0.05414273150570592,-0.0035809200711107714,-0.017090933743502346
305,2.052050953386869,2.0321814454860267,2.0821383672740112,2.0989693589646343,0.03008741388714231,0.06678791347860757,-0.019869507900842187,0.01835024979573263
306,2.128972800562065,2.1597984009332634,2.153908259474512,2.1405864081715893,0.024935458912446862,-0.019211992761674068,0.030825600371198192,-0.022073725837060465
307,2.24410456301576,2.242625566292547,2.265333236166829,2.2474122374019045,0.02122867315106891,0.004786671109357599,-0.0014789967232129442,-0.008221001020855656
308,2.2223992042755465,2.216481100909649,2.235616792744647,2.2535577146848635,0.013217588469100594,0.03707661377521454,-0.005918103365897487,0.011929512653056973
