control,eta_scale,g,K,noise,error
fixed_lr,0.1,1.35,1000,0.0,9.837135322642917e-05
fixed_lr,0.1,1.35,1000,0.01,0.00013451473182280604
fixed_lr,0.1,1.35,1000,0.05,0.0010019558181358524
fixed_lr,0.1,1.4,50,0.0,9.876632436136983e-05
fixed_lr,0.1,1.4,50,0.01,0.0001006739198024962
fixed_lr,0.1,1.4,50,0.05,0.00014645621038952998
fixed_lr,0.1,1.4,200,0.0,9.869885579119442e-05
fixed_lr,0.1,1.4,200,0.01,0.00010601996125315009
fixed_lr,0.1,1.4,200,0.05,0.00028172649234008606
fixed_lr,0.1,1.4,1000,0.0,9.833980122293515e-05
fixed_lr,0.1,1.4,1000,0.01,0.00013447056597264237
fixed_lr,0.1,1.4,1000,0.05,0.001001608919965616
fixed_lr,0.1,1.45,50,0.0,9.876457029426815e-05
fixed_lr,0.1,1.45,50,0.01,0.0001006659939693441
fixed_lr,0.1,1.45,50,0.05,0.00014630016217116683
fixed_lr,0.1,1.45,200,0.0,9.869219951869357e-05
fixed_lr,0.1,1.45,200,0.01,0.00010600690999919425
fixed_lr,0.1,1.45,200,0.05,0.00028155996153121036
fixed_lr,0.1,1.45,1000,0.0,9.830711675847189e-05
fixed_lr,0.1,1.45,1000,0.01,0.00013442576888179499
fixed_lr,0.1,1.45,1000,0.05,0.00100127341984155
fixed_lr,0.1,1.5,50,0.0,9.876275886674126e-05
fixed_lr,0.1,1.5,50,0.01,0.00010065862699394763
fixed_lr,0.1,1.5,50,0.05,0.00014615946204690175
fixed_lr,0.1,1.5,200,0.0,9.868531428137472e-05
fixed_lr,0.1,1.5,200,0.01,0.00010599423817714801
fixed_lr,0.1,1.5,200,0.05,0.0002814084116757075
fixed_lr,0.1,1.5,1000,0.0,9.827330096493734e-05
fixed_lr,0.1,1.5,1000,0.01,0.00013438024960291678
fixed_lr,0.1,1.5,1000,0.05,0.0010009470169144237
fixed_lr,0.1,1.55,50,0.0,9.876089006170619e-05
fixed_lr,0.1,1.55,50,0.01,0.00010065174130427852
fixed_lr,0.1,1.55,50,0.05,0.000146032171126015
fixed_lr,0.1,1.55,200,0.0,9.867820012639211e-05
fixed_lr,0.1,1.55,200,0.01,0.00010598186828025104
fixed_lr,0.1,1.55,200,0.05,0.000281269903972866
fixed_lr,0.1,1.55,1000,0.0,9.823835501329256e-05
fixed_lr,0.1,1.55,1000,0.01,0.00013433393189375017
fixed_lr,0.1,1.55,1000,0.05,0.001000627777024733
fixed_lr,0.1,1.6,50,0.0,9.875896387863151e-05
fixed_lr,0.1,1.6,50,0.01,0.00010064527130625567
fixed_lr,0.1,1.6,50,0.05,0.0001459166495692357
fixed_lr,0.1,1.6,200,0.0,9.867085710249381e-05
fixed_lr,0.1,1.6,200,0.01,0.0001059697347645905
fixed_lr,0.1,1.6,200,0.05,0.0002811427986549113
fixed_lr,0.1,1.6,1000,0.0,9.820228011349419e-05
fixed_lr,0.1,1.6,1000,0.01,0.00013428675151593654
fixed_lr,0.1,1.6,1000,0.05,0.001000314065174554
fixed_lr,0.1,1.65,50,0.0,9.875698032008246e-05
fixed_lr,0.1,1.65,50,0.01,0.0001006391612331289
fixed_lr,0.1,1.65,50,0.05,0.00014581150314624312
fixed_lr,0.1,1.65,200,0.0,9.866328526001209e-05
fixed_lr,0.1,1.65,200,0.01,0.00010595778191234318
fixed_lr,0.1,1.65,200,0.05,0.00028102570156828953
fixed_lr,0.1,1.65,1000,0.0,9.816507751438087e-05
fixed_lr,0.1,1.65,1000,0.01,0.0001342386541004691
fixed_lr,0.1,1.65,1000,0.05,0.0010000044921665864
fixed_lr,0.1,1.7,50,0.0,9.875493938921532e-05
fixed_lr,0.1,1.7,50,0.01,0.00010063336343936156
fixed_lr,0.1,1.7,50,0.05,0.00014571554064287046
fixed_lr,0.1,1.7,200,0.0,9.865548465085861e-05
fixed_lr,0.1,1.7,200,0.01,0.00010594596212827915
fixed_lr,0.1,1.7,200,0.05,0.00028091742158637187
fixed_lr,0.1,1.7,1000,0.0,9.81267485035797e-05
fixed_lr,0.1,1.7,1000,0.01,0.0001341895934447422
fixed_lr,0.1,1.7,1000,0.05,0.000999697872032642
fixed_lr,0.1,1.75,50,0.0,9.875284108936217e-05
fixed_lr,0.1,1.75,50,0.01,0.00010062783703230448
fixed_lr,0.1,1.75,50,0.05,0.00014562773966292017
fixed_lr,0.1,1.75,200,0.0,9.864745532854599e-05
fixed_lr,0.1,1.75,200,0.01,0.00010593423457092293
fixed_lr,0.1,1.75,200,0.05,0.00028081693638796926
fixed_lr,0.1,1.75,1000,0.0,9.8087294407541e-05
fixed_lr,0.1,1.75,1000,0.01,0.00013413953013866615
fixed_lr,0.1,1.75,1000,0.05,0.0009993931876856694
fixed_lr,0.1,1.8,50,0.0,9.875068542396222e-05
fixed_lr,0.1,1.8,50,0.01,0.00010062254676731029
fixed_lr,0.1,1.8,50,0.05,0.00014554721900766364
fixed_lr,0.1,1.8,200,0.0,9.863919734816895e-05
fixed_lr,0.1,1.8,200,0.01,0.00010592256404852373
fixed_lr,0.1,1.8,200,0.05,0.0002807233648570389
fixed_lr,0.1,1.8,1000,0.0,9.804671659137406e-05
fixed_lr,0.1,1.8,1000,0.01,0.00013408843046477936
fixed_lr,0.1,1.8,1000,0.05,0.0009990895634265072
fixed_lr,0.1,1.85,50,0.0,9.874847239655416e-05
fixed_lr,0.1,1.85,50,0.01,0.00010061746214921256
fixed_lr,0.1,1.85,50,0.05,0.0001454732162130148
fixed_lr,0.1,1.85,200,0.0,9.863071076640451e-05
fixed_lr,0.1,1.85,200,0.01,0.00010591092012046895
fixed_lr,0.1,1.85,200,0.05,0.0002806359446180163
fixed_lr,0.1,1.85,1000,0.0,9.80050164587694e-05
fixed_lr,0.1,1.85,1000,0.01,0.00013403626549919042
fixed_lr,0.1,1.85,1000,0.05,0.000998786242469295
fixed_lr,0.1,1.9,50,0.0,9.874620201077546e-05
fixed_lr,0.1,1.9,50,0.01,0.00010061255669752867
fixed_lr,0.1,1.9,50,0.05,0.0001454050691796051
fixed_lr,0.1,1.9,200,0.0,9.862199564151512e-05
fixed_lr,0.1,1.9,200,0.01,0.00010589927636233499
fixed_lr,0.1,1.9,200,0.05,0.00028055401366201187
fixed_lr,0.1,1.9,1000,0.0,9.796219545193886e-05
fixed_lr,0.1,1.9,1000,0.01,0.00013398301037571302
fixed_lr,0.1,1.9,1000,0.05,0.0009984825685462927
fixed_lr,0.1,1.95,50,0.0,9.874387427036392e-05
fixed_lr,0.1,1.95,50,0.01,0.00010060780734235805
fixed_lr,0.1,1.95,50,0.05,0.00014534220107021765
fixed_lr,0.1,1.95,200,0.0,9.861305203335278e-05
fixed_lr,0.1,1.95,200,0.01,0.00010588760976165146
fixed_lr,0.1,1.95,200,0.05,0.0002804769952408201
fixed_lr,0.1,1.95,1000,0.0,9.791825505155482e-05
fixed_lr,0.1,1.95,1000,0.01,0.0001339286436808459
fixed_lr,0.1,1.95,1000,0.05,0.0009981779707838323
fixed_lr,0.1,2.0,50,0.0,9.874148917915611e-05
fixed_lr,0.1,2.0,50,0.01,0.00010060319392532099
fixed_lr,0.1,2.0,50,0.05,0.00014528410783327868
fixed_lr,0.1,2.0,200,0.0,9.86038800033537e-05
fixed_lr,0.1,2.0,200,0.01,0.00010587590021899195
fixed_lr,0.1,2.0,200,0.05,0.0002804043853943098
fixed_lr,0.1,2.0,1000,0.0,9.787319677664277e-05
fixed_lr,0.1,2.0,1000,0.01,0.0001338731469555852
fixed_lr,0.1,2.0,1000,0.05,0.0009978719512502036
fixed_lr,0.25,0.5,50,0.0,9.894105796912053e-05
fixed_lr,0.25,0.5,50,0.01,0.00011208255508872266
fixed_lr,0.25,0.5,50,0.05,0.000427478485959174
fixed_lr,0.25,0.5,200,0.0,9.876225377339845e-05
fixed_lr,0.25,0.5,200,0.01,0.00014575415227000376
fixed_lr,0.25,0.5,200,0.05,0.0012735597161885313
fixed_lr,0.25,0.5,1000,0.0,9.86475457453621e-05
fixed_lr,0.25,0.5,1000,0.01,0.0003260349914147688
fixed_lr,0.25,0.5,1000,0.05,0.005783333687480532
fixed_lr,0.25,0.55,50,0.0,9.882050275142525e-05
fixed_lr,0.25,0.55,50,0.01,0.00011165216495237353
fixed_lr,0.25,0.55,50,0.05,0.00041961205777513204
fixed_lr,0.25,0.55,200,0.0,9.875611028879131e-05
fixed_lr,0.25,0.55,200,0.01,0.00014543458417101032
fixed_lr,0.25,0.55,200,0.05,0.0012657179573442661
fixed_lr,0.25,0.55,1000,0.0,9.861733898873871e-05
fixed_lr,0.25,0.55,1000,0.01,0.00032565837625488325
fixed_lr,0.25,0.55,1000,0.05,0.005774643270642353
fixed_lr,0.25,0.6,50,0.0,9.878837497875973e-05
fixed_lr,0.25,0.6,50,0.01,0.00011138320066563756
fixed_lr,0.25,0.6,50,0.05,0.0004136590171507058
fixed_lr,0.25,0.6,200,0.0,9.87493933486309e-05
fixed_lr,0.25,0.6,200,0.01,0.0001451891397328703
fixed_lr,0.25,0.6,200,0.05,0.0012597430529546162
fixed_lr,0.25,0.6,1000,0.0,9.85842771469408e-05
fixed_lr,0.25,0.6,1000,0.01,0.00032535046970400005
fixed_lr,0.25,0.6,1000,0.05,0.005767739091073422
fixed_lr,0.25,0.65,50,0.0,9.877988474200287e-05
fixed_lr,0.25,0.65,50,0.01,0.00011119020493802504
fixed_lr,0.25,0.65,50,0.05,0.00040903788964255684
fixed_lr,0.25,0.65,200,0.0,9.874210306735056e-05
fixed_lr,0.25,0.65,200,0.01,0.0001449957259813949
fixed_lr,0.25,0.65,200,0.05,0.0012550826759184593
fixed_lr,0.25,0.65,1000,0.0,9.854836308777685e-05
fixed_lr,0.25,0.65,1000,0.01,0.0003250891836974584
fixed_lr,0.25,0.65,1000,0.05,0.005762068878329819
fixed_lr,0.25,0.7,50,0.0,9.877662678435497e-05
fixed_lr,0.25,0.7,50,0.01,0.00011104059709399272
fixed_lr,0.25,0.7,50,0.05,0.00040537588452530004
fixed_lr,0.25,0.7,200,0.0,9.87342395699321e-05
fixed_lr,0.25,0.7,200,0.01,0.0001448398463821045
fixed_lr,0.25,0.7,200,0.05,0.001251374409874244
fixed_lr,0.25,0.7,1000,0.0,9.850959992652013e-05
fixed_lr,0.25,0.7,1000,0.01,0.0003248600270163338
fixed_lr,0.25,0.7,1000,0.05,0.005757270277171864
fixed_lr,0.25,0.75,50,0.0,9.877424392325124e-05
fixed_lr,0.25,0.75,50,0.01,0.00011092025062772702
fixed_lr,0.25,0.75,50,0.05,0.00040242441153514626
fixed_lr,0.25,0.75,200,0.0,9.872580299130882e-05
fixed_lr,0.25,0.75,200,0.01,0.00014471166954887563
fixed_lr,0.25,0.75,200,0.05,0.0012483724669304795
fixed_lr,0.25,0.75,1000,0.0,9.846799102539343e-05
fixed_lr,0.25,0.75,1000,0.01,0.0003246531740440061
fixed_lr,0.25,0.75,1000,0.05,0.0057530975664907115
fixed_lr,0.25,0.8,50,0.0,9.87718783700811e-05
fixed_lr,0.25,0.8,50,0.01,0.00011082145991411604
fixed_lr,0.25,0.8,50,0.05,0.00040001141697095486
fixed_lr,0.25,0.8,200,0.0,9.871679347637356e-05
fixed_lr,0.25,0.8,200,0.01,0.0001446043375461443
fixed_lr,0.25,0.8,200,0.05,0.001245905395220642
fixed_lr,0.25,0.8,1000,0.0,9.842353999314878e-05
fixed_lr,0.25,0.8,1000,0.01,0.00032446177301858535
fixed_lr,0.25,0.8,1000,0.05,0.005749379365629065
fixed_lr,0.25,0.85,50,0.0,9.876939033869916e-05
fixed_lr,0.25,0.85,50,0.01,0.00011073918504468862
fixed_lr,0.25,0.85,50,0.05,0.0003980142579884359
fixed_lr,0.25,0.85,200,0.0,9.870721117996924e-05
fixed_lr,0.25,0.85,200,0.01,0.0001445129489994726
fixed_lr,0.25,0.85,200,0.05,0.0012438506566675544
fixed_lr,0.25,0.85,1000,0.0,9.837625068452415e-05
fixed_lr,0.25,0.85,1000,0.01,0.00032428092916198274
fixed_lr,0.25,0.85,1000,0.05,0.00574599321262099
fixed_lr,0.25,0.9,50,0.0,9.876676110517127e-05
fixed_lr,0.25,0.9,50,0.01,0.00011066982939875743
fixed_lr,0.25,0.9,50,0.05,0.00039634346844482526
fixed_lr,0.25,0.9,200,0.0,9.869705626688503e-05
fixed_lr,0.25,0.9,200,0.01,0.00014443392603418406
fixed_lr,0.25,0.9,200,0.05,0.0012421188004493617
fixed_lr,0.25,0.9,1000,0.0,9.832612719968636e-05
fixed_lr,0.25,0.9,1000,0.01,0.00032410707161766684
fixed_lr,0.25,0.9,1000,0.05,0.005742849737649201
fixed_lr,0.25,0.95,50,0.0,9.876398863374106e-05
fixed_lr,0.25,0.95,50,0.01,0.00011061073009043196
fixed_lr,0.25,0.95,50,0.05,0.0003949325250510143
fixed_lr,0.25,0.95,200,0.0,9.868632891184258e-05
fixed_lr,0.25,0.95,200,0.01,0.00014436460798669895
fixed_lr,0.25,0.95,200,0.05,0.0012406433057832525
fixed_lr,0.25,0.95,1000,0.0,9.827317388359565e-05
fixed_lr,0.25,0.95,1000,0.01,0.00032393754717623276
fixed_lr,0.25,0.95,1000,0.05,0.005739882506199525
fixed_lr,0.25,1.0,50,0.0,9.876107275559435e-05
fixed_lr,0.25,1.0,50,0.01,0.00011055987546842968
fixed_lr,0.25,1.0,50,0.05,0.0003937311405764769
fixed_lr,0.25,1.0,200,0.0,9.867502929950867e-05
fixed_lr,0.25,1.0,200,0.01,0.00014430298358363922
fixed_lr,0.25,1.0,200,0.05,0.0012393738864027721
fixed_lr,0.25,1.0,1000,0.0,9.821739532546508e-05
fixed_lr,0.25,1.0,1000,0.01,0.00032377035241886435
fixed_lr,0.25,1.0,1000,0.05,0.0057370413226604505
fixed_lr,0.25,1.05,50,0.0,9.875801347021757e-05
fixed_lr,0.25,1.05,50,0.01,0.00011051572268394246
fixed_lr,0.25,1.05,50,0.05,0.00039270074381333997
fixed_lr,0.25,1.05,200,0.0,9.866315762447283e-05
fixed_lr,0.25,1.05,200,0.01,0.0001442475102009658
fixed_lr,0.25,1.05,200,0.05,0.0012382719720367976
fixed_lr,0.25,1.05,1000,0.0,9.815879635801148e-05
fixed_lr,0.25,1.05,1000,0.01,0.00032360395300841914
fixed_lr,0.25,1.05,1000,0.05,0.005734287712618204
fixed_lr,0.25,1.1,50,0.0,9.875481078967297e-05
fixed_lr,0.25,1.1,50,0.01,0.00011047707295549849
fixed_lr,0.25,1.1,50,0.05,0.0003918113649353122
fixed_lr,0.25,1.1,200,0.0,9.865071409125801e-05
fixed_lr,0.25,1.1,200,0.01,0.00014419698927820726
fixed_lr,0.25,1.1,200,0.05,0.0012373075937649892
fixed_lr,0.25,1.1,1000,0.0,9.809738205684411e-05
fixed_lr,0.25,1.1,1000,0.01,0.0003234371590744509
fixed_lr,0.25,1.1,1000,0.05,0.005731591807497015
fixed_lr,0.25,1.15,50,0.0,9.875146472730734e-05
fixed_lr,0.25,1.15,50,0.01,0.00011044298406726243
fixed_lr,0.25,1.15,50,0.05,0.00039103944822618363
fixed_lr,0.25,1.15,200,0.0,9.86376989143034e-05
fixed_lr,0.25,1.15,200,0.01,0.00014415047883193093
fixed_lr,0.25,1.15,200,0.05,0.0012364571968549924
fixed_lr,0.25,1.15,1000,0.0,9.803315773966801e-05
fixed_lr,0.25,1.15,1000,0.01,0.0003232690377467178
fixed_lr,0.25,1.15,1000,0.05,0.005728930157915915
fixed_lr,0.25,1.2,50,0.0,9.87479752971121e-05
fixed_lr,0.25,1.2,50,0.01,0.00011041270787961824
fixed_lr,0.25,1.2,50,0.05,0.0003903662898597655
fixed_lr,0.25,1.2,200,0.0,9.86241123179522e-05
fixed_lr,0.25,1.2,200,0.01,0.00014410723096738154
fixed_lr,0.25,1.2,200,0.05,0.0012357020785536857
fixed_lr,0.25,1.2,1000,0.0,9.796612896549427e-05
fixed_lr,0.25,1.2,1000,0.01,0.00032309885066783236
fixed_lr,0.25,1.2,1000,0.05,0.005726284171523949
fixed_lr,0.25,1.25,50,0.0,9.87443425136997e-05
fixed_lr,0.25,1.25,50,0.01,0.00011038564501734975
fixed_lr,0.25,1.25,50,0.05,0.00038977690510495094
fixed_lr,0.25,1.25,200,0.0,9.860995453646372e-05
fixed_lr,0.25,1.25,200,0.01,0.00014406664656275279
fixed_lr,0.25,1.25,200,0.05,0.0012350272551936907
fixed_lr,0.25,1.25,1000,0.0,9.789630153392615e-05
fixed_lr,0.25,1.25,1000,0.01,0.00032292600865541283
fixed_lr,0.25,1.25,1000,0.05,0.005723638979571096
fixed_lr,0.25,1.3,50,0.0,9.874056639230122e-05
fixed_lr,0.25,1.3,50,0.01,0.00011036131156943676
fixed_lr,0.25,1.3,50,0.05,0.0003892591958206905
fixed_lr,0.25,1.3,200,0.0,9.859522581399779e-05
fixed_lr,0.25,1.3,200,0.01,0.00014402824197117358
fixed_lr,0.25,1.3,200,0.05,0.0012344206297433924
fixed_lr,0.25,1.3,1000,0.0,9.782368148427964e-05
fixed_lr,0.25,1.3,1000,0.01,0.00032275003841439434
fixed_lr,0.25,1.3,1000,0.05,0.00572098260473715
fixed_lr,0.25,1.35,50,0.0,9.87366469487631e-05
fixed_lr,0.25,1.35,50,0.01,0.00011033931432115878
fixed_lr,0.25,1.35,50,0.05,0.0003888033312586553
fixed_lr,0.25,1.35,200,0.0,9.857992640459863e-05
fixed_lr,0.25,1.35,200,0.01,0.00014399162425437638
fixed_lr,0.25,1.35,200,0.05,0.0012338723726490442
fixed_lr,0.25,1.35,1000,0.0,9.774827509466924e-05
fixed_lr,0.25,1.35,1000,0.01,0.00032257055777776885
fixed_lr,0.25,1.35,1000,0.05,0.005718305342172162
fixed_lr,0.25,1.4,50,0.0,9.87325841995513e-05
fixed_lr,0.25,1.4,50,0.01,0.00011031933214011204
fixed_lr,0.25,1.4,50,0.05,0.0003884012827135693
fixed_lr,0.25,1.4,200,0.0,9.856405657220086e-05
fixed_lr,0.25,1.4,200,0.01,0.00014395647256614332
fixed_lr,0.25,1.4,200,0.05,0.0012333744564207623
fixed_lr,0.25,1.4,1000,0.0,9.767008888116991e-05
fixed_lr,0.25,1.4,1000,0.01,0.00032238725707493555
fixed_lr,0.25,1.4,1000,0.05,0.0057155992937253115
fixed_lr,0.25,1.45,50,0.0,9.87283781617493e-05
fixed_lr,0.25,1.45,50,0.01,0.00011030110187014437
fixed_lr,0.25,1.45,50,0.05,0.0003880464708716261
fixed_lr,0.25,1.45,200,0.0,9.8547616590618e-05
fixed_lr,0.25,1.45,200,0.01,0.00014392252404717203
fixed_lr,0.25,1.45,200,0.05,0.001232920303004469
fixed_lr,0.25,1.45,1000,0.0,9.758912959685677e-05
fixed_lr,0.25,1.45,1000,0.01,0.0003221998850301993
fixed_lr,0.25,1.45,1000,0.05,0.005712858015430422
fixed_lr,0.25,1.5,50,0.0,9.872402885305734e-05
fixed_lr,0.25,1.5,50,0.01,0.0001102844075745414
fixed_lr,0.25,1.5,50,0.05,0.0003877334968901593
fixed_lr,0.25,1.5,200,0.0,9.85306067435295e-05
fixed_lr,0.25,1.5,200,0.01,0.00014388956306888564
fixed_lr,0.25,1.5,200,0.05,0.0012325045148774336
fixed_lr,0.25,1.5,1000,0.0,9.750540423081201e-05
fixed_lr,0.25,1.5,1000,0.01,0.00032200823800822737
fixed_lr,0.25,1.5,1000,0.05,0.005710076248666199
fixed_lr,0.25,1.55,50,0.0,9.87195362917952e-05
fixed_lr,0.25,1.55,50,0.01,0.00011026907230787113
fixed_lr,0.25,1.55,50,0.05,0.0003874579366936933
fixed_lr,0.25,1.55,200,0.0,9.851302732448622e-05
fixed_lr,0.25,1.55,200,0.01,0.00014385741300342974
fixed_lr,0.25,1.55,200,0.05,0.0012321226692980753
fixed_lr,0.25,1.55,1000,0.0,9.741892000718444e-05
fixed_lr,0.25,1.55,1000,0.01,0.0003218121517729481
fixed_lr,0.25,1.55,1000,0.05,0.0057072497141512765
fixed_lr,0.25,1.6,50,0.0,9.871490049689721e-05
fixed_lr,0.25,1.6,50,0.01,0.00011025495183491516
fixed_lr,0.25,1.6,50,0.05,0.00038721618394734657
fixed_lr,0.25,1.6,200,0.0,9.849487863688002e-05
fixed_lr,0.25,1.6,200,0.01,0.0001438259299455364
fixed_lr,0.25,1.6,200,0.05,0.0012317711613532899
fixed_lr,0.25,1.6,1000,0.0,9.732968438404344e-05
fixed_lr,0.25,1.6,1000,0.01,0.00032161149522319635
fixed_lr,0.25,1.6,1000,0.05,0.005704374955362867
fixed_lr,0.25,1.65,50,0.0,9.87101214879146e-05
fixed_lr,0.25,1.65,50,0.01,0.00011024192987875322
fixed_lr,0.25,1.65,50,0.05,0.0003870053312588799
fixed_lr,0.25,1.65,200,0.0,9.847616099394804e-05
fixed_lr,0.25,1.65,200,0.01,0.00014379499795867556
fixed_lr,0.25,1.65,200,0.05,0.0012314470851121366
fixed_lr,0.25,1.65,1000,0.0,9.723770505237215e-05
fixed_lr,0.25,1.65,1000,0.01,0.0003214061656270834
fixed_lr,0.25,1.65,1000,0.05,0.005701449219420153
fixed_lr,0.25,1.7,50,0.0,9.870519928502038e-05
fixed_lr,0.25,1.7,50,0.01,0.00011022991460963124
fixed_lr,0.25,1.7,50,0.05,0.0003868230824002905
fixed_lr,0.25,1.7,200,0.0,9.845687471878142e-05
fixed_lr,0.25,1.7,200,0.01,0.00014376452556223683
fixed_lr,0.25,1.7,200,0.05,0.0012311481458051666
fixed_lr,0.25,1.7,1000,0.0,9.71429899350496e-05
fixed_lr,0.25,1.7,1000,0.01,0.00032119608509866487
fixed_lr,0.25,1.7,1000,0.05,0.005698470369025431
fixed_lr,0.25,1.75,50,0.0,9.870013390899827e-05
fixed_lr,0.25,1.75,50,0.01,0.00011021883618304795
fixed_lr,0.25,1.75,50,0.05,0.00038666769076023974
fixed_lr,0.25,1.75,200,0.0,9.843702014427234e-05
fixed_lr,0.25,1.75,200,0.01,0.00014373444327427
fixed_lr,0.25,1.75,200,0.05,0.0012308725983942138
fixed_lr,0.25,1.75,1000,0.0,9.70455471854985e-05
fixed_lr,0.25,1.75,1000,0.01,0.0003209811981633593
fixed_lr,0.25,1.75,1000,0.05,0.005695436821632019
fixed_lr,0.25,1.8,50,0.0,9.869492538125276e-05
fixed_lr,0.25,1.8,50,0.01,0.00011020864520771438
fixed_lr,0.25,1.8,50,0.05,0.00038653792104279325
fixed_lr,0.25,1.8,200,0.0,9.841659761314776e-05
fixed_lr,0.25,1.8,200,0.01,0.00014370470207483255
fixed_lr,0.25,1.8,200,0.05,0.0012306192091552678
fixed_lr,0.25,1.8,1000,0.0,9.694538518673089e-05
fixed_lr,0.25,1.8,1000,0.01,0.00032076147019534514
fixed_lr,0.25,1.8,1000,0.05,0.005692347510402087
fixed_lr,0.25,1.85,50,0.0,9.868957372380221e-05
fixed_lr,0.25,1.85,50,0.01,0.00011019931210728864
fixed_lr,0.25,1.85,50,0.05,0.00038643303331096325
fixed_lr,0.25,1.85,200,0.0,9.839560747792951e-05
fixed_lr,0.25,1.85,200,0.01,0.00014367527277068252
fixed_lr,0.25,1.85,200,0.05,0.001230387239796755
fixed_lr,0.25,1.85,1000,0.0,9.684251254999681e-05
fixed_lr,0.25,1.85,1000,0.01,0.0003205368867959577
fixed_lr,0.25,1.85,1000,0.05,0.00568920186869902
fixed_lr,0.25,1.9,50,0.0,9.868407895928462e-05
fixed_lr,0.25,1.9,50,0.01,0.00011019082740431115
fixed_lr,0.25,1.9,50,0.05,0.00038635279008494806
fixed_lr,0.25,1.9,200,0.0,9.837405010095009e-05
fixed_lr,0.25,1.9,200,0.01,0.00014364614627692716
fixed_lr,0.25,1.9,200,0.05,0.0012301764545003776
fixed_lr,0.25,1.9,1000,0.0,9.673693811367961e-05
fixed_lr,0.25,1.9,1000,0.01,0.00032030745406144836
fixed_lr,0.25,1.9,1000,0.05,0.005685999836807901
fixed_lr,0.25,1.95,50,0.0,9.867844111095238e-05
fixed_lr,0.25,1.95,50,0.01,0.00011018320304962135
fixed_lr,0.25,1.95,50,0.05,0.0003862974895776763
fixed_lr,0.25,1.95,200,0.0,9.835192585432053e-05
fixed_lr,0.25,1.95,200,0.01,0.0001436173349483822
fixed_lr,0.25,1.95,200,0.05,0.0012299871532058632
fixed_lr,0.25,1.95,1000,0.0,9.662867094192368e-05
fixed_lr,0.25,1.95,1000,0.01,0.0003200731999226081
fixed_lr,0.25,1.95,1000,0.05,0.005682741895459036
fixed_lr,0.25,2.0,50,0.0,9.867266020267308e-05
fixed_lr,0.25,2.0,50,0.01,0.00011017647503020922
fixed_lr,0.25,2.0,50,0.05,0.00038626803089107675
fixed_lr,0.25,2.0,200,0.0,9.832923511992394e-05
fixed_lr,0.25,2.0,200,0.01,0.00014358887518683516
fixed_lr,0.25,2.0,200,0.05,0.0012298202367927045
fixed_lr,0.25,2.0,1000,0.0,9.651772032335977e-05
fixed_lr,0.25,2.0,1000,0.01,0.0003198341767470096
fixed_lr,0.25,2.0,1000,0.05,0.005679429130914608
fixed_lr,0.5,0.5,50,0.0,9.877675791640016e-05
fixed_lr,0.5,0.5,50,0.01,0.00014775648213068745
fixed_lr,0.5,0.5,50,0.05,0.0013232698632735826
fixed_lr,0.5,0.5,200,0.0,9.873356424648526e-05
fixed_lr,0.5,0.5,200,0.01,0.0002830788532271834
fixed_lr,0.5,0.5,200,0.05,0.00470736578876394
fixed_lr,0.5,0.5,1000,0.0,9.850434794134284e-05
fixed_lr,0.5,0.5,1000,0.01,0.0010038038146635315
fixed_lr,0.5,0.5,1000,0.05,0.022730991015996068
fixed_lr,0.5,0.55,50,0.0,9.877347782387764e-05
fixed_lr,0.5,0.55,50,0.01,0.00014713105019120078
fixed_lr,0.5,0.55,50,0.05,0.0013077127870069572
fixed_lr,0.5,0.55,200,0.0,9.87213991369911e-05
fixed_lr,0.5,0.55,200,0.01,0.00028243424904814064
fixed_lr,0.5,0.55,200,0.05,0.004691542646915732
fixed_lr,0.5,0.55,1000,0.0,9.844414889866645e-05
fixed_lr,0.5,0.55,1000,0.01,0.0010028475974977922
fixed_lr,0.5,0.55,1000,0.05,0.022708530363876815
fixed_lr,0.5,0.6,50,0.0,9.877005253370696e-05
fixed_lr,0.5,0.6,50,0.01,0.00014665540845974553
fixed_lr,0.5,0.6,50,0.05,0.0012959039506846711
fixed_lr,0.5,0.6,200,0.0,9.87080883466407e-05
fixed_lr,0.5,0.6,200,0.01,0.0002819374618493139
fixed_lr,0.5,0.6,200,0.05,0.004679442425913472
fixed_lr,0.5,0.6,1000,0.0,9.837826987188612e-05
fixed_lr,0.5,0.6,1000,0.01,0.0010020096866501012
fixed_lr,0.5,0.6,1000,0.05,0.02268916368932727
fixed_lr,0.5,0.65,50,0.0,9.876634732007691e-05
fixed_lr,0.5,0.65,50,0.01,0.00014628527462810009
fixed_lr,0.5,0.65,50,0.05,0.0012867395300206555
fixed_lr,0.5,0.65,200,0.0,9.869363233461562e-05
fixed_lr,0.5,0.65,200,0.01,0.0002815443395352542
fixed_lr,0.5,0.65,200,0.05,0.004669961312350581
fixed_lr,0.5,0.65,1000,0.0,9.83067222923338e-05
fixed_lr,0.5,0.65,1000,0.01,0.0010012459754818019
fixed_lr,0.5,0.65,1000,0.05,0.022671788052029043
fixed_lr,0.5,0.7,50,0.0,9.876235550006787e-05
fixed_lr,0.5,0.7,50,0.01,0.0001459916883551559
fixed_lr,0.5,0.7,50,0.05,0.00127949567687727
fixed_lr,0.5,0.7,200,0.0,9.867803159985626e-05
fixed_lr,0.5,0.7,200,0.01,0.0002812259290297738
fixed_lr,0.5,0.7,200,0.05,0.004662375467347797
fixed_lr,0.5,0.7,1000,0.0,9.822951857068684e-05
fixed_lr,0.5,0.7,1000,0.01,0.0010005275602860864
