seed,AA_Y,AA_geometric_FID,AA_KID_mean,AA_B0_FID,AA_B1_FID,AA_B2_FID,DA_Y,DA_geometric_FID,DA_KID_mean,DA_B0_FID,DA_B1_FID,DA_B2_FID,D_startup_up5_Y,D_startup_up5_geometric_FID,D_startup_up5_KID_mean,D_startup_up5_training_status,D_startup_up5_B0_FID,D_startup_up5_B1_FID,D_startup_up5_B2_FID,A_startup_down5_Y,A_startup_down5_geometric_FID,A_startup_down5_KID_mean,A_startup_down5_training_status,A_startup_down5_B0_FID,A_startup_down5_B1_FID,A_startup_down5_B2_FID,finite_paired,C,M,S
50,2.409684319311822,11.130446923264044,0.0068083602624634905,11.296475632707905,11.14520669184513,10.952334823335883,2.2826433509984123,9.80255779388772,0.005979627215613921,9.92265062977172,9.804607584405446,9.681893870677024,2.371820303663067,10.716882520163376,0.006503770438333352,PASS,10.882848571147116,10.716000224213431,10.554316403525032,2.223487188509786,9.239494612212985,0.005536828655749559,PASS,9.32671580787395,9.278788238480185,9.11432777009976,True,0.08917695266465486,-0.18619713080203582,0.13768704173334534
51,2.122820836372153,8.354671440444124,0.005229782623549302,8.432146984371972,8.38257980675596,8.250347872197572,1.965233225196312,7.136576825611226,0.004235729264716308,7.225238022887855,7.1262274325113335,7.059240834797283,1.9798406704026188,7.241589093764218,0.0042878491804003716,PASS,7.335440631919874,7.245632695811055,7.1449486772437,2.017941086830488,7.522820144164815,0.004483973762641351,PASS,7.633499613556951,7.520434007452333,7.416097721901316,True,0.014607445206306746,-0.10487974954166468,0.05974359737398571
52,2.122007906790937,8.347882440752064,0.0051869832289715605,8.461957566407218,8.335593800694177,8.24748600460166,2.078056989370293,7.988931245926384,0.004821800005932649,8.112412392774065,7.946140974093765,7.909695507635566,2.0547919127340037,7.805213538094434,0.004567333031445742,PASS,7.887807141426507,7.825127007763293,7.703829966911716,2.0183909691567155,7.526205289392472,0.0045487711516519385,PASS,7.64553271801282,7.463924344882894,7.470560734146452,True,-0.023265076636289184,-0.10361693763422153,0.04017593049896617
53,2.3229067874591958,10.20529585945798,0.0066522567843397456,10.364839839105326,10.167642952437406,10.085418322856283,2.0891815791138075,8.07830100782259,0.004909291242559751,8.212511242657838,8.068688086343268,7.955751150176839,2.071026616474789,7.932963049401058,0.004746831177423398,PASS,8.073006967224554,7.916127598787016,7.811927085164692,2.0952932784615874,8.127824336518009,0.005015670632322629,PASS,8.257793713453863,8.10398146652458,8.023437198646064,True,-0.018154962639018724,-0.22761350899760835,0.10472927317929481
54,2.007717229319107,7.446299736338192,0.004515621190269788,7.538446869264945,7.428695265803493,7.372709464347976,2.001341651289398,7.398976288802929,0.004538691447426875,7.473532137842479,7.380543414522909,7.3434587727984795,2.026680146056121,7.588850616819306,0.004616967091957728,PASS,7.68621982887939,7.568772632696755,7.512591102906777,1.971746639352786,7.183212018425433,0.004265000733236472,PASS,7.293257195957624,7.159163748715933,7.0985922465820135,True,0.025338494766722786,-0.03597058996632074,0.030654542366521764
55,2.3243679525731804,10.220218381224852,0.006329163443297148,10.386523244030014,10.214219724504263,10.062482400613982,2.2567593061517752,9.552083575604227,0.005906960306068261,9.712497150575743,9.516073068090131,9.429869193946885,2.352810379298404,10.515079600362728,0.006678685701141755,PASS,10.658898923876082,10.549557223818962,10.33929955200784,2.2755276421117756,9.733053226685529,0.006048506746689479,PASS,9.899789253249377,9.743216852666862,9.559143409170698,True,0.09605107314662886,-0.0488403104614048,0.07244569180401683
56,2.3649618440164737,10.643632691488353,0.006652573278794686,10.810300562393055,10.65906213563684,10.464364853261863,2.2457108073562644,9.447128258720522,0.0056649064645171165,9.565170973851746,9.46753942599821,9.310426481925738,2.3210387449494205,10.186249727997874,0.006394052101920049,PASS,10.325608000513906,10.2052540683204,10.03005934874989,2.2125676058090966,9.139152033273007,0.005492789670825005,PASS,9.23839790183486,9.176797919400174,9.003883648802178,True,0.07532793759315615,-0.15239423820737708,0.11386108790026661
57,2.3276966360140046,10.254294936480248,0.0063212875587244826,10.42297198405557,10.212386416626895,10.129747125888821,2.1254266719769874,8.376470731098749,0.005004575941711664,8.523732810526207,8.366421344077994,8.241640485249633,2.3358524790376336,10.338269331811356,0.006459272466599941,PASS,10.50305842072283,10.33559045200235,10.178703255174682,2.163999798812672,8.70588991926837,0.005188812656948964,PASS,8.850790437939994,8.687198118659934,8.581786984185733,True,0.21042580706064618,-0.16369683720133255,0.18706132213098936
