layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual
model.dec.32x32_block4.conv1,0.9,1.5333496542916878,1.1119722697229197,0.9999987499943342,0.0015811419192762015
model.dec.32x32_block4.conv1,1.0,1.3789442231126956,1.0,1.0,0.0
model.dec.32x32_block4.conv1,1.2,1.1469212323388434,0.8317369985566665,0.9999979919893619,0.0020040003103754546
model.dec.32x32_block4.conv1,1.3,1.0576424526485282,0.7669912363932491,0.9999959172913468,0.0028575165157101296
model.dec.32x32_block4.norm0,0.9,55.98503506664849,1.1116231656146656,0.9999992951069508,0.0011873439271657803
model.dec.32x32_block4.norm0,1.0,50.36328617012029,1.0,1.0,0.0
model.dec.32x32_block4.norm0,1.2,41.90429102911103,0.8320388336887902,0.9999980636019038,0.0019679411685285535
model.dec.32x32_block4.norm0,1.3,38.65087485859386,0.7674381244590388,0.9999956280781868,0.002956995859408654
model.dec.32x32_block4.norm1,0.9,4.141195953480736,1.1121788575954858,0.9999995207662314,0.0009790134356980056
model.dec.32x32_block4.norm1,1.0,3.7234963968232524,1.0,1.0,0.0
model.dec.32x32_block4.norm1,1.2,3.0956146664227195,0.8313719340431981,0.9999986220530162,0.001660087970282869
model.dec.32x32_block4.norm1,1.3,2.8540896736844843,0.766505584577583,0.9999968846932054,0.002496117762383841
model.dec.32x32_block4.skip,0.9,46.13207958126496,1.1119880705731786,0.9999987099009222,0.0016062990041892343
model.dec.32x32_block4.skip,1.0,41.48607461457092,1.0,1.0,0.0
model.dec.32x32_block4.skip,1.2,34.498217914585084,0.8315589981934356,0.9999971224857289,0.0023989623302782597
model.dec.32x32_block4.skip,1.3,31.80773392952559,0.7667038092162625,0.9999936338406118,0.0035682318098423376
model.dec.32x32_up.affine,0.9,0.9253076053997477,1.1124107947675974,0.9999797542561006,0.006363260006367504
model.dec.32x32_up.affine,1.0,0.8317870306645577,1.0,1.0,0.0
model.dec.32x32_up.affine,1.2,0.6902087152217498,0.8297562285582469,0.9999590765905436,0.009046830615604249
model.dec.32x32_up.affine,1.3,0.6359718947478072,0.7645130741364251,0.9999059157989033,0.013717126169745956
model.dec.32x32_up.conv0,0.9,0.6700107853789606,1.1130352725429362,0.9999797884720427,0.006357880732494282
model.dec.32x32_up.conv0,1.0,0.6019550862089993,1.0,1.0,0.0
model.dec.32x32_up.conv0,1.2,0.49889922027462386,0.828770759816762,0.9999670352228291,0.008119634700228308
model.dec.32x32_up.conv0,1.3,0.45947913439179233,0.7632597155828981,0.9999323875756104,0.011628425402384256
model.dec.32x32_up.conv1,0.9,0.44121198262398725,1.1129636416757045,0.9999845742414144,0.005554392785646077
model.dec.32x32_up.conv1,1.0,0.39642371059864023,1.0,1.0,0.0
model.dec.32x32_up.conv1,1.2,0.3286281779381547,0.8289592162384825,0.999972341075522,0.00743754555884171
model.dec.32x32_up.conv1,1.3,0.3027340284275573,0.7636168711742837,0.9999398981309816,0.010963581796207053
model.dec.32x32_up.norm0,0.9,3.05225999274267,1.113623457719781,0.9999858086829809,0.005327516555089648
model.dec.32x32_up.norm0,1.0,2.740797758879027,1.0,1.0,0.0
model.dec.32x32_up.norm0,1.2,2.269322028370893,0.827954741519473,0.999971124256391,0.00759938506785729
model.dec.32x32_up.norm0,1.3,2.0878976485214644,0.7617308812093301,0.999929423535636,0.01188057017533669
model.dec.32x32_up.norm1,0.9,2.0903659720693435,1.112745326563689,0.999989565718888,0.00456820023090941
model.dec.32x32_up.norm1,1.0,1.878546789370426,1.0,1.0,0.0
model.dec.32x32_up.norm1,1.2,1.5553212721257008,0.827916748452978,0.9999736887457984,0.007254089613555383
model.dec.32x32_up.norm1,1.3,1.43243776461075,0.7624784895373699,0.9999397906642488,0.010973378984538653
model.dec.32x32_up.skip,0.9,8.51105243048941,1.113282097342179,0.9999808665533941,0.006185994432803334
model.dec.32x32_up.skip,1.0,7.64486342234448,1.0,1.0,0.0
model.dec.32x32_up.skip,1.2,6.33363919263184,0.8284563946062823,0.9999679166285438,0.008010350402437548
model.dec.32x32_up.skip,1.3,5.833070188775883,0.7629566642839222,0.9999364497347414,0.01127370799166717
model.dec.8x8_block0.affine,0.9,0.08601504298719721,1.118327990914499,0.9999174421932727,0.012849466824088846
model.dec.8x8_block0.affine,1.0,0.07690761786582012,1.0,1.0,0.0
model.dec.8x8_block0.affine,1.2,0.06351852664954234,0.8257150060229889,0.9997677449237078,0.02155124613947059
model.dec.8x8_block0.affine,1.3,0.05845283449825546,0.7596100945143773,0.9994349012736892,0.03361365966465127
model.dec.8x8_block0.conv0,0.9,0.13636795658117817,1.1141550146376296,0.9997818120286471,0.020888473776580242
model.dec.8x8_block0.conv0,1.0,0.12236915056000279,1.0,1.0,0.0
model.dec.8x8_block0.conv0,1.2,0.1015629840872754,0.8297582611107165,0.9997423224096137,0.022699973194511846
model.dec.8x8_block0.conv0,1.3,0.09374846914742008,0.7658043282979763,0.999598457459993,0.02833591084829325
model.dec.8x8_block0.conv1,0.9,0.09366959760533092,1.110809012099406,0.9997628365494926,0.021777755956763633
model.dec.8x8_block0.conv1,1.0,0.08430556610570128,1.0,1.0,0.0
model.dec.8x8_block0.conv1,1.2,0.06997782309618923,0.8298559645917886,0.999766408636873,0.021613147881067885
model.dec.8x8_block0.conv1,1.3,0.06453867555499425,0.7652900186442293,0.99968286770725,0.025182613299831322
model.dec.8x8_block0.norm0,0.9,0.2341933070921761,1.1179563909474926,0.9998891092253765,0.014891919032916775
model.dec.8x8_block0.norm0,1.0,0.20946017135469755,1.0,1.0,0.0
model.dec.8x8_block0.norm0,1.2,0.1726349273306278,0.8239914518567119,0.9997593961398359,0.021935127766007773
model.dec.8x8_block0.norm0,1.3,0.1586475074702829,0.7570056584842884,0.9994643941840428,0.03272498675820093
model.dec.8x8_block0.norm1,0.9,0.2202096836325386,1.114443644173538,0.9999316717189556,0.011689820072813639
model.dec.8x8_block0.norm1,1.0,0.19758256797873452,1.0,1.0,0.0
model.dec.8x8_block0.norm1,1.2,0.1634637208743279,0.8272183092229163,0.9998788534915806,0.015565292813263557
model.dec.8x8_block0.norm1,1.3,0.1505369702787903,0.7617266621933688,0.9997803844152487,0.020956691974111624
model.dec.8x8_block0.skip,0.9,0.7709451141658331,1.1110875690122684,0.9997597041472668,0.02192108490402554
model.dec.8x8_block0.skip,1.0,0.6936985713352928,1.0,1.0,0.0
model.dec.8x8_block0.skip,1.2,0.5754452580627702,0.8293425592227038,0.9997714646517933,0.021377990270546772
model.dec.8x8_block0.skip,1.3,0.5303100863148962,0.7642273486464829,0.9996857190014422,0.025069168804925514
model.dec.8x8_block1.affine,0.9,0.13016340531442494,1.1098131845931989,0.9998767564996569,0.01569942074490118
model.dec.8x8_block1.affine,1.0,0.11726961377598233,1.0,1.0,0.0
model.dec.8x8_block1.affine,1.2,0.09712711859457689,0.828129324822061,0.9998691146580613,0.016178799488971173
model.dec.8x8_block1.affine,1.3,0.08958639335203615,0.7637873533382762,0.9998063833309083,0.019677292770321642
model.dec.8x8_block1.conv0,0.9,0.4014887075148913,1.1101955397378367,0.9997665373344369,0.021607193855520884
model.dec.8x8_block1.conv0,1.0,0.36155340255269575,1.0,1.0,0.0
model.dec.8x8_block1.conv0,1.2,0.30027844357462735,0.8303548289037748,0.9997974218272816,0.020127476431992114
model.dec.8x8_block1.conv0,1.3,0.2767024732067606,0.7651189628655858,0.9997430134096948,0.022669520032470455
model.dec.8x8_block1.conv1,0.9,0.2101303919464467,1.1101119016347198,0.9997653153476407,0.021663661459522632
model.dec.8x8_block1.conv1,1.0,0.18924315400916167,1.0,1.0,0.0
model.dec.8x8_block1.conv1,1.2,0.15720887658803445,0.8305488052440262,0.9997888088393317,0.020550856907442943
model.dec.8x8_block1.conv1,1.3,0.14483816275598668,0.7651498839309804,0.9997322153885,0.02314081922494827
model.dec.8x8_block1.norm0,0.9,0.7014700895696345,1.1100604286802693,0.9998211043384716,0.01891452667657874
model.dec.8x8_block1.norm0,1.0,0.6318075858696578,1.0,1.0,0.0
model.dec.8x8_block1.norm0,1.2,0.522835123007889,0.8273714836603635,0.9998172592183783,0.01911669869643398
model.dec.8x8_block1.norm0,1.3,0.4818650900535712,0.7625056982520275,0.9997754441412473,0.021191066329277915
model.dec.8x8_block1.norm1,0.9,0.4954020641228484,1.1098489865851424,0.9998630466069544,0.016549562829862665
model.dec.8x8_block1.norm1,1.0,0.44630776179137877,1.0,1.0,0.0
model.dec.8x8_block1.norm1,1.2,0.36948711412884305,0.827743894995429,0.9998414315013577,0.017807634691783827
model.dec.8x8_block1.norm1,1.3,0.3409647749685619,0.7638087823770388,0.999791805856561,0.020404532390543417
model.dec.8x8_block1.skip,0.9,1.5089263364503238,1.1105320758955728,0.9997741899811083,0.02125015406105029
model.dec.8x8_block1.skip,1.0,1.3584349687056148,1.0,1.0,0.0
model.dec.8x8_block1.skip,1.2,1.1273295860021493,0.8297065007992526,0.9997984071766648,0.020078471231741005
model.dec.8x8_block1.skip,1.3,1.0385917110224867,0.7643456363948724,0.9997324546660674,0.023130479618008057
model.dec.8x8_block2.affine,0.9,0.13303884076818334,1.1110977186244,0.9998776638449579,0.015641526266634197
model.dec.8x8_block2.affine,1.0,0.11972175181191239,1.0,1.0,0.0
model.dec.8x8_block2.affine,1.2,0.0989590724897011,0.8264709597709726,0.9998734692642861,0.015907402723271843
model.dec.8x8_block2.affine,1.3,0.09112455781617568,0.7609827665221374,0.999798430742381,0.020077297753240575
model.dec.8x8_block2.conv0,0.9,0.41413662656505423,1.109396176648141,0.9997705857235278,0.02141905511533773
model.dec.8x8_block2.conv0,1.0,0.37321348894627454,1.0,1.0,0.0
model.dec.8x8_block2.conv0,1.2,0.3098067755277425,0.8299503442886003,0.9998124253947216,0.01936786065429791
model.dec.8x8_block2.conv0,1.3,0.2855210122467442,0.7648558183474573,0.9997670793476515,0.021582100283952785
model.dec.8x8_block2.conv1,0.9,0.22042740330469718,1.1091649926288119,0.9997439893954271,0.02262643736243847
model.dec.8x8_block2.conv1,1.0,0.19868186700484972,1.0,1.0,0.0
model.dec.8x8_block2.conv1,1.2,0.1649788499181857,0.8301961003381482,0.9997942844014628,0.020282723637779637
model.dec.8x8_block2.conv1,1.3,0.1520298039856563,0.7649899631979978,0.9997357764303202,0.022986459607018162
model.dec.8x8_block2.norm0,0.9,0.8123271611271935,1.1082333963875073,0.9998389366193502,0.017947167461389156
model.dec.8x8_block2.norm0,1.0,0.7328747966050595,1.0,1.0,0.0
model.dec.8x8_block2.norm0,1.2,0.6055103029026114,0.8260600031041351,0.9998154512919798,0.019211021779565178
model.dec.8x8_block2.norm0,1.3,0.557537002789659,0.7605597422291053,0.9997454224620126,0.02256302874731123
model.dec.8x8_block2.norm1,0.9,0.5423634957029486,1.1113976875276232,0.9998781287336577,0.015611780170093511
model.dec.8x8_block2.norm1,1.0,0.48794180810586835,1.0,1.0,0.0
model.dec.8x8_block2.norm1,1.2,0.4033623491729608,0.8265085993978196,0.9998159253884451,0.019186332105101383
model.dec.8x8_block2.norm1,1.3,0.3715618373273292,0.7612808170635058,0.999727908081797,0.023326161330020023
model.dec.8x8_block2.skip,0.9,1.7861049234294086,1.1104191054091201,0.9997531964822147,0.02221589799207794
model.dec.8x8_block2.skip,1.0,1.6080992282578448,1.0,1.0,0.0
model.dec.8x8_block2.skip,1.2,1.3355087566827513,0.8303079324405622,0.9997819472861863,0.020881998961808437
model.dec.8x8_block2.skip,1.3,1.2305367916734535,0.7649996869928251,0.9997225719660651,0.023553749203806262
model.dec.8x8_block3.affine,0.9,0.10995053903117764,1.1120765796485395,0.9998890034017218,0.014899022662972187
model.dec.8x8_block3.affine,1.0,0.09885860102378131,1.0,1.0,0.0
model.dec.8x8_block3.affine,1.2,0.08159050510017153,0.8252034613532357,0.9998523682284614,0.017182600150651123
model.dec.8x8_block3.affine,1.3,0.07500781870728432,0.7585517494867675,0.9997539729964329,0.02218092599166521
model.dec.8x8_block3.conv0,0.9,0.33108655950369514,1.110195444147632,0.9997333037480312,0.023093751904934564
model.dec.8x8_block3.conv0,1.0,0.29814413462426587,1.0,1.0,0.0
model.dec.8x8_block3.conv0,1.2,0.2476366798615658,0.8304107376244155,0.9997795596764315,0.020996000885900434
model.dec.8x8_block3.conv0,1.3,0.22820466678025303,0.7652003083773666,0.9997165569583905,0.023807682442046285
model.dec.8x8_block3.conv1,0.9,0.18871589779407247,1.110337386070675,0.9997431482194163,0.02266357404139724
model.dec.8x8_block3.conv1,1.0,0.16991900673304955,1.0,1.0,0.0
model.dec.8x8_block3.conv1,1.2,0.1412086551140756,0.8308534203181824,0.999781407217368,0.02090784021508295
model.dec.8x8_block3.conv1,1.3,0.130141471468139,0.7656809488733571,0.9997101219101515,0.024076381588399254
model.dec.8x8_block3.norm0,0.9,0.64023345238275,1.1107050470664221,0.9998528043905879,0.017157201178424994
model.dec.8x8_block3.norm0,1.0,0.5763359179111383,1.0,1.0,0.0
model.dec.8x8_block3.norm0,1.2,0.47637175775170276,0.8263995443426381,0.9998152329557541,0.019222381476574627
model.dec.8x8_block3.norm0,1.3,0.43895853117979927,0.7614503267538884,0.9997554252651785,0.022115371415418764
model.dec.8x8_block3.norm1,0.9,0.38891803534713565,1.110434206457272,0.9998533596985341,0.01712480947495781
model.dec.8x8_block3.norm1,1.0,0.3501882435068427,1.0,1.0,0.0
model.dec.8x8_block3.norm1,1.2,0.2885196916712797,0.8237446847013321,0.9998128812722988,0.019344312910624738
model.dec.8x8_block3.norm1,1.3,0.26536901916249306,0.7575534415368746,0.9996883204060811,0.02496521667578095
model.dec.8x8_block3.skip,0.9,1.9206069893400375,1.1107589600417778,0.9997465016072498,0.022515162092802955
model.dec.8x8_block3.skip,1.0,1.7286559799462842,1.0,1.0,0.0
model.dec.8x8_block3.skip,1.2,1.4362246349787597,0.8306496499800358,0.999779177788238,0.021014177620712563
model.dec.8x8_block3.skip,1.3,1.323240849288249,0.7652438356032883,0.9996995885096752,0.024509849725896114
model.dec.8x8_block4.affine,0.9,0.12138984476631832,1.1137952009681047,0.9999273299129914,0.012055492236979415
model.dec.8x8_block4.affine,1.0,0.10897966093787571,1.0,1.0,0.0
model.dec.8x8_block4.affine,1.2,0.09012688897604305,0.8268743442548225,0.9998401886375107,0.017877281261620873
model.dec.8x8_block4.affine,1.3,0.08292683370835734,0.7606966817633353,0.9996820419634659,0.025215371814740147
model.dec.8x8_block4.conv0,0.9,0.2994485137919505,1.1109726716787958,0.999750726148138,0.022326790326221552
model.dec.8x8_block4.conv0,1.0,0.269470056950274,1.0,1.0,0.0
model.dec.8x8_block4.conv0,1.2,0.2240927508176841,0.8314195345375295,0.9997765144293915,0.021140510765278713
model.dec.8x8_block4.conv0,1.3,0.20656004367626452,0.7663117659570658,0.999699997826075,0.024493148971611176
model.dec.8x8_block4.conv1,0.9,0.17416338357948707,1.1106164993448775,0.999760124682154,0.021901897075910517
model.dec.8x8_block4.conv1,1.0,0.15677923584351883,1.0,1.0,0.0
model.dec.8x8_block4.conv1,1.2,0.13034473609673322,0.8312065965368569,0.999779039304116,0.021020765165391954
model.dec.8x8_block4.conv1,1.3,0.12016000141575954,0.7662001868771869,0.9997027162652133,0.024381941923362287
model.dec.8x8_block4.norm0,0.9,0.4863903235241646,1.1131557792736408,0.9998389588585188,0.017945928471746427
model.dec.8x8_block4.norm0,1.0,0.4368768538295587,1.0,1.0,0.0
model.dec.8x8_block4.norm0,1.2,0.36047391967280723,0.8249119250032624,0.9997531216933032,0.02221926336527058
model.dec.8x8_block4.norm0,1.3,0.3315776332831963,0.7586802727253753,0.9996146221591682,0.027759812059576987
model.dec.8x8_block4.norm1,0.9,0.43307295531841933,1.116421220900681,0.9999227035841174,0.012433296305863166
model.dec.8x8_block4.norm1,1.0,0.38788180681642703,1.0,1.0,0.0
model.dec.8x8_block4.norm1,1.2,0.3207222678640043,0.8266900219842724,0.9997996757130061,0.020015205324144927
model.dec.8x8_block4.norm1,1.3,0.2949648091849093,0.7601789776174563,0.9996433003547888,0.026707153644396298
model.dec.8x8_block4.skip,0.9,2.215266714194785,1.1107267699364836,0.9997743653595426,0.02124190127846056
model.dec.8x8_block4.skip,1.0,1.9939799176829607,1.0,1.0,0.0
model.dec.8x8_block4.skip,1.2,1.6569906272253871,0.8308269554552038,0.9997957966855844,0.020208041217229723
model.dec.8x8_block4.skip,1.3,1.5275804714744743,0.7658761465414828,0.999712737988905,0.02396750931421593
model.dec.8x8_in0.affine,0.9,0.3702054070049232,1.118144138445516,0.9999570231100962,0.009271026523239386
model.dec.8x8_in0.affine,1.0,0.3310749339012368,1.0,1.0,0.0
model.dec.8x8_in0.affine,1.2,0.27436103643950965,0.8285706434964427,0.9998466786247584,0.017510546623081664
model.dec.8x8_in0.affine,1.3,0.2524406267706714,0.7622717620932905,0.9997165530692456,0.023807845751906587
model.dec.8x8_in0.conv0,0.9,0.23405481343793968,1.116509124083175,0.9999059030066763,0.013718058623701629
model.dec.8x8_in0.conv0,1.0,0.2096111751669732,1.0,1.0,0.0
model.dec.8x8_in0.conv0,1.2,0.17387756194162313,0.8293898002987949,0.99983786735231,0.018006637897862544
model.dec.8x8_in0.conv0,1.3,0.16027550974548652,0.7644260063791669,0.999729988566426,0.023236823383883005
model.dec.8x8_in0.conv1,0.9,0.24709868807528046,1.1167530507091723,0.9999155211562126,0.012998097972385913
model.dec.8x8_in0.conv1,1.0,0.22124659816860007,1.0,1.0,0.0
model.dec.8x8_in0.conv1,1.2,0.18345364394647343,0.8290791995467078,0.9998763097100158,0.015727850478715805
model.dec.8x8_in0.conv1,1.3,0.1690791194666389,0.7640483512221352,0.9997869581854497,0.02064069384215858
model.dec.8x8_in0.norm0,0.9,0.5432510978697657,1.1186492849104193,0.9999529922591933,0.009696044135932287
model.dec.8x8_in0.norm0,1.0,0.4856084638774566,1.0,1.0,0.0
model.dec.8x8_in0.norm0,1.2,0.4018915330366958,0.827477443972551,0.9998470169911853,0.017491215333100215
model.dec.8x8_in0.norm0,1.3,0.3695331687318127,0.760779248711507,0.9997501539158471,0.022352399093607863
model.dec.8x8_in0.norm1,0.9,0.4755342636474073,1.117466889630475,0.9999281631698267,0.011986179533800252
model.dec.8x8_in0.norm1,1.0,0.42551605527257,1.0,1.0,0.0
model.dec.8x8_in0.norm1,1.2,0.35261025243233296,0.8285055402422556,0.9998075972649381,0.01961551557597118
model.dec.8x8_in0.norm1,1.3,0.32445399854181817,0.7622336501805966,0.9996568311025322,0.026195801763706728
model.dec.8x8_in0.norm2,0.9,2.4614609448700078,1.1189518267418803,0.9999672031074622,0.008098932611118555
model.dec.8x8_in0.norm2,1.0,2.199719556977589,1.0,1.0,0.0
model.dec.8x8_in0.norm2,1.2,1.8214293970201048,0.8279816399893918,0.9999440051218955,0.01058237311677981
model.dec.8x8_in0.norm2,1.3,1.6768915642158984,0.7622379432520097,0.9998915532894556,0.014726902607129595
model.dec.8x8_in0.proj,0.9,0.11131301949008794,1.1152251256013095,0.9998988484836417,0.01422296737981385
model.dec.8x8_in0.proj,1.0,0.0998020556157791,1.0,1.0,0.0
model.dec.8x8_in0.proj,1.2,0.08269768030981059,0.8284895798672253,0.9998462208037677,0.01753666856684879
model.dec.8x8_in0.proj,1.3,0.07634101138925427,0.7646977304615236,0.9997038817791136,0.024334106841476414
model.dec.8x8_in0.qkv,0.9,0.31156698418104545,1.1175675482411365,0.9999696258792778,0.007794056636771088
model.dec.8x8_in0.qkv,1.0,0.278781824953842,1.0,1.0,0.0
model.dec.8x8_in0.qkv,1.2,0.2309266448191646,0.8282935224440016,0.9999416912899318,0.010798797165913724
model.dec.8x8_in0.qkv,1.3,0.21261694888778743,0.7625834747788349,0.9998940060544583,0.014559418132824317
model.dec.8x8_in1.affine,0.9,0.20430274485270014,1.1153940318129225,0.9999561622973423,0.009363411962039452
model.dec.8x8_in1.affine,1.0,0.18315840219950535,1.0,1.0,0.0
model.dec.8x8_in1.affine,1.2,0.15170835814846315,0.8282041650843318,0.999895809454176,0.014435035018251227
model.dec.8x8_in1.affine,1.3,0.14002821886280326,0.764323056541031,0.999742701415483,0.02268327503850182
model.dec.8x8_in1.conv0,0.9,0.17195543178997674,1.1137767698836707,0.9999059088046286,0.013717636005875824
model.dec.8x8_in1.conv0,1.0,0.15437496718108726,1.0,1.0,0.0
model.dec.8x8_in1.conv0,1.2,0.12787178704343913,0.8282047530906361,0.9998615373550249,0.016640496328108014
model.dec.8x8_in1.conv0,1.3,0.11808957519744531,0.7647483748432125,0.9997326611669,0.023121552632737363
model.dec.8x8_in1.conv1,0.9,0.14902078537529617,1.114426002175954,0.9998651131112452,0.016424237669883227
model.dec.8x8_in1.conv1,1.0,0.13370172997962024,1.0,1.0,0.0
model.dec.8x8_in1.conv1,1.2,0.11087874352532792,0.829155940531484,0.9998271999413033,0.01858952009958656
model.dec.8x8_in1.conv1,1.3,0.10239594631015866,0.7656102496971254,0.9996822976231362,0.02520523395899331
model.dec.8x8_in1.norm0,0.9,0.3644117088799322,1.1128202666928693,0.9999624292464661,0.008668338682043806
model.dec.8x8_in1.norm0,1.0,0.32745451225503636,1.0,1.0,0.0
model.dec.8x8_in1.norm0,1.2,0.27030564501913784,0.8254092505002633,0.9999198629914761,0.012659683847061367
model.dec.8x8_in1.norm0,1.3,0.24914523057102095,0.7607149513733412,0.9998166242081171,0.01914988138565823
model.dec.8x8_in1.norm1,0.9,0.39636699139187453,1.1141277799905154,0.9998916413716661,0.014720920999563175
model.dec.8x8_in1.norm1,1.0,0.35572584108058447,1.0,1.0,0.0
model.dec.8x8_in1.norm1,1.2,0.29333136341188226,0.824478764995171,0.9998535401042908,0.017114273017495543
model.dec.8x8_in1.norm1,1.3,0.26987103327991796,0.7584541976798028,0.9997433000187969,0.02265687682638432
model.enc.16x16_block0.affine,0.9,0.4130468575993983,1.1154129283303675,0.9999510964157019,0.00988962977241693
model.enc.16x16_block0.affine,1.0,0.37029036300110624,1.0,1.0,0.0
model.enc.16x16_block0.affine,1.2,0.3059385052555048,0.8261591553330174,0.9999355042591385,0.0113572585610576
model.enc.16x16_block0.affine,1.3,0.2814432837589473,0.7599801382322906,0.9998935398319642,0.014591401656587911
model.enc.16x16_block0.conv0,0.9,0.6879345088346827,1.112081365409847,0.9998474792654642,0.017464770439292905
model.enc.16x16_block0.conv0,1.0,0.6185065283461428,1.0,1.0,0.0
model.enc.16x16_block0.conv0,1.2,0.5121773113454037,0.8279618335159566,0.9998486616009237,0.01739695073400791
model.enc.16x16_block0.conv0,1.3,0.4723527314120429,0.7635519351708282,0.9998076124651948,0.019614740799888408
model.enc.16x16_block0.conv1,0.9,0.7975391538028664,1.1120705661966377,0.9998453872711589,0.017584127859696846
model.enc.16x16_block0.conv1,1.0,0.7170550757630065,1.0,1.0,0.0
model.enc.16x16_block0.conv1,1.2,0.593511120182957,0.8275778960802009,0.999844671470771,0.017624781743497513
model.enc.16x16_block0.conv1,1.3,0.5473830413138177,0.7632349847493526,0.9998145329837953,0.019258754746748336
model.enc.16x16_block0.norm0,0.9,1.4814757813839232,1.1105521495052055,0.9999138110962468,0.013128990021289106
model.enc.16x16_block0.norm0,1.0,1.3338843162569063,1.0,1.0,0.0
model.enc.16x16_block0.norm0,1.2,1.1012246540343398,0.8254713933661788,0.999871680220797,0.016019459804893815
model.enc.16x16_block0.norm0,1.3,1.0147384223553386,0.7606004243814712,0.9998172481395582,0.01911727811800471
model.enc.16x16_block0.norm1,0.9,2.9491615587269844,1.1126723753983765,0.9999416021576808,0.010807047438146374
model.enc.16x16_block0.norm1,1.0,2.650366270663869,1.0,1.0,0.0
model.enc.16x16_block0.norm1,1.2,2.1805940546533513,0.8226888466375475,0.9999232849995725,0.012386448872202865
model.enc.16x16_block0.norm1,1.3,2.0109020974928176,0.7586519178474629,0.9999022114225797,0.01398454833859715
model.enc.16x16_block0.norm2,0.9,16.265068126439452,1.11307394415567,0.9999124804078617,0.013229948019463006
model.enc.16x16_block0.norm2,1.0,14.611468267409519,1.0,1.0,0.0
model.enc.16x16_block0.norm2,1.2,12.057668230841994,0.8251502534778363,0.9999161126109707,0.012952518711210283
model.enc.16x16_block0.norm2,1.3,11.137175319847309,0.7621286075765334,0.9998781239839719,0.0156120843673374
model.enc.16x16_block0.proj,0.9,0.9470942259547764,1.1126727576108384,0.9998943559302971,0.014535369920859208
model.enc.16x16_block0.proj,1.0,0.8510985503947868,1.0,1.0,0.0
model.enc.16x16_block0.proj,1.2,0.7048426597888858,0.8280655125460274,0.9998903266878472,0.014809949225787836
model.enc.16x16_block0.proj,1.3,0.6499629749213756,0.7635586051650078,0.9998471406406124,0.01748414575526137
model.enc.16x16_block0.qkv,0.9,1.4493534943366624,1.1119882604860991,0.9998716491807377,0.016021397086149573
model.enc.16x16_block0.qkv,1.0,1.303221913507224,1.0,1.0,0.0
model.enc.16x16_block0.qkv,1.2,1.0776678429367765,0.8268171069498316,0.9998685395522948,0.01621430274668114
model.enc.16x16_block0.qkv,1.3,0.9936645474871618,0.7623361569242598,0.9998275450955578,0.01857094688459759
model.enc.16x16_block1.affine,0.9,0.3611720663270995,1.113907082000066,0.9999306149684453,0.01177986624825427
model.enc.16x16_block1.affine,1.0,0.3242164559573733,1.0,1.0,0.0
model.enc.16x16_block1.affine,1.2,0.26768763870483375,0.825545201461016,0.999879339760761,0.015534024577822476
model.enc.16x16_block1.affine,1.3,0.24649050600586783,0.760116218988431,0.9998039706660388,0.019799501014487582
model.enc.16x16_block1.conv0,0.9,0.6956139186029683,1.111499320487651,0.9998103339890132,0.01947552435181069
model.enc.16x16_block1.conv0,1.0,0.6257151682114473,1.0,1.0,0.0
model.enc.16x16_block1.conv0,1.2,0.5182010433349165,0.8280185136965241,0.9998122355090658,0.019377660497713667
model.enc.16x16_block1.conv0,1.3,0.47767479414645797,0.7632334610489623,0.9997738195882945,0.02126757310631341
model.enc.16x16_block1.conv1,0.9,0.9739892589946492,1.1117482064567998,0.9998279568821388,0.018548763756333388
model.enc.16x16_block1.conv1,1.0,0.8759372717581343,1.0,1.0,0.0
model.enc.16x16_block1.conv1,1.2,0.725418725910186,0.8280244755871238,0.9998328884944503,0.018281003387228795
model.enc.16x16_block1.conv1,1.3,0.6686627503322861,0.7632175755675698,0.9998025470512516,0.019871258385663348
model.enc.16x16_block1.norm0,0.9,1.446777639138528,1.111367731164908,0.9998470907724522,0.017486997279805093
model.enc.16x16_block1.norm0,1.0,1.30160015710646,1.0,1.0,0.0
model.enc.16x16_block1.norm0,1.2,1.0699280108855338,0.8218285476473938,0.9997795700732078,0.020995505810339026
model.enc.16x16_block1.norm0,1.3,0.986101188716117,0.7574297257654921,0.9997662119615232,0.021622243641829502
model.enc.16x16_block1.norm1,0.9,2.3969518566024046,1.1126766988397212,0.9999261983059888,0.012148989313206392
model.enc.16x16_block1.norm1,1.0,2.154062325556235,1.0,1.0,0.0
model.enc.16x16_block1.norm1,1.2,1.7780644452935812,0.8253420754411638,0.999872797136247,0.015949593942716445
model.enc.16x16_block1.norm1,1.3,1.6373515749444552,0.7600009019716605,0.9998398238823246,0.017897669651707238
model.enc.16x16_block1.norm2,0.9,15.906271353631698,1.1134818502198005,0.9999409949357418,0.010863086436124669
model.enc.16x16_block1.norm2,1.0,14.28432156296815,1.0,1.0,0.0
model.enc.16x16_block1.norm2,1.2,11.831239074739862,0.8282059637353507,0.9999257247384974,0.01218790409342137
model.enc.16x16_block1.norm2,1.3,10.894216601279291,0.7625945315086119,0.9999016826001875,0.014022308416016599
model.enc.16x16_block1.proj,0.9,0.679052103573499,1.1123916387024855,0.999873647320084,0.015896206932230567
model.enc.16x16_block1.proj,1.0,0.6103662414366661,1.0,1.0,0.0
model.enc.16x16_block1.proj,1.2,0.5056275314180372,0.8282921211880238,0.9998695035519237,0.016154747501266453
