layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual,gradient_variance_trace,normalized_noise_scale
model.dec.32x32_block1.affine,1.0,1.5302977752255824,1.0,1.0,0.0,0.1944224540611854,0.08302225531587491
model.dec.32x32_block1.affine,1.2,1.2646995550159874,0.825671624949829,0.9990700524217724,0.04311647427557876,0.1364496642040669,0.08530956740920906
model.dec.32x32_block1.affine,1.3,1.1606954414563573,0.757195600768542,0.9983107556731685,0.05810021606902427,0.11641600954775622,0.08641241667134021
model.dec.32x32_block1.conv0,0.9,0.8771361281652054,1.1184428947321852,0.9995749885893828,0.02915205286999705,0.24185132022781664,0.314350723034949
model.dec.32x32_block1.conv0,1.0,0.7839142610066063,1.0,1.0,0.0,0.19650868742853234,0.31977508596348997
model.dec.32x32_block1.conv0,1.2,0.6409821522467999,0.8168422699403737,0.9989892887886782,0.044948869679795396,0.13629118793026862,0.33172324328525365
model.dec.32x32_block1.conv0,1.3,0.5865722796191142,0.7468370055309591,0.9980972501178365,0.061659381339848086,0.11593099098338555,0.33694303077394977
model.dec.32x32_block1.conv1,0.9,0.3780018825287749,1.1170455431076867,0.9995143948179941,0.031160464560389022,0.035685301752051174,0.2497476716241097
model.dec.32x32_block1.conv1,1.0,0.3382300078873222,1.0,1.0,0.0,0.028985033479247038,0.25336669995633904
model.dec.32x32_block1.conv1,1.2,0.27712124581542646,0.8180324060403874,0.9984189639916932,0.05621007331212426,0.020145584333551833,0.2623253272858423
model.dec.32x32_block1.conv1,1.3,0.2539558320759555,0.74846533675555,0.996840413881503,0.07943040508869291,0.017150314657255472,0.2659228831830609
model.dec.32x32_block1.norm0,0.9,4.26619216251954,1.1206019128394547,0.9998038217728976,0.019807018157910982,1.5792086215547307,0.08676781862757647
model.dec.32x32_block1.norm0,1.0,3.8063072886398897,1.0,1.0,0.0,1.2888230652872856,0.08895812214408205
model.dec.32x32_block1.norm0,1.2,3.094486068891411,0.8125675082615272,0.9994815165918065,0.03219779482111337,0.9001144024392147,0.0939984401966384
model.dec.32x32_block1.norm0,1.3,2.8237878532801224,0.7410946916492781,0.9989539841388182,0.045726770858888745,0.7668209090370217,0.09616782965263292
model.dec.32x32_block1.norm1,0.9,2.2609212596115356,1.117889781451567,0.9996358618019371,0.026984139776889755,0.2955387245325394,0.057815397984137505
model.dec.32x32_block1.norm1,1.0,2.021753852050949,1.0,1.0,0.0,0.24249942409889513,0.059327241139627715
model.dec.32x32_block1.norm1,1.2,1.6537828465012152,0.8172856569451288,0.9991338516121138,0.04161185603578122,0.16999438808780454,0.062155221511746274
model.dec.32x32_block1.norm1,1.3,1.5153018652652854,0.748304465399342,0.9984066344188013,0.05642864829607332,0.14488440409763337,0.06309912301597623
model.dec.32x32_block1.skip,0.9,11.38288386780207,1.1174794732490756,0.9996111516352642,0.027884503338250436,25.992121871521874,0.20060286188724416
model.dec.32x32_block1.skip,1.0,10.18225204525788,1.0,1.0,0.0,21.13543472368235,0.20385600022342934
model.dec.32x32_block1.skip,1.2,8.349438964533624,0.8189281323761451,0.9986937668777827,0.05109559667393258,14.654000153675852,0.21020430353288927
model.dec.32x32_block1.skip,1.3,7.657586603071972,0.7500537164901102,0.9973424245337154,0.07285662787427553,12.470182400668882,0.21266154838964868
model.dec.32x32_block2.affine,0.9,2.2805002298036228,1.1109263678540002,0.9994779445716718,0.03230848673005096,0.28523464398319476,0.054845630337993605
model.dec.32x32_block2.affine,1.0,2.051719851318626,1.0,1.0,0.0,0.2336948305662263,0.05551533754657049
model.dec.32x32_block2.affine,1.2,1.6915990096730378,0.8235518786309297,0.9988760505980794,0.04739868712931832,0.16574536578302856,0.057922400206161746
model.dec.32x32_block2.affine,1.3,1.5517420753980757,0.7547212092317751,0.9978955341497672,0.06484213848995668,0.14258677503250317,0.05921615085248053
model.dec.32x32_block2.conv0,0.9,1.1797944253824544,1.1189933842368862,0.9994866335104078,0.03203856167233353,0.2638859553814721,0.18958483597284556
model.dec.32x32_block2.conv0,1.0,1.0537942181526123,1.0,1.0,0.0,0.21438737743223024,0.19305790490491354
model.dec.32x32_block2.conv0,1.2,0.85961977806498,0.8145497328255897,0.9985435662980712,0.05395133181608566,0.14915815569877733,0.2018525343245821
model.dec.32x32_block2.conv0,1.3,0.7859572904215604,0.7436237614996695,0.997034355300577,0.0769577439271898,0.12696335209953946,0.20553249141230825
model.dec.32x32_block2.conv1,0.9,0.3553853359503138,1.1147772853939162,0.9990151728689993,0.04436985888554527,0.02460923616828231,0.19484942408111888
model.dec.32x32_block2.conv1,1.0,0.3184809625036945,1.0,1.0,0.0,0.020045766205817536,0.19763129057323672
model.dec.32x32_block2.conv1,1.2,0.26177243342467393,0.8192287148042244,0.9967006311097748,0.08116558350296482,0.014039739679140045,0.20488550517782958
model.dec.32x32_block2.conv1,1.3,0.24012829620860157,0.748862320193884,0.993212363073248,0.11631509720777758,0.011971583439951021,0.20761795930570634
model.dec.32x32_block2.norm0,0.9,6.8519857213353585,1.125341468609868,0.9997440390481814,0.022624243360348937,2.3840505652451753,0.050778815253176436
model.dec.32x32_block2.norm0,1.0,6.08724735702698,1.0,1.0,0.0,1.9334431487852015,0.05217824972415289
model.dec.32x32_block2.norm0,1.2,4.89610066125383,0.8038243509260383,0.9993825687471461,0.03513518584489561,1.3532915618662074,0.056453477283088804
model.dec.32x32_block2.norm0,1.3,4.445361213350231,0.7293167908178633,0.9986886316479103,0.05119586914219176,1.150020748673974,0.058195789484862
model.dec.32x32_block2.norm1,0.9,2.489198828646146,1.1234758853868523,0.9995255586526813,0.03080028571369789,0.27469275029310225,0.044333091963880425
model.dec.32x32_block2.norm1,1.0,2.214571654062185,1.0,1.0,0.0,0.2239833078322615,0.04567054356870335
model.dec.32x32_block2.norm1,1.2,1.7950777603763044,0.809637102809323,0.9988421769442952,0.04810722978078367,0.1573793539159718,0.0488406264021994
model.dec.32x32_block2.norm1,1.3,1.6389228111661847,0.7384043339358136,0.9977585863286326,0.06691639117203405,0.1338434868818883,0.04982877865734781
model.dec.32x32_block2.skip,0.9,15.595269294165911,1.1161232285432536,0.9993020207002302,0.03735600921453342,26.036725036551047,0.10705343325007792
model.dec.32x32_block2.skip,1.0,13.962960110923182,1.0,1.0,0.0,21.242973597030556,0.10895829899986921
model.dec.32x32_block2.skip,1.2,11.462142244733368,0.8189660970263277,0.9976486681825387,0.06853564673662027,14.841388814984612,0.1129647525732814
model.dec.32x32_block2.skip,1.3,10.508318322288511,0.7489303092108295,0.9951434390022151,0.09843543981130211,12.662515535549076,0.11467098708541512
model.dec.32x32_block3.affine,0.9,3.4221731499551065,1.1202021354482774,0.999104861766482,0.0423021890045746,0.7459246591567652,0.06369289739721785
model.dec.32x32_block3.affine,1.0,3.0522257758048457,1.0,1.0,0.0,0.6091617919593233,0.06538819428223613
model.dec.32x32_block3.affine,1.2,2.4784770492843453,0.8102147480844953,0.9977733458354143,0.06669595445304496,0.4252838802745682,0.06923235717014808
model.dec.32x32_block3.affine,1.3,2.256255362098132,0.7359900418616958,0.9956354295007551,0.09332787109351086,0.36247917013907394,0.0712043542439431
model.dec.32x32_block3.conv0,0.9,1.8917250444152074,1.1291727120962118,0.9990692195955744,0.04313576771879493,0.44018972269370993,0.12300531336191618
model.dec.32x32_block3.conv0,1.0,1.6737601286031334,1.0,1.0,0.0,0.3544728558337482,0.12653088566974724
model.dec.32x32_block3.conv0,1.2,1.3395507080364573,0.7980338819385148,0.9971382828956061,0.07559923798559168,0.24455510589244112,0.13628825094642222
model.dec.32x32_block3.conv0,1.3,1.2122149746096167,0.7199579857994123,0.9940786049838632,0.10866336601328068,0.20610433526800875,0.1402580632932286
model.dec.32x32_block3.conv1,0.9,0.7444061080563942,1.1181793919602097,0.9988484410332769,0.04797699287567598,0.05033984882261644,0.0908431219656261
model.dec.32x32_block3.conv1,1.0,0.6649638563131715,1.0,1.0,0.0,0.04104639928721748,0.09282799821416318
model.dec.32x32_block3.conv1,1.2,0.5409448812832511,0.8108438625632984,0.9967408517460952,0.08067015842595311,0.028716076197185747,0.09813390159586996
model.dec.32x32_block3.conv1,1.3,0.49252896035472754,0.7357994913577405,0.9934036506079268,0.11466990432909677,0.024342305826875354,0.10034556227795655
model.dec.32x32_block3.norm0,0.9,11.346363109217819,1.1375045249267004,0.9994164272429746,0.03415852685476482,6.207991099870725,0.04822116848645706
model.dec.32x32_block3.norm0,1.0,9.968964019327029,1.0,1.0,0.0,4.956363956779654,0.049872728988261214
model.dec.32x32_block3.norm0,1.2,7.886320243764205,0.7893804364897248,0.9978424570253879,0.06565387237274535,3.379851805061733,0.05434365455840258
model.dec.32x32_block3.norm0,1.3,7.107713370602304,0.709455585742163,0.9950509874000281,0.09936565037390399,2.8184706031570386,0.055789657812709136
model.dec.32x32_block3.norm1,0.9,2.331474033381184,1.1731917536809393,0.9986165028353299,0.05258403051246256,0.25044117948967504,0.04607279661601045
model.dec.32x32_block3.norm1,1.0,1.9845421162921748,1.0,1.0,0.0,0.19922246643848407,0.05058452456314852
model.dec.32x32_block3.norm1,1.2,1.4934501551008332,0.7495647939056648,0.9960445598502223,0.08885513374463255,0.13203279227005904,0.05919708796499028
model.dec.32x32_block3.norm1,1.3,1.3216549018327954,0.6608227450467716,0.9922639920076773,0.12414576176812613,0.10854856083227338,0.062142386497210905
model.dec.32x32_block3.skip,0.9,32.4630707531808,1.1123603898592618,0.9991063155216336,0.04226783984054148,54.935044770147215,0.05212790680386661
model.dec.32x32_block3.skip,1.0,29.157869433693346,1.0,1.0,0.0,45.1134965946726,0.05306338065322863
model.dec.32x32_block3.skip,1.2,23.959545304831984,0.8197142117877528,0.9975615002773006,0.06979293061980686,31.871076098133244,0.05551873772650456
model.dec.32x32_block3.skip,1.3,21.915145515632524,0.7479058392854974,0.995080812720488,0.09906652388942003,27.19269495718612,0.056619174547488826
model.dec.32x32_block4.affine,0.9,9.338099338516562,1.1091636134198877,0.9999438461198116,0.01059738680612556,1.4003106866756667,0.01605859051335036
model.dec.32x32_block4.affine,1.0,8.41857310772623,1.0,1.0,0.0,1.150802446151701,0.016237673365179475
model.dec.32x32_block4.affine,1.2,6.934002361940944,0.8234857097021407,0.9997940999193353,0.02029181525852575,0.8073941498481929,0.01679258780447089
model.dec.32x32_block4.affine,1.3,6.334844377034369,0.7521559273031274,0.9995635702380631,0.02954097244399438,0.6759382516286507,0.016843607910757195
model.dec.32x32_block4.conv0,0.9,5.989452555738683,1.1095456333948743,0.9999343782191678,0.011455970297015233,1.3851728581102023,0.03861265947192738
model.dec.32x32_block4.conv0,1.0,5.3977586292427215,1.0,1.0,0.0,1.1218430246497597,0.03850393993655744
model.dec.32x32_block4.conv0,1.2,4.4436264810939745,0.823026598393426,0.9997462528580264,0.022526204658905966,0.7782016980302124,0.039410966154540664
model.dec.32x32_block4.conv0,1.3,4.059488924785018,0.7516607661016214,0.9994566955748221,0.03295927290851082,0.6508622822936871,0.039495387846217464
model.dec.32x32_block4.conv1,0.9,1.7284596078723964,1.1079447243988607,0.9998826093888931,0.015322122622469894,0.2233461573858424,0.0747584029208995
model.dec.32x32_block4.conv1,1.0,1.5598762870417182,1.0,1.0,0.0,0.17965011148900345,0.07383243282729053
model.dec.32x32_block4.conv1,1.2,1.3037336658932654,0.8354209720408525,0.9995548922877591,0.02983315778804618,0.125460875547029,0.07381260850352575
model.dec.32x32_block4.conv1,1.3,1.204849032666101,0.7716524081409956,0.999031630240228,0.043997747437249615,0.10542392339574413,0.07262295362846741
model.dec.32x32_block4.norm0,0.9,69.16414214561973,1.111537415807737,0.9999847257408012,0.005527050306858967,108.85253104322328,0.022754984413481606
model.dec.32x32_block4.norm0,1.0,62.222903818604784,1.0,1.0,0.0,87.71846067179558,0.022656376444898808
model.dec.32x32_block4.norm0,1.2,51.067608256415454,0.8206813642649663,0.9999524030570828,0.009756619310279269,58.886960783680024,0.022580216626908144
model.dec.32x32_block4.norm0,1.3,46.577667149976016,0.7484856431885605,0.999898729057587,0.014231360757915429,48.177076544939155,0.022206748639671002
model.dec.32x32_block4.norm1,0.9,4.4064286750560555,1.1168670863251942,0.9998743719249648,0.015850563638470615,0.6306378020307193,0.03247928875767279
model.dec.32x32_block4.norm1,1.0,3.9448517713959967,1.0,1.0,0.0,0.5199199658313933,0.03340989549020382
model.dec.32x32_block4.norm1,1.2,3.217658043854118,0.8153874318291258,0.9996657540937226,0.02585304802589058,0.3570288803080359,0.03448447135328592
model.dec.32x32_block4.norm1,1.3,2.929324536701463,0.7420715973154185,0.9993301931880559,0.036594603191219696,0.29799213462051277,0.03472720433725117
model.dec.32x32_block4.skip,0.9,54.76628077253704,1.1066792532296348,0.9999183145549841,0.012781401234593906,134.68140337604245,0.044903597448989176
model.dec.32x32_block4.skip,1.0,49.48299790088976,1.0,1.0,0.0,108.21256148647262,0.04419424009850354
model.dec.32x32_block4.skip,1.2,41.51123394066595,0.8386509639502018,0.9997044161116366,0.024312145254824166,75.88396036779613,0.0440370990664169
model.dec.32x32_block4.skip,1.3,38.4744529861245,0.7770272848695088,0.9993550660745854,0.035908939152544776,64.10695748606827,0.043307215188883794
model.dec.32x32_up.affine,0.9,1.0953934789448998,1.108495112743752,0.9997139146351005,0.02391837964752677,0.2703333022278027,0.2252989912214095
model.dec.32x32_up.affine,1.0,0.9878979982069748,1.0,1.0,0.0,0.21886476121262055,0.22425990397529602
model.dec.32x32_up.affine,1.2,0.8171533795036887,0.8264629992071056,0.9991528677330113,0.04115272653056918,0.1545113217053422,0.231394560313352
model.dec.32x32_up.affine,1.3,0.7491776677684566,0.7571492139680401,0.9984096229816961,0.05637574600435028,0.13089586690024457,0.2332148966806936
model.dec.32x32_up.conv0,0.9,0.6080494621540171,1.1151401284287892,0.9996620746626702,0.025994931835380895,0.25132900172344746,0.6797743744723072
model.dec.32x32_up.conv0,1.0,0.5450830539932644,1.0,1.0,0.0,0.20366358845175742,0.6854693341336989
model.dec.32x32_up.conv0,1.2,0.4479237212739403,0.8209364235428012,0.9990061066789315,0.044573521492063534,0.14127077828711015,0.7041159992737837
model.dec.32x32_up.conv0,1.3,0.4105434705606647,0.7517413839751469,0.9980952536663156,0.061691689949079025,0.12002478409537148,0.7121191007424413
model.dec.32x32_up.conv1,0.9,0.3887921253613905,1.117066202493174,0.9997351576973691,0.02301335403231167,0.07233528441280779,0.4785367251677825
model.dec.32x32_up.conv1,1.0,0.34795534579074355,1.0,1.0,0.0,0.058581562748910326,0.4838535442917564
model.dec.32x32_up.conv1,1.2,0.2854120825406737,0.8196556312362449,0.9992693934234329,0.03821883524081307,0.04058818846798316,0.4982587789944413
model.dec.32x32_up.conv1,1.3,0.2617042758443565,0.7510938658584536,0.9986352915819978,0.05222599359455558,0.03450129565045962,0.5037485022859104
model.dec.32x32_up.norm0,0.9,2.6981845514825875,1.1109105160923152,0.9995635008213988,0.029543321168570932,1.8369263097250412,0.25231811510022073
model.dec.32x32_up.norm0,1.0,2.427744410620048,1.0,1.0,0.0,1.493521410028741,0.2533993677009198
model.dec.32x32_up.norm0,1.2,2.0141324598000447,0.8287420956664258,0.9989283380098303,0.046283642044658756,1.0424156940879872,0.25695962159326885
model.dec.32x32_up.norm0,1.3,1.8537707636350667,0.7621866118735748,0.9981785898905091,0.0603282909106068,0.8881017646615055,0.25843461080727587
model.dec.32x32_up.norm1,0.9,2.359234361464552,1.107547670091739,0.999749903906389,0.022363578406997063,0.716309769763205,0.1286941200302694
model.dec.32x32_up.norm1,1.0,2.129609758441791,1.0,1.0,0.0,0.5790737092154083,0.12768320969079736
model.dec.32x32_up.norm1,1.2,1.7704147123605636,0.8308648826207791,0.9994369961016476,0.03355131626799775,0.40506784351410197,0.12923428605761686
model.dec.32x32_up.norm1,1.3,1.6283835532502162,0.7638840791720528,0.9990121713499989,0.04443738847592361,0.34416657664255634,0.12979419742376913
model.dec.32x32_up.skip,0.9,6.944149146101602,1.118927889178866,0.9997146320764999,0.023888373995491693,46.89776902943232,0.9725548486602509
model.dec.32x32_up.skip,1.0,6.204302865105872,1.0,1.0,0.0,37.96457231929809,0.986262526062631
model.dec.32x32_up.skip,1.2,5.082502871914545,0.8184423753302519,0.9990873595458961,0.04271355751525682,26.238821993534433,1.0157552316176903
model.dec.32x32_up.skip,1.3,4.6640772142374365,0.7504081665403769,0.998216651185203,0.0596952032964003,22.29421871698959,1.024851153488702
model.dec.8x8_block0.affine,0.9,0.04726399504942916,1.1404661136789007,0.9994943683087105,0.031796347575963925,0.02074475292343892,9.286400511144544
model.dec.8x8_block0.affine,1.0,0.041421745292623144,1.0,1.0,0.0,0.016834432766801473,9.811642141735527
model.dec.8x8_block0.affine,1.2,0.033433090485491264,0.8067377759979477,0.9995033719609556,0.03151205227654853,0.011717839021828672,10.483214689830803
model.dec.8x8_block0.affine,1.3,0.030630491006701937,0.7390120453888049,0.999369181041787,0.03551394069753324,0.010005476096299563,10.664238310051914
model.dec.8x8_block0.conv0,0.9,0.053129338729066236,1.1219618052798557,0.9985829175113782,0.0532180125001328,0.09027450900463668,31.98131477701616
model.dec.8x8_block0.conv0,1.0,0.0472868593421393,1.0,1.0,0.0,0.07275407255344017,32.53691464963897
model.dec.8x8_block0.conv0,1.2,0.03882176821055471,0.8197886377723657,0.998543646811185,0.053949841640353706,0.0500683502925107,33.22099665648004
model.dec.8x8_block0.conv0,1.3,0.03569588597464452,0.7537312741635638,0.9984787817974535,0.055137304071504,0.042462076939502894,33.32459665395475
model.dec.8x8_block0.conv1,0.9,0.03579981898368351,1.116575431914174,0.9984288865766695,0.05603354753423718,0.05287040155267873,41.25256407122912
model.dec.8x8_block0.conv1,1.0,0.032011785667045635,1.0,1.0,0.0,0.04245519183436388,41.429625420275755
model.dec.8x8_block0.conv1,1.2,0.026338284141694746,0.8213875579020443,0.9983217703811428,0.05791064481648269,0.029058528317296297,41.888871287651014
model.dec.8x8_block0.conv1,1.3,0.024200995457579536,0.7547070955627919,0.998286282351583,0.05851921452527693,0.024541323026222042,41.90168730833345
model.dec.8x8_block0.norm0,0.9,0.10882274578413036,1.140728687145381,0.9992753166902025,0.03806365003117181,0.14349121635163517,12.116744707079055
model.dec.8x8_block0.norm0,1.0,0.09532843785024872,1.0,1.0,0.0,0.11536159284762365,12.694520210018538
model.dec.8x8_block0.norm0,1.2,0.07715430090557236,0.8087351094593311,0.999237290916077,0.03904915418673323,0.07977410865383704,13.401137999487712
model.dec.8x8_block0.norm0,1.3,0.07099760654614425,0.7441163316989011,0.9991244906771599,0.04183601473737156,0.06784774574188439,13.460091321570664
model.dec.8x8_block0.norm1,0.9,0.10787437406023093,1.121325756429076,0.9995279580805175,0.030722321126361692,0.12768048917903202,10.972054608061299
model.dec.8x8_block0.norm1,1.0,0.09615711778262039,1.0,1.0,0.0,0.10228514447291857,11.062408417835165
model.dec.8x8_block0.norm1,1.2,0.07802400797406248,0.8109127682200338,0.9993723289770731,0.03542524629329542,0.07022813234252244,11.53598300834443
model.dec.8x8_block0.norm1,1.3,0.07170478204426323,0.7450920825323889,0.9991789263753421,0.040515097030844306,0.05932135867804015,11.537583292473558
model.dec.8x8_block0.skip,0.9,0.3232356953528662,1.1173084623760468,0.9985382283299806,0.054050037591324464,3.9502229782622407,37.807937119711184
model.dec.8x8_block0.skip,1.0,0.28887564127481713,1.0,1.0,0.0,3.1713101238252133,38.002911368564185
model.dec.8x8_block0.skip,1.2,0.2375188905582198,0.8209425859969769,0.9984482304642375,0.05568780012564163,2.1705937711777983,38.475319983485434
model.dec.8x8_block0.skip,1.3,0.21794055764030484,0.7532941134756834,0.9984755589089559,0.05519563625367333,1.8314123841345884,38.55760332133123
model.dec.8x8_block1.affine,0.9,0.04444275554671608,1.11425250952127,0.9991465988654117,0.04130464835439664,0.06020268399417161,30.4799252144764
model.dec.8x8_block1.affine,1.0,0.03985167425630163,1.0,1.0,0.0,0.048322993563593236,30.427108771347694
model.dec.8x8_block1.affine,1.2,0.032711135616019696,0.820245771205608,0.9992978436427735,0.03746758186624394,0.03295578252268011,30.799267311061687
model.dec.8x8_block1.affine,1.3,0.03003821158728592,0.7532044050885209,0.9992757562405633,0.038052108875204264,0.027796344584662205,30.806300162160674
model.dec.8x8_block1.conv0,0.9,0.13763792924682372,1.1141406460474395,0.9974261732984465,0.07170096804937393,1.1292630414562024,59.60996332630754
model.dec.8x8_block1.conv0,1.0,0.12321933820152205,1.0,1.0,0.0,0.9045467078295274,59.576262376932284
model.dec.8x8_block1.conv0,1.2,0.1018687683605473,0.8248013948240134,0.997670666422507,0.06821467114976806,0.6186194618541483,59.61306726310652
model.dec.8x8_block1.conv0,1.3,0.09351112682159766,0.7573881567189293,0.9980081580090905,0.06308499462869414,0.5215829122638843,59.64812194788752
model.dec.8x8_block1.conv1,0.9,0.07470598275026624,1.1135693943480924,0.9979551516773335,0.06391803533174743,0.2928214739531066,52.46771561568402
model.dec.8x8_block1.conv1,1.0,0.06694977495353244,1.0,1.0,0.0,0.23515618623047213,52.46360930607279
model.dec.8x8_block1.conv1,1.2,0.05526382758246277,0.8236123911469996,0.9977713569324052,0.06672570183420279,0.1612682469700004,52.80401469008655
model.dec.8x8_block1.conv1,1.3,0.05076618408110779,0.7567225445482423,0.9979557253865537,0.06390907735366758,0.1361815229231823,52.84077104766852
model.dec.8x8_block1.norm0,0.9,0.2409001581286431,1.1077037064121042,0.9979241066668588,0.06440091096523246,2.7369610431457168,47.162242359520555
model.dec.8x8_block1.norm0,1.0,0.21702561226873246,1.0,1.0,0.0,2.189530645615293,46.48673536009117
model.dec.8x8_block1.norm0,1.2,0.17829096949184722,0.8199801464256739,0.9981251088231605,0.06120675728017343,1.4929434979061809,46.96611947932556
model.dec.8x8_block1.norm0,1.3,0.16434128895136155,0.7560850858188987,0.9984698898501864,0.055298092756952036,1.2582982078368783,46.5897307168207
model.dec.8x8_block1.norm1,0.9,0.20523553772343459,1.1149641781628534,0.9989796418554507,0.045162762961927214,1.265974973587664,30.055225675568693
model.dec.8x8_block1.norm1,1.0,0.18388583955117982,1.0,1.0,0.0,1.015740683841765,30.039055543292037
model.dec.8x8_block1.norm1,1.2,0.15149012307377774,0.82300840899033,0.9990063323875126,0.04456846250040904,0.6943159720504546,30.254398226673185
model.dec.8x8_block1.norm1,1.3,0.13914336028106142,0.7559162963714955,0.9989862434536182,0.04501650131261303,0.5866263907629264,30.29958096111646
model.dec.8x8_block1.skip,0.9,0.578315986729816,1.1137481057612473,0.9983694536416,0.05708269471015553,15.599526338721958,46.642413614464346
model.dec.8x8_block1.skip,1.0,0.5184053851288165,1.0,1.0,0.0,12.527634178274505,46.615468612707424
model.dec.8x8_block1.skip,1.2,0.42725903880830784,0.8226530815084753,0.9981480760156509,0.0608310639908139,8.5905654304061,47.05862481613462
model.dec.8x8_block1.skip,1.3,0.3924354619098672,0.755669994421444,0.9982364809282019,0.059362683093670106,7.259435159701758,47.137477779422696
model.dec.8x8_block2.affine,0.9,0.04633394484271006,1.1135310438185075,0.9993431716932257,0.03623844905792839,0.06583616948969964,30.666626228502285
model.dec.8x8_block2.affine,1.0,0.04158259588110754,1.0,1.0,0.0,0.052965951605235366,30.631875217933604
model.dec.8x8_block2.affine,1.2,0.03430810075108578,0.8244046556945032,0.9992067438814202,0.03982314630826486,0.03632634076584747,30.862300745777567
model.dec.8x8_block2.affine,1.3,0.031487802466835954,0.756495584660364,0.9990233588357189,0.044185161543197196,0.030648043510623578,30.911355581338665
model.dec.8x8_block2.conv0,0.9,0.14011834706248705,1.1132584060790747,0.9978872375524773,0.06496969393406231,1.1501535647037888,58.58221912277712
model.dec.8x8_block2.conv0,1.0,0.12559735414265796,1.0,1.0,0.0,0.9245272578206457,58.6082479739944
model.dec.8x8_block2.conv0,1.2,0.10403794197829841,0.8264237169604501,0.9976805603538818,0.06806981336807505,0.6344968445561701,58.6200198767177
model.dec.8x8_block2.conv0,1.3,0.09563447490948929,0.7597678915160604,0.9978079246764882,0.06617662315953932,0.5365556235974237,58.6659078442738
model.dec.8x8_block2.conv1,0.9,0.08102987566797276,1.1136571656812055,0.9980819208435499,0.06190702129201015,0.34243380102853377,52.15383894111737
model.dec.8x8_block2.conv1,1.0,0.07262060214279206,1.0,1.0,0.0,0.27561534214353983,52.261719870613724
model.dec.8x8_block2.conv1,1.2,0.0600588073946618,0.8251235782490489,0.9977049777379875,0.06771098431452713,0.18952787545240166,52.54358322004885
model.dec.8x8_block2.conv1,1.3,0.055188364544018244,0.7582879075334767,0.9978067822386223,0.06619384653128128,0.16049766375274802,52.695516590915304
model.dec.8x8_block2.norm0,0.9,0.3239315066443816,1.1046420046525112,0.9987771166275881,0.04943957221782197,3.5332244591559405,33.67168471799702
model.dec.8x8_block2.norm0,1.0,0.29288708452914647,1.0,1.0,0.0,2.8376390373433082,33.07933026735891
model.dec.8x8_block2.norm0,1.2,0.24166868088172852,0.8242407882763957,0.9989274594767356,0.04630259931531626,1.9453417104949908,33.308506158547175
model.dec.8x8_block2.norm0,1.3,0.2217913199678794,0.7564176954250189,0.9988892871523314,0.04711891353063352,1.6413347451870717,33.36630166573226
model.dec.8x8_block2.norm1,0.9,0.2279765930375144,1.108018740814104,0.9990290399567324,0.04405652418347544,1.535364079029924,29.54138533074405
model.dec.8x8_block2.norm1,1.0,0.20555179121567402,1.0,1.0,0.0,1.2342582959307375,29.21215011057253
model.dec.8x8_block2.norm1,1.2,0.1702228765099901,0.8273819935137754,0.9991010272721514,0.04239265624765019,0.8467145282096145,29.221409560621233
model.dec.8x8_block2.norm1,1.3,0.15619087246040908,0.7590261933838958,0.9989008395431159,0.04687336941226097,0.7155578515084396,29.331444388139545
model.dec.8x8_block2.skip,0.9,0.6689426550170868,1.1127625693357535,0.9981328043278419,0.06108113395016513,22.355010504402788,49.95708613306562
model.dec.8x8_block2.skip,1.0,0.6000324117527484,1.0,1.0,0.0,17.99258833438057,49.974012742966515
model.dec.8x8_block2.skip,1.2,0.4962133265321324,0.8252137567875903,0.9978671958636723,0.06527679081550715,12.370537483269283,50.240241939354
model.dec.8x8_block2.skip,1.3,0.4559092451859112,0.7582360612571682,0.9979315342212826,0.06428571386207865,10.475247105119864,50.39732415468574
model.dec.8x8_block3.affine,0.9,0.0536318312797459,1.1237112773673885,0.9993818663663578,0.03515515862708389,0.045930615473732755,15.968238563424915
model.dec.8x8_block3.affine,1.0,0.047697910237733065,1.0,1.0,0.0,0.037144710525285195,16.326694794100046
model.dec.8x8_block3.affine,1.2,0.038803108927162155,0.8126203413535592,0.9988965619222817,0.046964439524445595,0.025528361398303084,16.95469156426097
model.dec.8x8_block3.affine,1.3,0.03542990672181303,0.7416729299735689,0.9984855200833982,0.055015145040120436,0.021651665960418877,17.248498701401047
model.dec.8x8_block3.conv0,0.9,0.12508875320111232,1.112881880821415,0.9980774572610475,0.06197894245081986,0.821370532608259,52.493144669211915
model.dec.8x8_block3.conv0,1.0,0.11218465039144203,1.0,1.0,0.0,0.6614054450600939,52.55340844583123
model.dec.8x8_block3.conv0,1.2,0.09294919833300368,0.8266025863166925,0.9976645718489574,0.06830374863385284,0.4550714865491682,52.673033171211564
model.dec.8x8_block3.conv0,1.3,0.08547890409344017,0.7602956771608675,0.9978310513103806,0.06582699325368202,0.3856840129985783,52.78539140647974
model.dec.8x8_block3.conv1,0.9,0.07292765044854678,1.1134500550796664,0.9980878712716152,0.061811012129682055,0.26631047229148447,50.07302181345832
model.dec.8x8_block3.conv1,1.0,0.065371772232588,1.0,1.0,0.0,0.21463218417994034,50.22435029413548
model.dec.8x8_block3.conv1,1.2,0.054102680862207014,0.825709470670149,0.9976971674364057,0.0678259691369944,0.1479837677650254,50.55644286104978
model.dec.8x8_block3.conv1,1.3,0.04972959161197772,0.7588877055832906,0.9975918287564076,0.0693580795469881,0.1254569396091411,50.73000483158033
