layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08805669939574623,0.08804973593425323,0.9088200530403152,0.9087481841934605,0.908891927570957,0.4171553492327672,0.4182521380098749,0.0,131328,131328,1.0,1.0,0.9087481841934605,0.4171553492327672,0.9928079555601457,1.0,1.0001227295041728,131328,0.9088045684847216,0.41722207095035113,0.9999999973686459,0.011436527200606663,3.498732446853206e-05,0.0,0.08805683171306176,0.08804984165189532,0.9087480818423324,0.9088923741363507,0.4171548484123635,0.41825181023227054,0.0
model.dec.16x16_block0.conv0,0.263999802399032,0.2639937717055591,0.8830446676420681,0.8830244957644189,0.8830648399805254,0.46927822589148627,0.4693058815536976,0.0,1179899,1179904,0.9999957623671079,0.9999999999999998,0.8830244957644189,0.4692737129371401,-0.9988964502482987,1.0,1.000122624156959,1179882,0.8830377822918952,0.4693019019452372,0.9999999966300027,0.0064042413819460405,5.403986390360094e-05,8.968901405293093e-08,0.26400124397149155,0.2639954242474965,0.8830265934830509,0.8830655261858644,0.46927598178179897,0.46930327004328665,8.968541520419338e-08
model.dec.16x16_block0.conv1,0.18668916311685918,0.18668646573440204,0.8873520098195157,0.8873391888945908,0.8873648309296867,0.4610859648882179,0.4611670879927122,0.0,590071,590080,0.9999847478308026,1.0,0.8873391888945908,0.46106943340752193,-0.9981601864344413,1.0,1.000122624156959,590064,0.8873464034106054,0.4611034161844916,0.9999999966903299,0.0066419638324180675,6.0642605155105354e-05,1.6142354476429232e-07,0.18669117219499137,0.18668861430363468,0.8873425735669628,0.8873668893663704,0.46108107198391257,0.4611618921510425,1.6142150661371927e-07
model.dec.16x16_block0.norm0,0.007779064901559518,0.007779090637779206,0.8867254491170136,0.8867283827550859,0.8867225154886468,0.4622979472348576,0.46235962136770553,0.0,1024,1024,1.0,1.0,0.8867283827550859,0.4622979472348576,-0.9999872621059303,1.0,1.0,1024,0.8867230853534198,0.4623009505277226,0.9999999960752564,0.00010596881494956905,2.3041641295247817e-05,0.0,0.007779345904868823,0.007779362233104605,0.8867256003268892,0.8867218780038896,0.462300667933944,0.4623628935247264,0.0
model.dec.16x16_block0.norm1,0.0055009567470372615,0.005500926482694338,0.9179792510004446,0.9179742005991913,0.9179843014294834,0.3966262267715079,0.39853204575654844,0.0,512,512,1.0,1.0,0.9179742005991913,0.3966262267715079,1.0,1.0,1.0,512,0.9179686967583289,0.3966528429306254,1.0000000019634636,9.461817142959473e-05,2.0600553471365086e-05,0.0,0.005500847193136675,0.005500815675727417,0.9179774801699639,0.9179879994662002,0.39661806164450303,0.3985243902157896,0.0
model.dec.16x16_block0.skip,0.08809689677522436,0.08809706579741404,0.8823376914929899,0.882339384340912,0.8823359986483157,0.4706177302576437,0.47062810569071817,0.0,131326,131328,0.9999847709551657,1.0,0.882339384340912,0.47060155020489075,-0.9999080558407527,1.0,1.0000038309479298,131326,0.8823389000397577,0.4706145613762921,0.9999999964460662,0.0008606781354923726,1.2421988096407573e-05,3.590912016339128e-08,0.08809709565516682,0.08809727543199065,0.882340043901121,0.8823364427879651,0.47061675306607814,0.47062707560783473,3.590904892633981e-08
model.dec.16x16_block1.affine,0.08805707199945335,0.08805819030663643,0.9051140216646762,0.9051255164315242,0.9051025270438078,0.42517431632849123,0.4259646813733413,0.0,131328,131328,1.0,1.0,0.9051255164315242,0.42517431632849123,0.989519836600172,1.0,1.0001379387506042,131328,0.9051239629422497,0.425147752634202,0.9999999971907956,0.009569774878194123,3.0335900539509777e-05,0.0,0.08805716919198392,0.08805828874513275,0.9051258008703454,0.9051027858875829,0.42517374405176056,0.42596413283691625,0.0
model.dec.16x16_block1.conv0,0.2639960274955805,0.26398799027703934,0.8876424382362322,0.8876154144346615,0.8876694628605533,0.46051925915142866,0.4606134100093199,0.0,1179893,1179904,0.9999906772076372,1.0,0.8876154144346615,0.46050914971985274,-0.998252691467343,1.0,1.000122624156959,1179879,0.887635571622488,0.46054651454971285,0.9999999967389166,0.006766869083105729,5.3366666684964915e-05,1.9715479401109813e-07,0.2639975051122497,0.2639896675123407,0.887617461342469,0.8876701671462227,0.46051695613009236,0.4606107762385421,1.9716384195716074e-07
model.dec.16x16_block1.conv1,0.18668186781469825,0.18667590847456939,0.8898351842586814,0.8898067785512407,0.8898635908729305,0.456267523487795,0.45640954201001227,0.0,590077,590080,0.9999949159436009,1.0000000000000002,0.8898067785512405,0.456261951709607,-0.9971792985038018,1.0,1.0001533130960047,590074,0.8898191989526512,0.4563132623115059,0.9999999968522428,0.007405188566907394,6.410700031402867e-05,5.3834141299450015e-08,0.18668428231603917,0.18667844309913179,0.8898106514498099,0.8898663180664277,0.4562613816772234,0.4564031775884675,5.3834318270121903e-08
model.dec.16x16_block1.norm0,0.007779220684274441,0.007779220450158749,0.8750042626460394,0.875004236312781,0.8750042889792986,0.4841151993530839,0.4841323518391332,0.0,1024,1024,1.0,1.0,0.875004236312781,0.48411519935308395,-1.0,1.0,1.0,1024,0.8750039056472981,0.4841158556031511,0.9999999948644975,3.491521718605377e-05,2.304152197875079e-05,0.0,0.007779365649710101,0.007779367065774822,0.8750043386478674,0.875004020096846,0.484115452556563,0.4841325028485864,0.0
