layer,update_1_l2,update_1p3_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_1_l2,predicted_1p3_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block1.norm1,0.0002758874421819177,0.0002612131127304209,0.9966989861139482,0.9436850135658077,1.0526911571551592,0.07686754592986315,0.08320029347716916,0.0,512,512,1.0,1.0,0.9436850135658077,0.07686754592986315,0.558,0.9464516129032259,1.292142857142857,512,0.9435504998408644,0.07643672516627474,0.9443835070316167,0.005301817483700622,0.005301817467792301,0.0,0.0002759216889382357,0.000261195701924063,0.943538749023783,1.0529296792440714,0.07643734097168785,0.0828210012616062,0.0
model.dec.16x16_block1.skip,0.0038288344542913204,0.0036858918132466,0.9965415199809817,0.9593374364727102,1.0351884157647542,0.07999407171988848,0.08311276675884306,0.0,131283,131328,0.9996573464912281,1.0,0.9593374364727102,0.07998077908628137,0.4608303324855414,0.9600389863547758,1.4607700222946312,131283,0.9593372735097168,0.07997764756485323,0.9600202435708151,0.0008055536292008241,0.000805553627730365,2.6962981946841334e-09,0.0038288321408654355,0.003685888572900631,0.9593373765858797,1.035188920310275,0.07999160506343517,0.08311022204736945,0.0
model.dec.16x16_block2.affine,0.007869898067485392,0.007485370644778338,0.9978353193443421,0.9490805527205162,1.0490946439445488,0.06254908540060657,0.06742032174590729,0.0,131282,131328,0.9996497319688109,1.0,0.9490805527205162,0.06254312091417574,0.5988730777364876,0.9487836972696128,1.2562490264797508,131282,0.9490807568035484,0.0625437405481232,0.9487626915854359,0.000630153733935182,0.000630153482056509,3.9968101191296866e-09,0.007869892993037583,0.007485366772402657,0.9490808083924585,1.0490946591107455,0.06254704954509316,0.06741806083266232,0.0
model.dec.16x16_block2.conv0,0.014118584365195166,0.013535337099039457,0.9963515077001514,0.9551916238219351,1.0392850001388043,0.08181880764118601,0.08552624970407847,0.0,1178403,1179904,0.9987278626057713,1.0,0.9551916238219351,0.08177196764005135,0.44531566295546576,0.9562043795620438,1.4660753613903001,1178403,0.9551913624225525,0.08180440407114253,0.9561751864779271,0.002323191247570501,0.0023231911641969937,1.3210827089714136e-07,0.014118589722189467,0.013535323774191674,0.9551915688978252,1.0392877752986411,0.0818041268699329,0.08551120772265654,0.0
model.dec.16x16_block2.conv1,0.008833808343905866,0.008536340114662961,0.996383254934482,0.9628312068308901,1.0311045006336224,0.08211162477738751,0.08500376037827143,0.0,588957,590080,0.9980968682212581,1.0,0.9628312068308901,0.0820380128503121,0.4423076923076923,0.9644268774703557,1.4838709677419355,588957,0.96283500658048,0.08208071489757593,0.9644315650038279,0.0031382320316604966,0.003138231931166865,8.155602590186877e-08,0.008833779499128589,0.008536319127047625,0.9628345138451924,1.0311063786524863,0.08208201510880768,0.08497303361619796,0.0
model.dec.16x16_block2.norm0,0.00042394432718033945,0.000403130395715908,0.997493749692629,0.9485208888446304,1.048995116900207,0.06728087837096171,0.07227815204221996,0.0,1023,1024,0.9990234375,1.0,0.9485208888446304,0.06727147613332267,0.5933333333333333,0.9456521739130435,1.3171328671328668,1023,0.9484939428365625,0.06722074582806904,0.9457505247190584,0.0030535127872570113,0.003053512795447697,1.9665825278399334e-11,0.00042392466344020826,0.0004030968091842211,0.948484079071697,1.0490318947251684,0.06730345308036452,0.07231083107524411,0.0
model.dec.16x16_block2.norm1,0.0003223164820175678,0.00030555699132740993,0.9979048594261353,0.9460167986712898,1.0526389276225823,0.061334339974805537,0.0672018015782857,0.0,505,512,0.986328125,1.0,0.9460167986712898,0.06080909988477696,0.5738095238095239,0.9424460431654677,1.2971214017521902,505,0.9460874019202333,0.06042001572384691,0.9444637654517593,0.0047142342036944,0.00471423420494289,5.764545034730805e-10,0.0003222613895609826,0.00030553109386630004,0.9461222152149662,1.0525747822218163,0.060970142437714876,0.0668103930352994,0.0
model.dec.16x16_block2.skip,0.003869213828974652,0.0037390846829193423,0.9971532325635073,0.963617040361339,1.0318565649679687,0.07286588740345161,0.07541793656194266,0.0,131281,131328,0.9996421174463938,1.0,0.9636170403613389,0.07285313879630317,0.5,0.9657647708448371,1.435897435897436,131281,0.9636155771944435,0.07286951273825311,0.9657567325861534,0.0010670588285815795,0.0010670588257342207,2.4054506733807753e-09,0.0038692118089027464,0.003739076598744852,0.9636156140626335,1.0318584221274165,0.07286373104337585,0.07541580815774371,0.0
model.dec.16x16_block3.affine,0.008567488668666348,0.008219244599572125,0.9983609164378421,0.9577803821166834,1.0406608217093132,0.05490550335386924,0.05764595052386906,0.0,131292,131328,0.9997258771929824,0.9999999999999998,0.9577803821166835,0.054899729807968804,0.5882352941176471,0.9497912536614319,1.280527285488682,131292,0.9577805088204907,0.05489867252919197,0.9497979562913357,0.0006203619146837732,0.0006203617124376502,4.024803972498776e-09,0.00856748407933484,0.008219239591678569,0.9577805113803828,1.0406611153868701,0.05490201427520913,0.057642285294931934,0.0
model.dec.16x16_block3.conv0,0.01440233376927673,0.013851185723363467,0.9971874709926418,0.9590271328938823,1.0368662347478452,0.07207953940776321,0.07501872580033707,0.0,1178384,1179904,0.9987117596007811,1.0,0.9590271328938823,0.07203413043735936,0.4963022464403525,0.958487616376869,1.4242937341542836,1178384,0.9590282374119351,0.07205962224197807,0.9584456273594077,0.0020855543928470976,0.0020855543248289687,1.1740445297816135e-07,0.014402333990663006,0.013851187869327992,0.9590283785462048,1.0368672920958666,0.07206475514532396,0.0750033680162462,0.0
model.dec.16x16_block3.conv1,0.009680385782915659,0.009317509946861417,0.9971350510964081,0.9597567664453788,1.03596905475073,0.07280636644376261,0.0756800539425744,0.0,589040,590080,0.9982375271149675,1.0,0.9597567664453788,0.07275193042977018,0.49206349206349204,0.9615384615384616,1.4333333333333333,589040,0.959756533044887,0.07278095246049122,0.9615577288335124,0.0027106083876164287,0.002710608336283321,6.42215239548264e-08,0.009680401215150231,0.009317498111497806,0.9597560531537044,1.0359742196969564,0.07277931589623805,0.07565231386556101,0.0
model.dec.16x16_block3.norm0,0.00044961493082236166,0.0004302439280561805,0.9982122758220392,0.9552057575090956,1.0431550896429,0.057193291788762195,0.060482437204344014,0.0,1023,1024,0.9990234375,1.0,0.9552057575090956,0.057183457997595735,0.5938983050847457,0.9523809523809523,1.3139339041822942,1023,0.9552583706386004,0.05733583712410241,0.9522751905677151,0.0030236777395189524,0.0030236777456246386,1.9665825278399334e-11,0.0004496315053168231,0.0004302844284083424,0.9552600710352029,1.0430949295086167,0.05720306048776223,0.06048031307337513,0.0
model.dec.16x16_block3.norm1,0.00032045223067546456,0.00030541311183010435,0.9980878644888592,0.9512466801397282,1.0472355972833494,0.05891026868536466,0.06318789411653289,0.0,510,512,0.99609375,1.0,0.9512466801397282,0.058886772940731705,0.5286312217194571,0.9454823369565217,1.2722826086956522,510,0.9512062774880677,0.05902755331175767,0.9441739071936697,0.005860347639890439,0.005860347600520768,2.458228159799917e-11,0.0003205202003598597,0.0003054614018266811,0.9512036339733501,1.047301271747271,0.05877287194209732,0.06306288014442009,0.0
model.dec.16x16_block3.skip,0.004261584687167387,0.004101778117604269,0.9977540364996701,0.9603389288471343,1.0366268485507266,0.064472334513067,0.06705302710265955,0.0,131272,131328,0.9995735867446394,0.9999999999999998,0.9603389288471347,0.06445746866178949,0.5526513787889697,0.9618584223894564,1.375087209302325,131272,0.9603376419605333,0.06446829564285683,0.9619097769427657,0.0008429088124915663,0.0008429088133392949,3.0106297169379238e-09,0.0042615841970954456,0.004101772003393633,0.9603377714632001,1.0366284512521102,0.06446980764070637,0.06705053116764569,0.0
model.dec.16x16_block4.affine,0.008644706380944864,0.00822510208737025,0.9980421889660817,0.9495983472432582,1.0489573974595812,0.059508467064411485,0.06425649745525534,0.0,131298,131328,0.9997715643274854,1.0,0.9495983472432582,0.05950434664141682,0.5800315203955501,0.9416666666666667,1.3503589480484925,131298,0.9495986653924314,0.05951030073405123,0.9416193724180545,0.0006228261965516763,0.0006228259900654499,3.169625945810764e-09,0.008644707244326824,0.008225104209247927,0.9495985460338695,1.0489572853661666,0.05950770002325781,0.06425550382235508,0.0
model.dec.16x16_block4.conv0,0.015507723231308073,0.014838373175910892,0.9977101157351932,0.9546465846625309,1.0427162166952253,0.06471593772312383,0.06821127343931793,0.0,1178499,1179904,0.998809225157301,1.0,0.9546465846625309,0.06468221251344823,0.5176470588235295,0.9536423841059603,1.3887955358382584,1178499,0.9546467388702117,0.06470168986456834,0.9536325347395574,0.001851413626236738,0.0018514135914403835,9.077176993377535e-08,0.015507720175583732,0.014838358313291606,0.9546467430981012,1.0427180676650403,0.06470221659462819,0.06819723746999688,0.0
model.dec.16x16_block4.conv1,0.010944736670805201,0.010501059172287724,0.9980207575790978,0.9575630136872446,1.040187871003214,0.06033610654134274,0.06321470329171303,0.0,589065,590080,0.9982798942516269,1.0000000000000002,0.9575630136872444,0.06029243569594953,0.5408472625637091,0.9566037735849057,1.3658536585365855,589065,0.9575638028678122,0.060311058831469505,0.9565623957372938,0.002235838331702471,0.0022358382887328206,5.457884072562562e-08,0.010944747369525446,0.010501059804995706,0.9575636783606734,1.0401905012976382,0.0603115577919296,0.06318948619190526,0.0
model.dec.16x16_block4.norm0,0.00045628270127962077,0.0004301924159340236,0.9974276497914639,0.9403946482736175,1.0579195855643129,0.06758173261755468,0.07529548043203252,0.0,1020,1024,0.99609375,1.0,0.9403946482736175,0.06745081035287781,0.22702020202020204,0.9282496782496783,1.35,1020,0.9404161771345717,0.06811210221538423,0.9263955117612768,0.00573360347424863,0.0057336034700574265,3.183405466940892e-10,0.0004562775209324213,0.0004301944583303821,0.9404117883293632,1.0579048003574412,0.06755500487209609,0.07526300870334598,0.0
model.dec.16x16_block4.norm1,0.0003451263743550262,0.0003269446565783166,0.9981378891047485,0.9455546536569852,1.0536453306144895,0.057784531021140596,0.06392183120851923,0.0,512,512,1.0,1.0,0.9455546536569852,0.057784531021140596,0.5860294117647059,0.927688651218063,1.25,512,0.9460384321621998,0.05771039815386418,0.9273278104902902,0.004528839383571983,0.0045288392608617434,0.0,0.00034499482096918223,0.00032697804334926874,0.9460187039949716,1.0531438422670765,0.05769949813384223,0.06366983660168075,0.0
model.dec.16x16_block4.norm2,0.00024715260993926895,0.00023698216509074107,0.9978345989795908,0.9567732411433593,1.040658166537888,0.06306659669678898,0.0661332228173419,0.0,512,512,1.0,1.0,0.9567732411433593,0.06306659669678896,0.573903114548495,0.9497994423670124,1.2730543847946325,512,0.9567593965484084,0.06306480614862824,0.949915403970758,0.0006117991567125214,0.0006117991566867695,0.0,0.00024714640295951315,0.00023697265435736707,0.9567596848766788,1.040674681524916,0.06305330492596538,0.06612197931848611,0.0
model.dec.16x16_block4.proj,0.002939339955042207,0.002820095301921518,0.9981419349465419,0.957648800222966,1.040347277693936,0.05845983587064427,0.06128785271404079,0.0,65664,65792,0.9980544747081712,1.0,0.957648800222966,0.058414007598756514,0.5883333333333334,0.9560975609756097,1.3240314319937216,65664,0.9576294385580402,0.058396630264752884,0.9559538031497676,0.002702468142019324,0.0027024681518832403,4.00241795211923e-09,0.002939355820022273,0.0028200471084386,0.9576306067174296,1.0403743016185987,0.058403768719650064,0.061233815005756656,0.0
model.dec.16x16_block4.qkv,0.00447223613647355,0.004320847676930811,0.9977626266908087,0.9639876330557134,1.032720986331788,0.0645929914919323,0.06686004798300574,0.0,197090,197376,0.9985509889753567,1.0,0.9639876330557137,0.06455842702469695,0.5609756097560976,0.963302752293578,1.3571428571428572,197090,0.9639911870136287,0.06456272522069408,0.96321987858155,0.002233821457015147,0.0022338214313666763,7.722368024214694e-09,0.004472227611052076,0.004320849041052253,0.9639916622297394,1.032720713352341,0.06456496447143555,0.06683090351884428,0.0
model.dec.16x16_block4.skip,0.0042741090465509834,0.004091927034708789,0.9980740317678792,0.9555315666378302,1.0425105853849364,0.059389904942176476,0.06263482881226401,0.0,131277,131328,0.9996116593567251,1.0,0.9555315666378302,0.05938357401163581,0.5727117327117327,0.9552520018841263,1.3345878874880963,131277,0.9555303208593702,0.05939307386401614,0.9552608940432453,0.0007878378089769321,0.0007878378085503898,1.1880923974832973e-09,0.004274110720656015,0.004091923037476134,0.9555303310871417,1.042512090808966,0.05938866306081038,0.06263371932423857,0.0
model.dec.16x16_up.affine,0.006388449300168242,0.006113249728328914,0.9955379185961272,0.9526524551487998,1.040353952804231,0.09029743659056164,0.09459192658718019,0.0,131264,131328,0.9995126705653021,1.0,0.9526524551487998,0.09027777993149597,0.299147981260952,0.949974553234143,1.5275079758950723,131264,0.9526538379881572,0.09029949069409131,0.9499163399856368,0.0013336802714595311,0.0013336796765726576,1.2529413685719253e-08,0.0063884471541190415,0.006113253334359797,0.9526536158151092,1.0403532940067028,0.09029457978387398,0.09458876424731574,0.0
model.dec.16x16_up.conv0,0.009895239331726258,0.00948160696862875,0.994470865190641,0.9529008414438109,1.0378543692065132,0.10062319059750487,0.10509680567452619,0.0,589310,590080,0.9986950921908894,1.0000000000000002,0.9529008414438109,0.10055811255571777,0.35,0.954248366013072,1.56,589310,0.9529057396019502,0.10060740181254388,0.9542476441532668,0.0025554253398979605,0.0025554250860873044,1.1087833433581323e-07,0.009895212949550257,0.009481613559995673,0.9529053792893124,1.0378523344695731,0.10061088719221942,0.10508351502319334,0.0
model.dec.16x16_up.conv1,0.008987085202556783,0.008632709882695938,0.9948813118914955,0.9556515310249668,1.0357214869831926,0.0970657806684293,0.10107347790629932,0.0,589242,590080,0.9985798535791757,1.0,0.9556515310249668,0.09699743402658384,0.36,0.9559471365638766,1.5501537216828403,589242,0.9556521602609473,0.09704593339411126,0.9558761157042146,0.0028549112463555097,0.002854911055802237,9.265526753062685e-08,0.008987063772438771,0.008632678055200108,0.9556518343399929,1.0357245133701873,0.09705041369241632,0.10105766094524732,0.0
model.dec.16x16_up.norm0,0.0002898401886316668,0.0002746839861816015,0.9947094728201045,0.9426945392795455,1.0495944275589368,0.09735629490044645,0.10385831346566939,0.0,510,512,0.99609375,1.0,0.9426945392795455,0.09718847605112214,0.4627747252747253,0.9404545454545454,1.6289230769230758,510,0.9427175408712097,0.09674941682218059,0.9393688140502261,0.004537381583456218,0.00453738155750426,2.37219017420692e-10,0.0002898253438887535,0.00027467629883423477,0.942727698209636,1.0495825782134205,0.09724948233743656,0.10374276389708247,0.0
model.dec.16x16_up.norm1,0.000265610556184728,0.0002538933566190757,0.9951514317704934,0.9512511136069717,1.0410777532756046,0.09401576707683425,0.09862300170938147,0.0,511,512,0.998046875,1.0,0.9512511136069717,0.0934958348289589,0.589572192513369,0.9565217391304348,1.5136363636363637,511,0.9512985036369226,0.09289816528819396,0.9592116792956032,0.006045662665338187,0.006045662678156057,5.948912146715799e-10,0.00026560969004668465,0.00025390501523803557,0.9513536155815465,1.041087529693415,0.0934549089757867,0.0980337346018042,0.0
model.dec.16x16_up.skip,0.0028242978451054794,0.0027175693595273306,0.9948740056266147,0.9572783263516376,1.0339461991621142,0.09730091868646602,0.10112330048328089,0.0,65784,65792,0.9998784046692607,1.0,0.9572783263516376,0.0972896787936506,0.3412333818206421,0.9561621835793098,1.5552677165354327,65784,0.9572785947831897,0.09729018230049416,0.9561828495156559,0.0007561214103657958,0.0007561214092158769,1.508957489283392e-09,0.0028242985706781096,0.0027175706239445973,0.9572786137608627,1.0339460787003762,0.09730007377569762,0.10112239731176943,0.0
model.dec.32x32_aux_conv,0.001379167793568468,0.001352025253659961,0.9998016039574885,0.9801251330722524,1.0198730892071497,0.01952664610429639,0.023967738622938925,0.0,6914,6915,0.9998553868402025,1.0,0.9801251330722525,0.01952652934010023,0.8590045833284018,0.9804858743974143,1.1053496270045928,6914,0.9801228418685227,0.01952558440178875,0.9804924969803097,0.00027694882154026285,0.0002769488227381986,7.501916991576894e-13,0.0013791679802909616,0.0013520222976429075,0.9801228672228358,1.0198754672543784,0.019526111071755062,0.02396644802663164,0.0
model.dec.32x32_aux_norm,0.0004617555059735172,0.0004525708718982917,0.9999369601000284,0.9800475273634345,1.0202300360514036,0.01100500963139971,0.017160901760024813,0.0,512,512,1.0,1.0,0.9800475273634345,0.011005009631399712,0.929333950770467,0.9805228502105096,1.0611778846153845,512,0.9800501836336376,0.01072379623430388,0.9805005813294898,0.00270809953882701,0.0027080995392346897,0.0,0.00046175341669987303,0.0004525677594012219,0.98004842962884,1.02023577602045,0.010715481717939694,0.01696538375888043,0.0
model.dec.32x32_block0.affine,0.009378728836986913,0.008933796716650138,0.9988365353858046,0.9514511737570085,1.0485818420739206,0.045936437956469275,0.05032652438106701,0.0,131275,131328,0.9995964303118908,0.9999999999999999,0.9514511737570086,0.045930523009837694,0.6497812622421975,0.9473996273081484,1.25,131275,0.9514517647973659,0.0459322137010027,0.9473928230534838,0.0005387924403161542,0.0005387925307940663,4.133996774924614e-09,0.009378729604241836,0.008933801493811093,0.9514516589066896,1.0485814269015692,0.04593533577891297,0.05032506445559043,0.0
model.dec.32x32_block0.conv0,0.015767021502900734,0.015059289361182468,0.9986119627496942,0.953787403906269,1.0455431137616455,0.05030598074796806,0.05391745275685593,0.0,1178394,1179904,0.9987202348665655,1.0,0.9537874039062689,0.050279686756162074,0.6238058283180234,0.9518413597733711,1.2777777777777777,1178394,0.9537875952684445,0.050286660728789165,0.951813263061605,0.0016368047862255679,0.0016368047529905145,5.686747424830368e-08,0.0157670129277554,0.015059269911973087,0.9537876567980258,1.045544954371386,0.05028762498908246,0.053898927512803355,0.0
model.dec.32x32_block0.conv1,0.010557360421562571,0.010162737644410887,0.9989636666946681,0.9616234793103736,1.0377537870557385,0.04381345925398097,0.04570107664067214,0.0,588923,590080,0.9980392489154013,1.0000000000000002,0.9616234793103736,0.04378045175352182,0.6923076923076923,0.9632792485055508,1.2327586206896552,588923,0.9616265721509732,0.043764544769364644,0.9631944560014644,0.002300025941151173,0.002300025966305253,2.7872071449720933e-08,0.010557320340967397,0.010162708542775536,0.9616264588884137,1.037755066276555,0.043767769700050974,0.04565380607896156,0.0
model.dec.32x32_block0.norm0,0.0004245837554606692,0.0004010229279611162,0.9981286164086852,0.9427408728807749,1.0567704907602005,0.057756246049182766,0.06498884049336509,0.0,1022,1024,0.998046875,1.0,0.9427408728807749,0.05773696389943066,0.5153571428571428,0.9350598540739385,1.349807692307692,1022,0.942644595413834,0.057673506282411434,0.9353635406922234,0.0023390558027467463,0.0023390558225648795,3.4722472757173826e-11,0.00042457159276110593,0.0004009712883292984,0.9426515261785519,1.0568819702155323,0.057668029452027134,0.06494148091157671,0.0
model.dec.32x32_block0.norm1,0.00033745093095661815,0.00032073122927181653,0.9990284426982481,0.949529520027639,1.0511077415381833,0.04188652337202685,0.04715041585348619,0.0,509,512,0.994140625,1.0,0.949529520027639,0.041699896909156695,0.5890109890109891,0.9404761904761905,1.1562753036437246,509,0.9492006421661157,0.041311349762725574,0.9408929028272375,0.004834650470095899,0.004834650465455714,1.536392599874948e-10,0.0003374937766425336,0.00032066002150603226,0.9492152137487349,1.0514935025201555,0.04148419570883505,0.04689943385316091,0.0
model.dec.32x32_block0.skip,0.004707187037752483,0.004517995288882865,0.9991524073418427,0.9589943703196835,1.0409920683519882,0.03950943906407503,0.041792058566420466,0.0,131296,131328,0.9997563352826511,1.0,0.9589943703196835,0.039506193640422266,0.717948717948718,0.959456435345496,1.1951525914569539,131296,0.9589943476314824,0.03950939673891123,0.9594288860291358,0.0006087341293690338,0.0006087341296645767,4.914499819648431e-10,0.00470718992922696,0.004517997061042002,0.9589943364782999,1.0409924938661894,0.039505083381632146,0.041787534689993015,0.0
model.dec.32x32_block1.affine,0.010088834735472943,0.009737512874558148,0.9992838938665519,0.964485992386315,1.0353372764600315,0.036520184872636655,0.03788065085055904,0.0,131289,131328,0.999703033625731,1.0,0.9644859923863152,0.036518770645869565,0.7391304347826086,0.9641769093392163,1.1315967083061984,131289,0.9644864975184857,0.03651976099003116,0.9641535776813174,0.0004065421146397373,0.0004065422464544525,9.093427675972357e-10,0.010088841114038608,0.009737523039501678,0.964486453673135,1.0353369192297992,0.03651850300826789,0.037878841479531036,0.0
model.dec.32x32_block1.conv0,0.015145487821895518,0.014590263580224423,0.999072116349696,0.9624467488014111,1.037091241578307,0.04148975435395952,0.04320958715065247,0.0,1178354,1179904,0.9986863338034281,0.9999999999999999,0.9624467488014112,0.041472019345282274,0.7125474618844558,0.9634806774812229,1.2032613621218142,1178354,0.9624496650003402,0.04146889824919361,0.9634647228541826,0.0015299011410939446,0.0015299011253677,2.9190931937840336e-08,0.01514546729698248,0.014590274368845213,0.962449693499486,1.0370900700222825,0.04146829165347956,0.04318713750490642,0.0
model.dec.32x32_block1.conv1,0.01037795831660736,0.01002521610017233,0.9992078364253469,0.9652452036851579,1.034365461296283,0.038443084656587495,0.03980510065990704,0.0,588606,590080,0.9975020336225596,1.0000000000000002,0.9652452036851576,0.03841682327684874,0.7333333333333333,0.9660731790388152,1.2,588606,0.9652506326738649,0.03838199864176924,0.9658319887465098,0.0023575892875452734,0.002357589284979534,1.8802397843710705e-08,0.01037790824372982,0.010025199098478495,0.9652507447729105,1.0343649260112102,0.038379859630364915,0.039739514139353546,0.0
