layer,update_1_l2,update_1p3_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_1_l2,predicted_1p3_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block1.norm1,0.0003851020327682222,0.0003703320876145178,0.9937910961651532,0.9556758988002166,1.033426440969187,0.10699483789888155,0.11126221141727662,0.0,511,512,0.998046875,1.0,0.9556758988002166,0.10647593273389416,0.27717391304347827,0.9571428571428572,1.6306818181818183,511,0.9553876172877104,0.10638777205796991,0.9575479762907849,0.005722211299817665,0.0057222113008857526,9.075823034717912e-10,0.0003851735813230191,0.00037028828962704547,0.9553695058393369,1.0337235323391891,0.10710393190528911,0.11141027452750013,0.0
model.dec.16x16_block1.skip,0.00674749040564583,0.006478222986454832,0.9949192023185895,0.9552156518418472,1.036273031365851,0.09665898339783587,0.10071787944121705,0.0,131289,131328,0.999703033625731,0.9999999999999999,0.9552156518418475,0.09664118308639483,0.35111176829380997,0.955352580480327,1.560074324467499,131289,0.9552160559937101,0.09664480284887313,0.9553101346219481,0.0008002969343572607,0.0008002969342066924,8.65470692827746e-09,0.006747485514399012,0.006478221339057766,0.9552162167426392,1.0362726688599841,0.0966578887051139,0.10071667587425127,0.0
model.dec.16x16_block2.affine,0.006668391427172226,0.006377173987424297,0.9947383737853377,0.9512968383571112,1.0401636927438669,0.097973844241646,0.10265975392777275,0.0,131256,131328,0.9994517543859649,1.0,0.9512968383571112,0.09795855559540989,0.35365853658536583,0.9622491419715862,1.7072640509013786,131256,0.9512965510926017,0.09797309893575298,0.9621731381230596,0.001107731277035356,0.001107731290652608,7.359112535041965e-09,0.0066683933531624905,0.006377171857387943,0.9512963506740753,1.0401644552004383,0.09797276548177834,0.10265872380885789,0.0
model.dec.16x16_block2.conv0,0.02077031729440325,0.019928087093944377,0.9948697741021519,0.9545281000970893,1.0369164274172686,0.09706172399777946,0.10122435288286422,0.0,1178861,1179904,0.9991160297786938,1.0000000000000002,0.9545281000970893,0.09701884568698228,0.35714285714285715,0.9562398703403565,1.5476190476190477,1178861,0.9545288771380291,0.09704686529013927,0.9562168130898453,0.001959253007815859,0.001959253003605417,1.98341673775131e-07,0.020770296995966952,0.019928075089045382,0.9545290161288656,1.0369166450958702,0.0970562706811428,0.10121863393387263,0.0
model.dec.16x16_block2.conv1,0.014244517677381201,0.013669320042208086,0.9947450534413111,0.9545769680558613,1.0366033902549079,0.09824874546437483,0.1024329449837788,0.0,589444,590080,0.998922180043384,1.0,0.9545769680558615,0.09820082752129843,0.3481580687830689,0.9557522123893806,1.5625,589444,0.9545781628146466,0.09824452715916726,0.9557482808005908,0.0024470956249459793,0.002447095617144289,1.0552436297179548e-07,0.014244514650773808,0.013669324683179343,0.9545785213431685,1.0366039326196395,0.09823882707804925,0.10242256694997436,0.0
model.dec.16x16_block2.norm0,0.0005887317193821969,0.0005611110255380198,0.9955748685843272,0.9488668898245265,1.0445820478992547,0.0895629658477008,0.09458810341682122,0.0,1023,1024,0.9990234375,1.0,0.9488668898245265,0.08954007391964468,0.4021261516654855,0.9435897435897436,1.3262929061784896,1023,0.9488629689895054,0.0894657456690354,0.9432369741350382,0.002025284571320704,0.00202528457157843,7.851057988510304e-11,0.0005887135953416285,0.0005610898341191481,0.9488685219564659,1.0445984318442165,0.08947481584086674,0.09449861692052387,0.0
model.dec.16x16_block2.norm1,0.0003793827898440899,0.000363109899820221,0.9945587179385967,0.9518990478835953,1.0391301951891696,0.09970903116866911,0.10432838016575038,0.0,509,512,0.994140625,1.0,0.9518990478835953,0.09940034825939403,-0.01764705882352935,0.958904109589041,1.535999999999998,509,0.9513953098179643,0.09954891969460382,0.9554395259466618,0.005400940798535501,0.005400940797172796,4.887283597847664e-10,0.00037944368287578904,0.0003629802836100208,0.9514542960641812,1.0397202773752998,0.09920057055328395,0.10388330663954455,0.0
model.dec.16x16_block2.skip,0.0064203224793113025,0.0061720300307005855,0.9950540719298059,0.9565724516037786,1.035083755970645,0.09549319444447475,0.09935005113816987,0.0,131290,131328,0.9997106481481481,0.9999999999999997,0.9565724516037788,0.09548036348438226,0.37228186119873824,0.9569304524655142,1.5680124084048948,131290,0.9565733003081363,0.09548877891245847,0.9569090610425339,0.0007106602625599261,0.0007106602622687319,5.580255237770834e-09,0.0064203201449727154,0.006172033049086194,0.9565732166007964,1.0350828186717198,0.09549378277462206,0.09935055855464296,0.0
model.dec.16x16_block3.affine,0.006364257936433266,0.006203557945833752,0.9945605374158358,0.969447496648204,1.0203241186395284,0.10153006831485342,0.10492181428222208,0.0,131278,131328,0.9996192738791423,1.0,0.969447496648204,0.10151382537744384,0.2887895372880396,0.9700598802395209,1.6318248277363852,131278,0.9694474829041547,0.10152305993777337,0.970081914051536,0.0009532740291400991,0.0009532740200533061,7.380028435890701e-09,0.006364266670059869,0.006203565346261621,0.9694473396487675,1.0203243194113283,0.10152988892193174,0.10492165430337745,0.0
model.dec.16x16_block3.conv0,0.0197426869098267,0.01898498530042136,0.9948806052465509,0.9566982322390419,1.0345868585742655,0.09717885336989333,0.10106524529921666,0.0,1178861,1179904,0.9991160297786938,0.9999999999999999,0.9566982322390419,0.0971401993392425,0.35964912280701755,0.95899209486166,1.5490196078431373,1178861,0.956698883333922,0.09717461380130636,0.9589974826981852,0.0020242188425408343,0.0020242188371789815,1.6174492898464052e-07,0.01974268108891441,0.01898498333258651,0.9566990273725337,1.034587322843835,0.09717284457486773,0.1010589805818093,0.0
model.dec.16x16_block3.conv1,0.013682581198760124,0.013121435289302243,0.9948196221099251,0.9540203786421789,1.0373636692577661,0.09748680679018577,0.10173164670278913,0.0,589400,590080,0.9988476138828634,1.0000000000000002,0.9540203786421788,0.09743150858643534,0.35714285714285715,0.9558011049723757,1.5517241379310345,589400,0.9540246182537938,0.09746573679808657,0.9558055484495662,0.002389416233462059,0.0023894162273440413,1.1148276395755998e-07,0.013682574605818,0.013121473260810429,0.9540248854723303,1.0373615661415705,0.09747454674521139,0.1017184428798786,0.0
model.dec.16x16_block3.norm0,0.0005202631134523223,0.0005083134967602415,0.9949784364475459,0.972125363406219,1.018368747757816,0.09779061790369918,0.1011429073615822,0.0,1022,1024,0.998046875,1.0,0.972125363406219,0.09776672384040745,0.3240196078431373,0.9749256045936543,1.6153846153846154,1022,0.9720581939644921,0.09782955784839455,0.9752917335832643,0.0028458914005934626,0.0028458914009444353,6.987441609774171e-11,0.0005202607522183733,0.0005082800197909168,0.9720759486006736,1.0184418815146081,0.09768320548708724,0.10102981788440403,0.0
model.dec.16x16_block3.norm1,0.00037997353395299887,0.00037003494401125994,0.9950164038892657,0.9689907491004185,1.0217410691772504,0.09710331240574263,0.10034151474130928,0.0,505,512,0.986328125,1.0,0.9689907491004185,0.09548924934558853,0.4444444444444444,0.9852941176470589,1.8,505,0.9687676758995204,0.09546545755891102,0.9876412826380272,0.0046528106445145505,0.004652810645366351,2.479560389221267e-09,0.00037997713938682325,0.0003699510999094687,0.9687585261734565,1.0219786658570902,0.09711503603911029,0.10035100004621181,0.0
model.dec.16x16_block3.skip,0.006132875642269745,0.005910164988003604,0.9954559195038126,0.9593067046725549,1.0329673323959734,0.09176551866124018,0.09522393420281872,0.0,131304,131328,0.9998172514619883,1.0,0.9593067046725549,0.09176114482996944,0.37952355982634994,0.9587501896384173,1.5321672183709047,131304,0.9593063096889262,0.09176715154271767,0.9587464003559099,0.0008264178041523477,0.0008264178040893722,1.6680055720665607e-09,0.006132875984684321,0.005910162572855636,0.9593064167704201,1.0329679819639723,0.0917638277324259,0.09522222257751546,0.0
model.dec.16x16_block4.affine,0.006129756756452296,0.005885770432663322,0.994625341814908,0.9550356826589674,1.0358561345332302,0.09941826251216077,0.10356926962221759,0.0,131273,131328,0.9995812012670565,0.9999999999999998,0.9550356826589675,0.09939906186161383,0.20363929181348497,0.939840901557839,1.632517482517482,131273,0.9550387230249964,0.09942259879137054,0.9397904130063888,0.0012837912243617072,0.0012837912180469837,7.924368009182901e-09,0.006129749684335724,0.005885781090411833,0.9550384853831067,1.0358530328496556,0.09941883085114775,0.10356947783100874,0.0
model.dec.16x16_block4.conv0,0.01853523908926751,0.017834447372955784,0.9954581365706593,0.9578212432625088,1.0345739443921946,0.09160091466239874,0.09520856797225816,0.0,1178910,1179904,0.999157558581037,1.0000000000000002,0.9578212432625085,0.09156624900935886,0.39135375494071195,0.9581589958158996,1.5161290322580645,1178910,0.9578229042668285,0.09159681137808116,0.9581340877680817,0.001961964417627554,0.001961964413963057,1.2051785042850392e-07,0.018535226200974846,0.017834452049319938,0.9578229115277,1.0345737650260443,0.09159314815513304,0.09520040055942162,0.0
model.dec.16x16_block4.conv1,0.013125904666393613,0.01262296407038889,0.9950266042370085,0.9569005256089353,1.034671751809713,0.09579281950003893,0.09961863754731459,0.0,589423,590080,0.9988865916485901,1.0000000000000002,0.956900525608935,0.09574282186733019,0.36065573770491804,0.9576731868233982,1.549359957211626,589423,0.9569019798404712,0.09578244098932204,0.9576854189643215,0.002412482540297072,0.002412482534912464,9.1151856633439e-08,0.01312587423460122,0.012622938063130647,0.9569019263088095,1.0346727321683715,0.09578131905311286,0.09960666392773634,0.0
model.dec.16x16_block4.norm0,0.00047080508866238026,0.0004552065611865789,0.9931898629796085,0.9602838903394433,1.0272234219994771,0.11264699862978253,0.11665367367742771,0.0,1023,1024,0.9990234375,1.0,0.9602838903394433,0.11262394614513832,0.3007692307692308,0.9529512403763901,1.6666666666666667,1023,0.9603829109830092,0.11259569247221887,0.9528952290481362,0.0025162158973013747,0.002516215896209961,6.359356970693347e-11,0.00047076725003858654,0.00045521195514505345,0.9603750366038224,1.0271314548023778,0.11263537273190766,0.11663546598141994,0.0
model.dec.16x16_block4.norm1,0.0003306039596754533,0.00031586493532347287,0.9931946282350042,0.9489159092923077,1.0395394996491756,0.11127411463940028,0.1166203475559648,0.0,510,512,0.99609375,1.0,0.9489159092923077,0.11124709096307135,0.2662225605887578,0.9368708053691275,1.8464285714285704,510,0.9492323043510441,0.11052151176860475,0.9375123077781615,0.005461762902890283,0.00546176290307987,3.631114319686016e-11,0.00033054763110208893,0.0003158991168335453,0.9492356101980266,1.0393104570074279,0.11083259438834206,0.11611555268647271,0.0
model.dec.16x16_block4.norm2,0.0003594890095356976,0.00035040250947768794,0.9951654880106335,0.9700115305190904,1.0209717280344757,0.09572984881821187,0.09894119397913131,0.0,510,512,0.99609375,1.0,0.9700115305190904,0.09565105956330151,0.34620781296461506,0.9640535296429487,1.3941636029411761,510,0.9699973603930839,0.09561739781267642,0.9639155718490664,0.00037292723254565174,0.0003729272325454458,1.0765763266744755e-10,0.00035949484806805916,0.0003504029750977529,0.969998485498061,1.020988447705872,0.09571403233993461,0.09892457347515621,0.0
model.dec.16x16_block4.proj,0.004287006549666924,0.0041390772455202,0.9967728656538882,0.962377789579192,1.032397210806689,0.07750366508476314,0.08027804869257667,0.0,65715,65792,0.9988296449416343,1.0,0.962377789579192,0.07746423536301814,0.47674418604651164,0.9621451104100947,1.4464285714285714,65715,0.9623776859847524,0.07750346840445647,0.9621290947110555,0.0024809303169463833,0.002480930315858179,6.2041421676244034e-09,0.004286992170980518,0.004139060110797427,0.9623786452193924,1.0323997510783496,0.0774835874215424,0.08025729434173391,0.0
model.dec.16x16_block4.qkv,0.008289477017979408,0.00798989594385922,0.9955834396131275,0.9596031292064919,1.0329128314238936,0.0904880071225959,0.09388148684749466,0.0,197244,197376,0.9993312256809338,1.0,0.9596031292064919,0.09046460893021173,0.39361702127659576,0.9604479160001403,1.5095450697411903,197244,0.9596062838207846,0.09047592492293806,0.9604310696649643,0.0014707377258660103,0.0014707377239226596,1.6073461819418567e-08,0.008289475180702843,0.00798991711233809,0.9596064307343589,1.0329104540987417,0.09048247162643012,0.09387548361520526,0.0
model.dec.16x16_block4.skip,0.006320840552794861,0.00610931480841294,0.9960748436356458,0.9627413856880357,1.0305624219267489,0.08555286567090116,0.08855369337028257,0.0,131306,131328,0.9998324805068226,1.0,0.9627413856880357,0.08554412154063494,0.4360942557938586,0.9629968485902247,1.5013670630547296,131306,0.962740638918609,0.0855552765656827,0.9629902095547621,0.0009472995951344583,0.0009472995951046372,3.3023008555711755e-09,0.006320841336623181,0.006109310735958002,0.9627407201095423,1.0305633389965352,0.08555172256852102,0.08855256171778628,0.0
model.dec.16x16_up.affine,0.006334337386518448,0.006114226292455707,0.9935311530433143,0.9590070638233086,1.029298103532474,0.10961380874026058,0.11362460021462761,0.0,131265,131328,0.9995202850877193,0.9999999999999998,0.9590070638233087,0.10959980856760566,0.36486486486486486,0.954995499549955,1.5869565217391304,131265,0.9590079313369206,0.109621623681277,0.9549658154938562,0.001435287289288577,0.001435287255119694,6.803169458394041e-09,0.006334339633331976,0.0061142324187428605,0.959007522629084,1.0292972635027622,0.1096152963942972,0.11362610230979205,0.0
model.dec.16x16_up.conv0,0.015015777647993096,0.014428425776768476,0.9941759416976584,0.9552881056247353,1.0346468224934566,0.10355372223153667,0.10777729855736999,0.0,589623,590080,0.9992255287418655,1.0000000000000002,0.9552881056247351,0.10352097063199368,0.3333333333333333,0.959375,1.5696202531645569,589623,0.9552871424170084,0.10355709291116567,0.9593477409039127,0.002015012132259516,0.002015012127915115,8.448180496839492e-08,0.015015779566736115,0.01442840369311326,0.9552869377287552,1.0346489891888366,0.1035497100109115,0.10777332474305538,0.0
model.dec.16x16_up.conv1,0.014616174196100302,0.014028712683615508,0.9945709239102988,0.9545965686929376,1.0362192313787473,0.09987845517861055,0.10409941294188389,0.0,589574,590080,0.999142489154013,1.0,0.9545965686929376,0.0998389793975648,0.34615384615384615,0.9571865443425076,1.5635492016479646,589574,0.9545981152725287,0.09987277808604594,0.9572101672396482,0.0020460136336458135,0.002046013629796752,9.305122963551503e-08,0.014616160799013426,0.014028711757676896,0.9545981186425655,1.0362191510586316,0.09987148659281474,0.10409205849120208,0.0
model.dec.16x16_up.norm0,0.00043311333833290114,0.0004169979155359502,0.994720549697932,0.9577086620361479,1.0331628095413523,0.09880244895900897,0.10262084947057964,0.0,511,512,0.998046875,1.0,0.9577086620361479,0.09850142745106845,0.4993333126608577,0.9553221508073366,1.6414285714285715,511,0.9577264943294495,0.09853298303285314,0.9557895867738228,0.002412027940746745,0.0024120279402167315,6.155229462992079e-10,0.0004331009368596581,0.00041699369500153543,0.9577389024854418,1.0331571792823275,0.09868293387873218,0.10249482406459147,0.0
model.dec.16x16_up.norm1,0.00037861178230218424,0.000367003996112305,0.9941795676730064,0.9636992065344191,1.025623976938685,0.10443267953147721,0.10799039481189598,0.0,512,512,1.0,1.0,0.9636992065344191,0.10443267953147721,0.3236572890025576,0.9591252656481816,1.5002015893420582,512,0.96386142537481,0.10432105362716107,0.9582533948860129,0.003918583295239504,0.003918583293512073,0.0,0.0003785993229389613,0.0003670557686638997,0.9638814295055065,1.0254610548554715,0.1043164318589133,0.10786315497408638,0.0
model.dec.16x16_up.skip,0.005019418115783344,0.004826982066354866,0.9943978149890563,0.9562742750362702,1.0340412162791943,0.10164989397155706,0.10570494296481787,0.0,65789,65792,0.9999544017509727,1.0,0.9562742750362702,0.10164939432862326,0.3087866769273269,0.9568760961518622,1.588141845366909,65789,0.9562739205031093,0.10165084488016109,0.9568827965751873,0.00044002894131499966,0.00044002894134490515,1.4138728052765592e-10,0.005019418385393668,0.004826980554346445,0.9562739140074319,1.0340415847825164,0.10164995187292934,0.10570504283330873,0.0
model.dec.32x32_aux_conv,0.001545484078070093,0.0014708236879548424,0.9985912009284365,0.9503505171938789,1.0492806270218125,0.050498978627433966,0.05520663237987997,0.0,6915,6915,1.0,1.0,0.9503505171938789,0.050498978627433966,0.6781963859419512,0.9513760386052755,1.2001226993865028,6915,0.9503523141522131,0.0505053733816718,0.9513733521733971,0.00047647640401937924,0.00047647640354465563,0.0,0.001545485645505805,0.0014708279582770828,0.9503523897457566,1.0492787300129265,0.05049762119233912,0.055204612078615226,0.0
model.dec.32x32_aux_norm,0.00032175744649605084,0.0003098109146942374,0.9979725495498609,0.9609188280886528,1.036455089173427,0.06128271399142928,0.06371964546728706,0.0,510,512,0.99609375,0.9999999999999999,0.9609188280886528,0.06128271399142929,0.6937442416480362,0.948681667278136,1.4055527426160317,510,0.9605893516038237,0.06124353386379383,0.9474848089007225,0.0035815140488658376,0.003581514051045234,0.0,0.0003218283340558477,0.0003097706881975234,0.9605847493982097,1.0368205594566524,0.06122489591336567,0.06369974744949895,0.0
model.dec.32x32_block0.affine,0.006776001581120282,0.00645142785168413,0.9941245531258115,0.9465055096723497,1.0441393283275309,0.10305734229711953,0.10873573245562998,0.0,131252,131328,0.9994212962962963,1.0,0.9465055096723497,0.10303952112345749,0.2552939529675252,0.9389843938864864,1.6263875169774045,131252,0.9465049442405967,0.10306524124605154,0.9389838681076812,0.0014449026088162165,0.0014449025873645462,9.316711933057812e-09,0.0067760014723337635,0.006451422722305164,0.946504887044969,1.0441402682905643,0.10305620837904847,0.10873469360860404,0.0
model.dec.32x32_block0.conv0,0.019577890716638378,0.01880890237102105,0.9954754586608558,0.9563747691566648,1.0361747515253712,0.09128680937546248,0.09505996337843879,0.0,1178894,1179904,0.9991439981557821,1.0000000000000002,0.9563747691566648,0.09124810787727683,0.3650165534804754,0.9550561797752809,1.5333333333333334,1178894,0.956374896028643,0.09128104128069159,0.9550490213082551,0.0019583499254979208,0.001958349919713425,1.495937731238307e-07,0.019577877131356954,0.01880888041401473,0.9563749396028315,1.0361759173774596,0.09128023632706138,0.09505319562079013,0.0
model.dec.32x32_block0.conv1,0.01356814819642441,0.013064835245443078,0.9957065291020112,0.9587706124081046,1.0340653742048234,0.08913247371641138,0.09256940000658463,0.0,589320,590080,0.9987120390455532,1.0,0.9587706124081047,0.089079570000823,0.4,0.9584026622296173,1.5142857142857142,589320,0.9587765244673419,0.08911796997180259,0.9584393191785656,0.002501152893450433,0.0025011528804793435,9.5889790145534e-08,0.013568123172363653,0.01306487866113836,0.9587770064689832,1.0340615835007894,0.08911744673032326,0.09255328444574656,0.0
model.dec.32x32_block0.norm0,0.0005328195694452578,0.0005114792094786626,0.9945576315938486,0.9547238509242788,1.0360533903117255,0.10001498661783807,0.10422213925210107,0.0,1022,1024,0.998046875,1.0,0.9547238509242788,0.09987368626442338,0.2615782091976084,0.9498889268626111,1.688308886971527,1022,0.9547655786595416,0.09988626505311801,0.9505917676095141,0.0021464951397689195,0.002146495139074225,4.4299594700169395e-10,0.000532803486643713,0.0005114884543276408,0.9547699815179681,1.0360034520695325,0.1000192871601566,0.10422037091687074,0.0
model.dec.32x32_block0.norm1,0.00038715597674624603,0.0003680918933751754,0.9940112320315972,0.9450647759843711,1.0454927053818306,0.10389695713841195,0.10989406242933766,0.0,511,512,0.998046875,1.0,0.9450647759843711,0.1038074910319923,0.20726495726495725,0.9363636363636364,1.699750830564784,511,0.9450751766187239,0.10321127406827325,0.9355409952768282,0.004855745422404869,0.004855745421413187,1.5388073657480197e-10,0.0003871345135834642,0.00036807233019072214,0.9450801527342101,1.0455049264871286,0.10377694615914242,0.10976950519502983,0.0
model.dec.32x32_block0.skip,0.00673404999769712,0.006528285988960047,0.9969270680561032,0.9664652048368116,1.0283490539017934,0.07594171628765274,0.07848046551601014,0.0,131298,131328,0.9997715643274854,1.0,0.9664652048368116,0.07593466338825339,0.45281694392601657,0.9655260869304549,1.455511355684357,131298,0.9664661988311914,0.07593758734574649,0.9655107399829455,0.0006756229861299103,0.0006756229856599695,2.683604949038147e-09,0.006734046650845878,0.006528289380783737,0.9664662807289822,1.0283481079226282,0.07594060458193126,0.07847931153270449,0.0
model.dec.32x32_block1.affine,0.007476010693084507,0.007082971509135256,0.9961176164123489,0.9437483420566631,1.0513928994721817,0.08340418941369888,0.08969109781843944,0.0,131278,131328,0.9996192738791423,0.9999999999999999,0.9437483420566632,0.08339514760220613,0.21203772223558362,0.9396247411758961,1.532429856832587,131278,0.9437456788579385,0.08340209455484845,0.9396098580072898,0.0009076072715629875,0.0009076072721873875,4.656907181816842e-09,0.007476022502929224,0.007082962428352622,0.9437458248134348,1.0513961127729496,0.08340187398632093,0.08968947650169531,0.0
model.dec.32x32_block1.conv0,0.020278786131675584,0.019545323282135135,0.99659425930135,0.9605484693553212,1.0339927128705952,0.07947885497631221,0.08246433748516525,0.0,1178833,1179904,0.9990922990344977,1.0000000000000002,0.9605484693553211,0.07944919617952606,0.4146341463414634,0.9589905362776026,1.49,1178833,0.9605497035579189,0.07947095572517318,0.9589934364602543,0.0016337821025862265,0.0016337820970679063,1.0708927587206018e-07,0.020278761994241803,0.019545315494775284,0.9605497062886821,1.0339924068355832,0.0794731611198455,0.08245836045310323,0.0
model.dec.32x32_block1.conv1,0.012262011573190087,0.011852586365632498,0.9956396453320467,0.9623955103049757,1.030032136208521,0.09016819506978503,0.09333538787230601,0.0,589097,590080,0.998334124186551,0.9999999999999998,0.9623955103049759,0.09010246427848285,0.4,0.9626168224299065,1.5316579191108337,589097,0.9623977738075101,0.09015464250658375,0.9625322079617665,0.002748879785470942,0.0027488797776686813,9.842951310011663e-08,0.012261988550378043,0.011852567199925392,0.9623973342922177,1.0300335516003132,0.09015142548725334,0.09331798637236216,0.0
