epsilon,finite,source_preserved,tangent_relative_error,tangent_cosine,tangent_norm_ratio,action_relative_error,action_cosine,action_norm_ratio,branch_distinct_fraction,realized_direction_relative_error,realized_direction_cosine
0.0625,True,True,0.9054316600864395,0.4244920697496478,0.424400597209737,0.7821605740513964,0.6606456822320147,0.44103721005433694,0.9999994078884227,3.9353056051178903e-07,0.9999999999999223
0.03125,True,True,0.6623117163755746,0.7582328799546983,0.6417257561692598,0.472619397894157,0.8964170148061567,0.7323055901587023,0.9999987619485201,7.965716728457191e-07,0.9999999999996819
0.015625,True,True,0.3390117229416193,0.9466976844333806,0.8410309725352154,0.21021652872840793,0.9776582148543128,0.9750942291399228,0.9999980621802923,1.606473433540198e-06,0.9999999999987096
0.0078125,True,True,0.11903666084250027,0.9938238091559858,0.9507484070122444,0.06128764655633285,0.9981224892937044,0.9959593308909642,0.9999964293877608,3.2266625317203377e-06,0.9999999999947943
0.00390625,True,True,0.034204223900201815,0.9995014709796752,0.9863439855379526,0.01726527638479559,0.9998617685500147,0.995209244868472,0.9999934150015487,6.465842832997419e-06,0.9999999999790963
0.001953125,True,True,0.010429520137689902,0.9999507600805572,0.9967417920242966,0.010169758227728412,0.9999485550108399,0.9992159905590479,0.9999868120603224,1.294687973495165e-05,0.9999999999161885
0.0009765625,True,True,0.010739162886455475,0.9999425473392042,0.9992886370103075,0.00929992323863555,0.9999567572733005,1.0000273885633029,0.9999737138345202,2.5906839841740263e-05,0.9999999996644175
0.00048828125,True,True,0.023689914912767424,0.9997194488851601,0.9992852279487328,0.04530464759457865,0.9989738039358524,1.000056413623392,0.9999474097262652,5.1821593529805894e-05,0.9999999986572599
