layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08750451658656205,0.08744120760174955,0.9094075305139026,0.9087495797042352,0.9100659576916229,0.41560526586127566,0.41600500897956333,0.0,131328,131328,1.0,1.0,0.9087495797042352,0.41560526586127566,0.7199696189122368,1.0,1.0001839475136427,131328,0.9092968662862196,0.4161480616872274,0.9999999972301427,0.03680996571972726,4.1983391355220645e-05,0.0,0.08750464469790209,0.08744132322833062,0.9087497681500694,0.9100664043572441,0.4156045133105158,0.41600433198090775,0.0
model.dec.16x16_block0.conv0,0.26400398724765095,0.2639967899914542,0.8929886176327688,0.8929642730464279,0.893012962882808,0.45006697719473365,0.4501499579801103,0.0,1179892,1179904,0.9999898296810588,1.0000000000000002,0.8929642730464277,0.4500556936969557,-0.9968804032819437,1.0,1.0001226091221187,1179884,0.8929753571572622,0.4501055560247358,0.9999999969428212,0.006200981623388357,5.322669696540313e-05,2.152061308375819e-07,0.26400522162179474,0.263998302219326,0.8929663266766218,0.8930131366320382,0.45006524130363623,0.4501477397713081,2.15208807342446e-07
model.dec.16x16_block0.conv1,0.18669525859643765,0.18669232141837797,0.8952689620482288,0.8952548772537213,0.8952830470643284,0.44551906811665065,0.44556264728277817,0.0,590072,590080,0.999986442516269,1.0,0.8952548772537213,0.4455039117509892,-0.9950956351152526,1.0,1.0001226091221187,590069,0.8952693423818139,0.4455253130202812,0.9999999969216078,0.006408490302571715,6.00203432039225e-05,1.430997173087641e-07,0.18669704354707412,0.18669429985646752,0.8952581599681604,0.8952844738883502,0.44551479809807076,0.44555789329738077,1.4309543100624652e-07
model.dec.16x16_block0.norm0,0.007779088030584448,0.007779084872442368,0.853523240074496,0.8535228935624563,0.8535235865866765,0.521054563561286,0.5232124743883778,0.0,1024,1024,1.0,1.0,0.8535228935624563,0.5210545635612859,-1.0,1.0,1.0,1024,0.8535220543759212,0.5210567114905595,0.9999999917670528,4.2951805464768826e-05,2.281496870051379e-05,0.0,0.00777936173958275,0.0077793603208874025,0.8535219983089523,0.8535223096167587,0.5210564591957669,0.5232143326288438,0.0
model.dec.16x16_block0.norm1,0.005500937658061616,0.005500963990744718,0.9297004335037193,0.9297048839280685,0.929695983100674,0.36831834425148047,0.36943341873681895,0.0,512,512,1.0,1.0,0.9297048839280685,0.36831834425148047,1.0,1.0,1.0,512,0.9297058408596673,0.3683029315962403,0.9999999980475166,6.317839132714455e-05,3.7818248433074794e-05,0.0,0.005500833780435975,0.005500852121378002,0.9296976132571256,0.9296914136715979,0.3683327521924655,0.36944798427999576,0.0
model.dec.16x16_block0.skip,0.0880969487880842,0.0880972041174086,0.8900013693716227,0.8900039488417573,0.889998789908964,0.4559591731807359,0.45609034858409436,0.0,131326,131328,0.9999847709551657,0.9999999999999999,0.8900039488417574,0.4559424729910758,-0.9998161088635528,1.0,1.000001915470296,131325,0.8900134328398362,0.45593430368195637,0.9999999966114398,0.0007912500173964974,1.2064222583412664e-05,3.5931831673471644e-08,0.08809713397720506,0.08809739993182515,0.8900045639562645,0.8899991903477681,0.45595823701833454,0.45608934003836943,3.5930741144834236e-08
model.dec.16x16_block1.affine,0.08759346923167943,0.08755598318572452,0.9161712702322556,0.9157791903358918,0.916563517992933,0.40061546161511774,0.4010891164596489,0.0,131328,131328,1.0,1.0,0.9157791903358918,0.40061546161511774,0.942794431651919,1.0,1.0001226279162452,131328,0.916248932444812,0.4006094031216795,0.9999999975816374,0.029878547348267774,3.442329859424032e-05,0.0,0.0875935920214199,0.08755609018444604,0.9157793631736311,0.9165640204888892,0.40061461821103855,0.4010883776833677,0.0
model.dec.16x16_block1.conv0,0.26399991939218176,0.26399591817645285,0.8953308946388365,0.8953173248920486,0.8953444645912925,0.445394853728945,0.44543740164101686,0.0,1179892,1179904,0.9999898296810588,0.9999999999999998,0.8953173248920487,0.4453834483633465,-0.9950155366932778,1.0,1.0001226091221187,1179879,0.8953319470876557,0.44539948870933704,0.9999999969519388,0.006560185745510388,5.238497757156195e-05,2.1526560738151007e-07,0.2640011855717126,0.26399742433801004,0.8953192817770316,0.8953447936096142,0.44539296111914833,0.44543509592451364,2.152653581642429e-07
model.dec.16x16_block1.conv1,0.18668527814352423,0.18668061207781245,0.895103017548718,0.8950806450856067,0.895125390571027,0.4458482374538775,0.4458979694856017,0.0,590069,590080,0.9999813584598698,1.0,0.8950806450856069,0.44582735029928505,-0.9942573466821207,1.0,1.000122624156959,590066,0.8951006962628467,0.4458640416231305,0.9999999969409987,0.007340991857715251,6.2883511235664e-05,1.9733063780448637e-07,0.1866875152629828,0.18668298260323912,0.8950843843360731,0.8951278501319674,0.4458423339243826,0.44589171090580293,1.9733383050494816e-07
model.dec.16x16_block1.norm0,0.007779224277154783,0.007779214732171414,0.9062521239717007,0.9062510120148854,0.9062532359298802,0.42273709235834944,0.42277035382353295,0.0,1024,1024,1.0,1.0,0.9062510120148854,0.4227370923583495,1.0,1.0,1.0,1024,0.9062498430914132,0.42274249829528726,0.9999999976039833,3.7745221840621263e-05,3.281586493013889e-05,0.0,0.007779378868657447,0.007779371259042278,0.906252408502103,0.9062541814565533,0.4227346871616196,0.42276785958950347,0.0
