layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.0880482391944462,0.08804920369175238,0.9298119993083732,0.9298221846474192,0.9298018140808982,0.36803887490486703,0.3686533259937791,0.0,131328,131328,1.0,1.0,0.9298221846474192,0.36803887490486703,0.9987117117625675,1.0,1.000245248313918,131328,0.9297944952643035,0.36807906362423937,0.9999999983446636,0.011933228335870263,3.402624426234828e-05,0.0,0.08804837605501091,0.08804930304139245,0.9298219842142239,0.9298024059154839,0.36803822366683464,0.3686528730667434,0.0
model.dec.16x16_block0.conv0,0.2640061270573225,0.2640004615369806,0.9125876181499243,0.9125680341964302,0.9126072025236953,0.408872429751429,0.40890226961121795,0.0,1179893,1179904,0.9999906772076372,1.0000000000000002,0.91256803419643,0.4088610458546457,0.9982832618025751,1.0,1.0001226091221187,1179884,0.912583825947443,0.40888966801785215,0.9999999974815534,0.006214250906582662,5.010005077779279e-05,1.9712588918912952e-07,0.2640072518862851,0.2640018192169549,0.9125697956358672,0.9126073540206171,0.40887065566170194,0.4089001377128859,1.971389962905746e-07
model.dec.16x16_block0.conv1,0.18669489225883096,0.18668941752890006,0.9088897008607498,0.9088630481463184,0.9089163543567812,0.4170243537512424,0.4170368365570742,0.0,590069,590080,0.9999813584598698,1.0,0.9088630481463184,0.417002233310725,0.9969347719470328,1.0,1.0001226091221187,590055,0.9089089649344841,0.41699459640795566,0.9999999973096734,0.005937613157638989,5.847618055947142e-05,1.9536711637966672e-07,0.18669670491586357,0.1866913929313535,0.9088661230015751,0.9089178442017426,0.41701974330597275,0.4170318640975426,1.9535882399089256e-07
model.dec.16x16_block0.norm0,0.007779064356969424,0.0077790607505597836,0.8730552041342559,0.8730547993818896,0.8730556088868097,0.4876211542451382,0.4889047334802399,0.0,1024,1024,1.0,1.0,0.8730547993818896,0.4876211542451382,-1.0,1.0,1.0,1024,0.873056071843939,0.48761982475864846,0.9999999985224681,0.0001358467988531377,2.4282186267299093e-05,0.0,0.007779339569394774,0.007779343165097443,0.8730538033199625,0.8730529962489545,0.4876248362546697,0.48890813844410363,0.0
model.dec.16x16_block0.norm1,0.005500957405567524,0.005500907399264782,0.9414147150593891,0.941406157154687,0.9414232730418872,0.337248078435769,0.33885855026731515,0.0,512,512,1.0,1.0,0.941406157154687,0.337248078435769,1.0,1.0,1.0,512,0.9414037614571691,0.3372817225713108,0.9999999996994886,0.00013918350173296992,1.682520405096779e-05,0.0,0.00550085390021951,0.005500805175093848,0.9414100980351884,0.9414267757858165,0.33723776763395275,0.3388485633637007,0.0
model.dec.16x16_block0.skip,0.08809694838394569,0.08809642092216394,0.9057101421209897,0.9057047193737313,0.9057155649007156,0.4238950185652758,0.4239064183939158,0.0,131326,131328,0.9999847709551657,1.0,0.9057047193737315,0.42387706665026487,0.9996414400280046,1.0,1.0000009577342306,131324,0.9057200921851585,0.4238762959044347,0.9999999970837299,0.001447456600178196,1.1605721862213291e-05,3.588595868603559e-08,0.08809711639953303,0.08809660678132038,0.9057053613498681,0.9057158399664533,0.42389412474280663,0.4239054361741201,3.588637947830342e-08
model.dec.16x16_block1.affine,0.0880582157082117,0.08806093692247649,0.9162009940813934,0.9162293069332319,0.9161726821044645,0.40073141000402646,0.40079331368202115,0.0,131328,131328,1.0,1.0,0.9162293069332319,0.40073141000402646,0.9977760082917494,1.0,1.000122639195487,131328,0.9162337601416513,0.40064410269041106,0.9999999976218538,0.010271573835669956,2.8257916529060312e-05,0.0,0.08805834585504665,0.0880610603894936,0.91622961728543,0.9161731315126559,0.4007305110004446,0.40079245622946735,0.0
model.dec.16x16_block1.conv0,0.26400036263044735,0.26399604476333016,0.9076162294149989,0.9076013848661769,0.9076310742066152,0.419794015425314,0.4198016931204807,0.0,1179883,1179904,0.9999822019418529,1.0,0.9076013848661769,0.4197728356190748,0.9965673654529852,1.0,1.0001226091221187,1179868,0.9076227689698853,0.41978674249720777,0.9999999972992124,0.0060267091609641455,5.064971004747256e-05,3.765297008569018e-07,0.26400167143679387,0.2639975632981587,0.9076032334162565,0.9076314805627268,0.4197919113908158,0.4197992544871235,3.7654970489127126e-07
model.dec.16x16_block1.conv1,0.18668438286333108,0.1866770492362565,0.9002754811314697,0.9002401151059792,0.900310848546318,0.4353035372909756,0.4353968372283348,0.0,590076,590080,0.9999932212581345,1.0,0.9002401151059793,0.43529575786119384,-0.7907552434911549,1.0,1.000122639195487,590065,0.9002679181657985,0.4353362785485683,0.999999997071066,0.007477078871581879,6.236450287663084e-05,7.171251936031646e-08,0.1866866776322708,0.18667946562853635,0.9002436387754548,0.9003131984978026,0.4352977476979205,0.43539071855288014,7.171612461141074e-08
model.dec.16x16_block1.norm0,0.007779225019363285,0.007779222808731356,0.9140643146084724,0.9140640548576933,0.9140645743593252,0.40556914980646147,0.40560803529518497,0.0,1024,1024,1.0,1.0,0.9140640548576933,0.40556914980646147,0.9999479007048728,1.0,1.0,1024,0.9140642508949554,0.40556941063384006,0.9999999980750791,3.5271723520256025e-05,2.260593142988629e-05,0.0,0.007779381369114192,0.0077793700998084235,0.9140638354517528,0.9140664837053216,0.40556677316711265,0.4056061590662247,0.0
