layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.0876565974685332,0.08762031580855645,0.8222881805637923,0.8219478299109982,0.8226286721483617,0.5688357607113352,0.5697238966797593,0.0,131328,131328,1.0,1.0,0.8219478299109982,0.5688357607113353,-1.0,1.0,1.0002452783909737,131328,0.8222532469954617,0.5691217778055903,0.9999999945423561,0.03553402543716057,5.926680187785854e-05,0.0,0.08765671748609433,0.0876204208055799,0.8219482380253431,0.8226293617102775,0.56883487087955,0.5697231584366574,0.0
model.dec.16x16_block0.conv0,0.26399906464005324,0.2639921427896025,0.8103659006877838,0.8103446535232055,0.8103871484094608,0.5859087853471926,0.5861169026485044,0.0,1179897,1179904,0.999994067313951,1.0,0.8103446535232054,0.5859037232377122,-1.0,1.0,1.0001839813565558,1179886,0.8103525845584177,0.5859425643313985,0.9999999940788069,0.006506496352799662,6.086598462732015e-05,1.2567417821247684e-07,0.26400051657616685,0.2639938693518588,0.8103465055718433,0.810387314268032,0.5859079995017163,0.5861155235798455,1.2567506854094544e-07
model.dec.16x16_block0.conv1,0.1866881665303205,0.18668439695034722,0.800209514420046,0.8001933567073422,0.8002256724590103,0.5997084363118453,0.5997403133971733,0.0,590070,590080,0.9999830531453362,1.0,0.8001933567073423,0.5996943058977754,-1.0,1.0,1.0002452182442374,590063,0.8002134597865153,0.5997152814263941,0.9999999938649713,0.0067660215690973245,6.974516976668651e-05,1.7955814965920922e-07,0.18669020321445703,0.18668663297137852,0.800197416298827,0.8002280229529785,0.5997048003247962,0.5997360596973803,1.7955224817335045e-07
model.dec.16x16_block0.norm0,0.007778871273568841,0.007779088456339563,0.8066430480331097,0.8066655691632318,0.8066205275317503,0.5910554114917589,0.591146246265732,0.0,1024,1024,1.0,1.0,0.8066655691632318,0.5910554114917589,-1.0,1.0,1.0,1024,0.8066405174846931,0.5910423631670666,0.9999999938875903,0.0008441141148783287,2.6912070263504873e-05,0.0,0.00777915810139121,0.007779366935179902,0.8066637467011392,0.8066204381937178,0.5910560811525113,0.5911475570520963,0.0
model.dec.16x16_block0.norm1,0.005500929769469699,0.0055009580654297435,0.8515696379147288,0.8515740182615902,0.8515652575903992,0.5242441980119179,0.5272462789999732,0.0,512,512,1.0,1.0,0.8515740182615902,0.5242441980119179,-1.0,1.0,1.0,512,0.8515765233333725,0.5242303190369102,0.9999999974770089,0.0001089236647788885,4.601828202262408e-05,0.0,0.005500816925025744,0.005500848619150048,0.851580804310535,0.8515709912682279,0.5242343533073113,0.5272368303497723,0.0
model.dec.16x16_block0.skip,0.08809653871941528,0.08809649441019611,0.7973335927035782,0.7973331916750086,0.7973339937323494,0.6035385451894673,0.6035420892361862,0.0,131326,131328,0.9999847709551657,1.0,0.7973331916750086,0.6035259285707512,-1.0,1.0,1.0000076618958595,131325,0.7973343318135622,0.6035378723610257,0.9999999937165271,0.0015637976974321986,1.4403818985124016e-05,3.592880328922486e-08,0.0880967444156196,0.08809670671765162,0.797333634460965,0.7973343168443451,0.6035380845699179,0.6035415858280951,3.592813298990445e-08
model.dec.16x16_block1.affine,0.08770525197351338,0.08767156330645524,0.8433380976575628,0.8430141611115736,0.8436621586793802,0.5371769234477621,0.539548443799243,0.0,131328,131328,1.0,1.0,0.8430141611115736,0.5371769234477621,-0.9999693430209388,1.0,1.000251831532229,131328,0.8435909527191715,0.5369863172092615,0.9999999954373611,0.033136441751907296,4.5747735258117046e-05,0.0,0.08770539169922714,0.08767167982220334,0.843014220534194,0.8436626638125502,0.5371763388797298,0.5395480861549633,0.0
model.dec.16x16_block1.conv0,0.26399642297482406,0.26398918265938737,0.7991813357230373,0.799159417528478,0.7992032545187373,0.6010735183902182,0.6011023135822665,0.0,1179897,1179904,0.999994067313951,1.0,0.7991594175284779,0.6010685827469295,-1.0,1.0,1.0002452182442374,1179883,0.7991798733637342,0.6010919480160696,0.9999999936882331,0.006610663994150493,6.124672575972488e-05,1.2570347138428695e-07,0.26399789437701093,0.26399091309638106,0.7991611983898699,0.7992034668323703,0.6010727832599994,0.6011009927632683,1.256976766088165e-07
model.dec.16x16_block1.conv1,0.1866791371119618,0.18667368377549218,0.783066117024832,0.7830432418225991,0.7830889928953227,0.621920298420467,0.6220594286384685,0.0,590071,590080,0.9999847478308026,1.0,0.783043241822599,0.6219080337342444,-1.0,1.0,1.0002452182442374,590062,0.7830759629074188,0.6219260697817901,0.9999999931687342,0.007887524220290872,7.363670403118658e-05,1.616069637633468e-07,0.18668154349797672,0.1866762167954086,0.7830483791258144,0.7830930674679414,0.6219149214301591,0.6220535416401367,1.615905968242962e-07
model.dec.16x16_block1.norm0,0.00777921038214776,0.007779210615007848,0.7675758428919178,0.7675758658682572,0.767575819915579,0.6409581499629109,0.6415598778070325,0.0,1024,1024,1.0,1.0,0.7675758658682572,0.6409581499629109,-1.0,1.0,1.0,1024,0.7675760172358724,0.6409579227318767,0.9999999943680271,4.4147249477934014e-05,2.3573343074938422e-05,0.0,0.007779369053041165,0.007779365337433195,0.7675832198282599,0.7675839530600563,0.6409485512829373,0.6415502413453227,0.0
