layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.0876565974685332,0.08758891262644355,0.9999830094840209,0.9992108634728373,1.0007557521755293,0.005824799263355549,0.00586331512511756,0.0,131328,131328,1.0,1.0,0.9992108634728373,0.005824799263355548,0.9985214391325776,1.0,1.0,131328,0.9999999999915185,4.3587143131316624e-08,1.0000000000904015,0.005878011808236393,3.7102058257324805e-05,0.0,0.08765671748609433,0.08758901092750104,0.9992106196250191,1.0007560020805049,0.005824311364606975,0.005862939922459939,0.0
model.dec.16x16_block0.conv0,0.26399906464005324,0.2639815336013164,0.9999997041081536,0.9999332984427644,1.0000661141835494,0.0007692236423896811,0.000771495516999075,0.0,1179897,1179904,0.999994067313951,1.0,0.9999332984427646,0.0007692236423896817,0.9997547817557626,1.0,1.0,1179897,0.9999999992787838,4.3355963543327305e-08,0.999999999313404,0.0007721101416188383,5.787621595322861e-05,0.0,0.26400051657616685,0.26398358036941943,0.9999355534327886,1.0000638618562927,0.000767301146380576,0.0007696914516533891,0.0
model.dec.16x16_block0.conv1,0.1866881665303205,0.18667446846881713,0.9999996580311238,0.9999262840349373,1.0000730374114504,0.0008269445404642496,0.0008286116998721162,0.0,590070,590080,0.9999830531453362,1.0,0.9999262840349373,0.000826944540464251,0.9997547216090262,1.0,1.0,590070,0.9999999991659826,4.3308207143108324e-08,0.9999999992757138,0.0008302235815646746,6.51605623532966e-05,0.0,0.18669020321445703,0.18667687062044783,0.9999282444743874,1.000071080738517,0.000824494042128146,0.000826239627041451,0.0
model.dec.16x16_block0.norm0,0.007778871273568841,0.0077788046690388645,0.9999999750796977,0.9999914128441274,1.0000085373885808,0.00022324818134927056,0.00025162285494171054,0.0,1024,1024,1.0,1.0,0.9999914128441274,0.00022324818134926923,1.0,1.0,1.0,1024,0.9999999986925807,4.335713252724907e-08,0.9999999983913831,0.00022341315648040328,1.4880841451512204e-05,0.0,0.00777915810139121,0.007779094393483034,0.999991785617009,1.0000081648103962,0.00022279777918355332,0.0002510436818296538,0.0
model.dec.16x16_block0.norm1,0.005500929769469699,0.005500919244871145,0.9999999995322078,0.9999980862922667,1.0000019127758095,3.0587265029876975e-05,0.00012645560526455555,0.0,512,512,1.0,1.0,0.9999980862922667,3.058726502987802e-05,1.0,1.0,1.0,512,0.999999999485338,4.4132228661060485e-08,0.999999997710449,3.064712407318433e-05,2.096390292875705e-05,0.0,0.005500816925025744,0.0055008031974715065,0.9999975041643406,1.000002495267135,2.3973929613966902e-05,0.00012370163061601393,0.0
model.dec.16x16_block0.skip,0.08809653871941528,0.08809589421119164,0.9999999791916109,0.9999926632604791,1.000007295176266,0.00020400041309137594,0.0002353299591559007,0.0,131326,131328,0.9999847709551657,1.0,0.9999926632604792,0.00020400041309137548,0.9999693524165619,1.0,1.0,131326,0.9999999990714292,4.3310004602923574e-08,0.9999999992060735,0.0002041323891744584,1.1548384458759701e-05,0.0,0.0880967444156196,0.08809612895195353,0.9999929930356085,1.0000069655338497,0.00020366337335637935,0.0002348224094264204,0.0
model.dec.16x16_block1.affine,0.08770525197351338,0.08764374068597455,0.9999851981034332,0.9992838675026879,1.0006870209212828,0.005437100716324728,0.0054698658586799205,0.0,131328,131328,1.0,1.0,0.9992838675026879,0.00543710071632473,0.9989230769230769,1.0,1.0,131328,1.0000000001910956,4.375803746351746e-08,1.0000000003321272,0.005484059627253796,3.287179781888022e-05,0.0,0.08770539169922714,0.08764383454523858,0.9992833439565766,1.0006875417765517,0.005437412281889079,0.005470310624380768,0.0
model.dec.16x16_block1.conv0,0.26399642297482406,0.26397820893618146,0.9999996871450132,0.999930693661166,1.0000686853892913,0.0007909636773482492,0.0007929926918887497,0.0,1179897,1179904,0.999994067313951,1.0,0.999930693661166,0.0007909636773482487,0.9997547817557626,1.0,1.0,1179897,0.9999999990525706,4.330148589832053e-08,0.9999999991619889,0.0007939942432405011,5.784571955751696e-05,0.0,0.26399789437701093,0.26398025177774814,0.9999328600337423,1.0000665215795208,0.000789157618827211,0.0007912896507368423,0.0
model.dec.16x16_block1.conv1,0.1866791371119618,0.1866635872629972,0.9999995998819261,0.9999163027176936,1.000082903985157,0.0008944845882160786,0.0008955307869443257,0.0,590071,590080,0.9999847478308026,1.0,0.9999163027176936,0.000894484588216079,0.9997546614327772,1.0,1.0,590071,0.9999999990416174,4.3310254615158886e-08,0.9999999992030365,0.0008983917501945871,6.877561060031447e-05,0.0,0.18668154349797672,0.18666622066920519,0.9999175219907178,1.0000816887453576,0.0008921159024640715,0.0008931846860585228,0.0
model.dec.16x16_block1.norm0,0.00777921038214776,0.007779202237306534,0.999999999822134,0.9999989528211114,1.0000010468242528,1.8860840771753938e-05,0.0001249977970057784,0.0,1024,1024,1.0,1.0,0.9999989528211114,1.8860840771751095e-05,1.0,1.0,1.0,1024,0.9999999989850957,4.305128605358031e-08,1.0000000007000618,1.888814771373446e-05,1.2373053090932212e-05,0.0,0.007779369053041165,0.007779360411231238,0.9999988891060234,1.0000011108324045,7.92502599956273e-06,0.0001229964413802829,0.0
