layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08806333571450914,0.08805663349836655,0.9999996613648526,0.9999235546194222,1.0000757739029627,0.000822901630944605,0.0008230841912212922,0.0,131328,131328,1.0,1.0,0.9999235546194222,0.0008229016309446042,0.9997546614327772,1.0,1.0,131328,0.9999999999622423,4.35494546319304e-08,1.0000000002012746,0.0008264447797069739,3.425679472931433e-05,0.0,0.08806349641006958,0.08805677460142124,0.9999233327567779,1.0000759967595416,0.0008223180056124065,0.0008225164336946393,0.0
model.dec.16x16_block0.conv0,0.26400632626130544,0.263993840433585,0.9999998502699969,0.9999525566084101,1.00004714616838,0.0005472034901242362,0.0005474234555126401,0.0,1179898,1179904,0.9999949148405294,1.0000000000000002,0.9999525566084099,0.0005472034901242366,0.9997548418730081,1.0,1.0,1179898,0.9999999990539745,4.3280361843917064e-08,0.9999999989861845,0.0005492563997733822,5.249555063031038e-05,0.0,0.26400757144847636,0.26399559597044553,0.9999544912243797,1.0000452139851395,0.000544812980774692,0.0005450679908919755,0.0
model.dec.16x16_block0.conv1,0.18669190836873778,0.1866815479956235,0.999999810934018,0.999944316449838,1.0000553084980073,0.00061489020215513,0.0006149577754809446,0.0,590076,590080,0.9999932212581345,1.0,0.999944316449838,0.0006148902021551316,0.9997548418730081,1.0,1.0,590076,0.9999999990292032,4.325313600426055e-08,0.9999999989120757,0.0006174065400801567,5.9685668513793085e-05,0.0,0.18669389121104008,0.1866838877159164,0.9999462303258394,1.0000533978523642,0.0006120889060168529,0.0006121696242520687,0.0
model.dec.16x16_block0.norm0,0.007779097108831926,0.007779097101555691,0.9999999999999996,0.9999999990646423,1.0000000009353567,2.991567234804055e-08,6.172178595001636e-05,0.0,1024,1024,1.0,1.0,0.9999999990646423,2.991567234872989e-08,1.0,1.0,1.0,1024,0.9999999999583665,4.373071814120161e-08,0.9999999998374438,5.1982597614784464e-08,2.0119994112543077e-06,0.0,0.007779380626608795,0.007779376396245303,0.9999994562063095,1.0000005437902304,1.9380087828856786e-06,6.05449173922079e-05,0.0
model.dec.16x16_block0.norm1,0.005500940944063367,0.0055009304091527735,0.9999999990625927,0.9999980839519436,1.0000019141769096,4.329904440683742e-05,7.383672425813005e-05,0.0,512,512,1.0,1.0,0.9999980839519436,4.329904440683577e-05,1.0,1.0,1.0,512,0.999999999572202,4.349539332589819e-08,0.9999999984574106,4.334220296111749e-05,4.213587798169145e-05,0.0,0.005500852710704172,0.005500849688896528,0.9999994506626827,1.000000549331792,2.413913305845476e-06,6.05564813319802e-05,0.0
model.dec.16x16_block0.skip,0.08809722651998446,0.08809678166491985,0.9999999932087822,0.9999949436166538,1.0000050428264093,0.0001165431174841,0.00012959557334160546,0.0,131327,131328,0.9999923854775828,0.9999999999999997,0.999994943616654,0.00011654311748410008,0.9999846757386294,1.0,1.0,131327,0.9999999988867456,4.314702810049718e-08,0.9999999987257148,0.0001166528586415989,1.0303885356215082e-05,0.0,0.08809741905080938,0.08809699918624357,0.9999952273529338,1.0000047592000194,0.00011605874464911248,0.00012899322930953421,0.0
model.dec.16x16_block1.affine,0.08806872234053147,0.08806287723370435,0.9999997417572601,0.9999333719364846,1.0000661159832822,0.0007186214979856276,0.0007186826221987091,0.0,131328,131328,1.0,1.0,0.9999333719364846,0.0007186214979856277,0.9997852497238925,1.0,1.0,131328,1.0000000000263807,4.359516827714544e-08,1.0000000002221356,0.0007217035689693637,2.9988024780015213e-05,0.0,0.08806888168586023,0.08806300964679298,0.9999330668301444,1.0000664222949922,0.0007178105612804704,0.000717878466757125,0.0
model.dec.16x16_block1.conv0,0.263998455919622,0.2639847113253677,0.9999998103393154,0.9999477471876594,1.0000518762016848,0.0006158586177492836,0.0006159693799820195,0.0,1179893,1179904,0.9999906772076372,1.0000000000000002,0.9999477471876594,0.0006158586177492823,0.9997548418730081,1.0,1.0,1179893,0.999999999004501,4.3164995156732705e-08,0.9999999989517356,0.0006180714928988507,5.2716937996831725e-05,0.0,0.26399983567623764,0.26398655472102905,0.9999495049401259,1.0000501208117203,0.0006137923905413767,0.0006139206875151467,0.0
model.dec.16x16_block1.conv1,0.18668218729530098,0.18667020808341508,0.9999997626636513,0.9999355936649034,1.0000639357803247,0.000688920695428942,0.000688968459524792,0.0,590078,590080,0.9999966106290672,1.0,0.9999355936649031,0.0006889206954289411,0.9997547817557626,1.0,1.0,590078,0.9999999989898514,4.326128896827479e-08,0.9999999988611233,0.0006919249038172676,6.355635424075877e-05,0.0,0.18668458634380042,0.18667282807793784,0.999936780002156,1.0000627532669446,0.0006860312447526881,0.0006860765518319031,0.0
model.dec.16x16_block1.norm0,0.007779228555932225,0.007779217614339086,0.9999999994925799,0.999998592978675,1.000001406008463,3.185651355210832e-05,6.821242597256773e-05,0.0,1024,1024,1.0,1.0,0.999998592978675,3.185651355210668e-05,1.0,1.0,1.0,1024,0.9999999991199275,4.2998472263862076e-08,0.9999999989142002,3.188851539599063e-05,3.070400466113805e-05,0.0,0.007779377562744656,0.007779372669679339,0.9999993710151388,1.0000006289735854,3.4163461778029105e-06,6.052519857664786e-05,0.0
