layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08727551863181818,0.08723719937543009,0.8913169345476887,0.8909255922483429,0.8917084487455595,0.45318170783016115,0.4568893724704483,0.0,131072,131328,0.9980506822612085,1.0000000000000002,0.8909255922483429,0.4531817078301611,-0.9968673874269951,1.0,1.0001839418743677,131072,0.891342074490434,0.4533313427921283,0.9999999967988208,0.02801000867766832,0.00020968547092477103,0.0,0.08727566639452328,0.08723733379865296,0.8909257974008586,0.8917089254548495,0.45318096903410277,0.4568888083232562,0.0
model.dec.16x16_block0.conv0,0.26400314280022236,0.2639952935682685,0.8589337951733729,0.8589082577099934,0.858959333396044,0.5120714232907309,0.5126388871650872,0.0,1179889,1179904,0.9999872871013235,1.0,0.8589082577099931,0.5120590123803149,-0.9997547216090262,1.0,1.000122624156959,1179867,0.8589253552223359,0.5121008047668162,0.999999995776501,0.006183893535701555,5.668962751644409e-05,2.6947461331879773e-07,0.26400443828021464,0.2639968445006688,0.8589101824592696,0.8589595956891479,0.5120700846850507,0.512637084273428,2.6947650564586726e-07
model.dec.16x16_block0.conv1,0.186692032090249,0.18668448149072203,0.8507264149608255,0.8506920080587499,0.8507608232545149,0.5255875005854463,0.5258399160596807,0.0,590076,590080,0.9999932212581345,1.0,0.8506920080587498,0.525581052299539,-0.9997547817557626,1.0,1.0001532989943587,590069,0.8507113998454405,0.5256330603679918,0.9999999955211882,0.006802371547773383,6.513424015562113e-05,7.18635985714718e-08,0.18669400415322726,0.18668661774610307,0.8506959465274095,0.8507632648063886,0.5255827999842323,0.5258348381413275,7.186620978038343e-08
model.dec.16x16_block0.norm0,0.0077790806043135366,0.007779061991074485,0.8828230753869154,0.8828209630297129,0.8828251877491721,0.46970454732857275,0.4721169477823075,0.0,1024,1024,1.0,1.0,0.8828209630297129,0.46970454732857275,-1.0,1.0,1.0,1024,0.882821082555599,0.46970941842546937,0.9999999966128612,9.122331454245516e-05,2.4391275189926237e-05,0.0,0.007779365375441934,0.0077793489175878704,0.8828220278152769,0.8828257631848099,0.4697031360898546,0.47211550872539654,0.0
model.dec.16x16_block0.norm1,0.0055009547723340255,0.005500958723314013,0.9179758768177808,0.9179765361404744,0.9179752174955608,0.39663650306884685,0.40518759106944313,0.0,512,512,1.0,1.0,0.9179765361404744,0.39663650306884685,1.0,1.0,1.0,512,0.9179762966472959,0.396635249109557,0.9999999997716877,3.112314909267575e-05,2.041149015449031e-05,0.0,0.00550084725677485,0.005500843202644212,0.9179740703844264,0.9179754234817745,0.3966385408657783,0.4051902393607711,0.0
model.dec.16x16_block0.skip,0.08809766397033807,0.08809676243470609,0.8446372083300694,0.8446285648484481,0.8446458519001434,0.5353336537290886,0.535422986060933,0.0,131328,131328,1.0,1.0,0.8446285648484481,0.5353336537290886,-1.0,1.0,1.000005746480508,131326,0.8446418238224123,0.5353318498404682,0.9999999952790413,0.0007170623375310714,1.3309644299770267e-05,0.0,0.0880978567960723,0.08809696567338253,0.8446291595355264,0.8446462468894316,0.5353329362859067,0.535422218604479,0.0
model.dec.16x16_block1.affine,0.08732915809888324,0.08729819242430745,0.8973728153909126,0.8970546197827162,0.8976911238667571,0.44111672306515615,0.4456771643444539,0.0,131073,131328,0.9980582967836257,1.0,0.8970546197827162,0.44111672306515615,-0.9909868942667288,1.0,1.000172441112797,131073,0.8976657913810965,0.44067689564140117,0.9999999966215568,0.02951596764094224,3.557225247456871e-05,0.0,0.08732929197757873,0.08729832629544994,0.8970549493896728,0.8976914528866199,0.44111605381195124,0.4456765961085926,0.0
model.dec.16x16_block1.conv0,0.26399857449985364,0.2639896586634161,0.8489857785200386,0.8489571063260564,0.8490144516823791,0.5283978502784671,0.5285970114407716,0.0,1179895,1179904,0.9999923722607941,1.0,0.8489571063260564,0.5283906374813886,-0.9997547828832201,1.0,1.0001226316757619,1179882,0.848974572314944,0.5284337002693377,0.9999999954736595,0.0066827309910585,5.7491814924908745e-05,1.6159789571817314e-07,0.2639999228890695,0.26399128100408603,0.8489591190578318,0.8490147021598068,0.5283965806052662,0.5285952099427388,1.615963048528263e-07
model.dec.16x16_block1.conv1,0.18668511809659624,0.18667596033254139,0.8362552602084622,0.8362142380400072,0.8362962843893423,0.548313451688659,0.5483415066364369,0.0,590073,590080,0.9999881372017354,1.0,0.836214238040007,0.5483026620896375,-0.9998467442345094,1.0,1.0002452182442374,590068,0.8362385023368256,0.548365906357691,0.9999999950543739,0.007082874622117416,6.924417509464397e-05,1.2543538749762938e-07,0.1866874639943577,0.18667843111275223,0.8362192553065716,0.8363001821949186,0.548307021022765,0.5483347172480022,1.2542779399162803e-07
model.dec.16x16_block1.norm0,0.007779232236973192,0.007779225077995894,0.8867213032078918,0.8867204871867878,0.8867221192297466,0.4623039444655216,0.46516979092767025,0.0,1024,1024,1.0,1.0,0.8867204871867878,0.4623039444655216,-1.0,1.0,1.0,1024,0.8867194623813308,0.46230790328424104,0.9999999990971943,2.6753727540118197e-05,2.3694186512062133e-05,0.0,0.007779384021579151,0.007779367869502544,0.8867200498280428,0.8867237319742743,0.46230228282337726,0.4651688812894594,0.0
model.dec.16x16_block1.norm1,0.005501163566912986,0.005501166872921024,0.8632876689037373,0.8632881877096114,0.8632871500981751,0.5047124992427664,0.505494776601265,0.0,512,512,1.0,1.0,0.8632881877096114,0.5047124992427664,-1.0,1.0,1.0,512,0.8632923690189875,0.5047041514795965,0.999999992567969,0.00018611266001085822,4.511039183623911e-05,0.0,0.005500801864762074,0.005500813682173116,0.8632960267800595,0.8632923175422518,0.5047021564886944,0.505483979343899,0.0
model.dec.16x16_block1.skip,0.08809657131219333,0.08809717270918596,0.8345849863738722,0.8345906837227409,0.8345792890638967,0.5508829674443709,0.5508795236735062,0.0,131324,131328,0.9999695419103314,1.0000000000000002,0.8345906837227408,0.5508555979744272,-1.0,1.0,1.000003830962606,131322,0.8346068441587396,0.5508460909241618,0.9999999951330689,0.0007506983289560464,1.2408449220069355e-05,7.118749330328974e-08,0.08809668800141647,0.08809730915907756,0.8345908743032193,0.8345791052561785,0.5508830858767784,0.5508795183697148,7.118575543548106e-08
model.dec.16x16_block2.affine,0.0873250516629818,0.08727606467219975,0.8513657908372233,0.8508881976683256,0.8518436520733427,0.5242782122915493,0.5248371034086964,0.0,131070,131328,0.9980354532163743,1.0,0.8508881976683255,0.5242782122906606,-0.9998160299257988,1.0,1.0001839249586169,131070,0.8513181883289928,0.5246497323894423,0.9999999950603826,0.031558255767929644,4.05161920662389e-05,2.1613791297572854e-15,0.08732516768939326,0.0872761699055629,0.8508884821411185,0.8518441462823831,0.5242775164079073,0.5248364985784837,0.0
model.dec.16x16_block2.conv0,0.2639924696427991,0.263983509764247,0.8280702787075984,0.8280421740834784,0.8280983842856191,0.5606052793962927,0.560668903669728,0.0,1179887,1179904,0.9999855920481666,1.0000000000000002,0.8280421740834782,0.5605924341991889,-0.999938691680461,1.0,1.0001839475136427,1179873,0.8280651256277212,0.5606319181530135,0.9999999946412456,0.007020757315001996,5.942229846844683e-05,3.0531405945968947e-07,0.26399399958254927,0.26398531548407195,0.8280445914730834,0.828099071314418,0.5606035724949471,0.560666598158209,3.053131898213632e-07
model.dec.16x16_block2.conv1,0.18667984341522517,0.1866706577757983,0.8170420993308111,0.8170018965216393,0.8170823041182717,0.5765496447685124,0.5768616339563049,0.0,590076,590080,0.9999932212581345,1.0,0.8170018965216393,0.5765440094065782,-1.0,1.0,1.000245248313918,590072,0.8170242838294509,0.5766032602631032,0.9999999943552517,0.007467008511100785,7.308391603129154e-05,6.888457794900622e-08,0.1866822934671234,0.18667320555135497,0.8170073777898506,0.8170869293778221,0.5765427864707109,0.5768543210425844,6.888329536954567e-08
model.dec.16x16_block2.norm0,0.007779218407420582,0.007779226068076125,0.8710938579630739,0.871094715780613,0.8710930001463795,0.4911170590176183,0.4924286208505275,0.0,1024,1024,1.0,1.0,0.871094715780613,0.4911170590176183,-1.0,1.0,1.0,1024,0.871093492173653,0.4911172252032335,0.9999999966931927,3.296726408999988e-05,2.2891860086568133e-05,0.0,0.007779378061541884,0.007779378457185104,0.8710973239801159,0.8710972353756746,0.49111053121530934,0.49242289976248826,0.0
model.dec.16x16_block2.norm1,0.005501451691228858,0.005501424708217921,0.8398674291300571,0.8398633098260447,0.8398715484542736,0.5427889197627889,0.5428119423145862,0.0,512,512,1.0,1.0,0.8398633098260447,0.5427889197627888,-1.0,1.0,1.0,512,0.8398586401415077,0.5428051785934486,0.9999999929547092,9.07656845355994e-05,3.121897594807795e-05,0.0,0.005500847228805677,0.005500826095089522,0.8398511828841662,0.8398576361732906,0.5428096414202312,0.542831969141882,0.0
model.dec.16x16_block2.skip,0.08809801846731878,0.08809705887589968,0.8170271399211975,0.8170182406037522,0.817036039335578,0.5765929326728106,0.576884295393961,0.0,131328,131328,1.0,1.0,0.8170182406037522,0.5765929326728106,-1.0,1.0,1.0000038310066353,131326,0.8170338568910279,0.5765896949793388,0.9999999943006109,0.0007895500218492865,1.3118490912635987e-05,0.0,0.08809812077663685,0.088097178013374,0.8170182629620351,0.8170357495363425,0.576593232294035,0.5768844830723379,0.0
model.dec.16x16_block3.affine,0.08731429676681426,0.08724992815190183,0.8601491221419467,0.8595150151324351,0.8607836969637623,0.5096666267574056,0.5106844193569123,0.0,131072,131328,0.9980506822612085,1.0,0.8595150151324352,0.5096666267574055,-0.9997411809946053,1.0,1.0001839531532637,131072,0.8602369550524668,0.5098944804999529,0.9999999959008685,0.03371228129946466,3.616823362560274e-05,0.0,0.08731441926888406,0.08725000136255816,0.8595149223360798,0.8607845748388043,0.5096656784542243,0.5106838194483448,0.0
