budget_kimg,nfe,metric,training_seed_count,fixed_seed_mean,fixed_seed_std,global_only_seed_mean,global_only_seed_std,paired_delta_mean,paired_delta_std,global_only_wins,fixed_wins,ties
256,1,fid5k_full,3,256.3780120355624,52.48610737602598,257.4401530326094,35.33121105720781,1.0621409970469813,22.7059746623411,2,1,0
256,1,kid5k_full,3,0.2568249851465225,0.057782723667916,0.25911209483941394,0.04012283205331046,0.002287109692891439,0.0245751059970834,2,1,0
256,2,fid5k_full,3,64.58893235434624,20.383361993002076,60.767211387024304,14.021787593898154,-3.8217209673219323,6.488061487669208,2,1,0
256,2,kid5k_full,3,0.04942471409837405,0.019312365684593387,0.045031207303206124,0.010883777843324779,-0.004393506795167923,0.008433965854486846,2,1,0
