layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08758957461131683,0.08753923791088684,0.9022419648607665,0.9017234569937961,0.9027607708794663,0.43098232080809695,0.43148717444673673,0.0,131328,131328,1.0,1.0,0.9017234569937961,0.43098232080809695,-0.3907125208218209,1.0,1.000122624156959,131328,0.9021379413606231,0.4314477198839506,0.9999999970488809,0.031499649865478076,5.167331776925556e-05,0.0,0.08758971207972893,0.08753935193834468,0.9017235379297904,0.9027613337549308,0.4309815329586925,0.4314865319475279,0.0
model.dec.16x16_block0.conv0,0.26400938767369236,0.2640029902948019,0.9053657131599427,0.9053437746692226,0.9053876521822812,0.424622405186755,0.42499422384442703,0.0,1179888,1179904,0.9999864395747451,1.0,0.9053437746692228,0.42460646507047717,0.9955849889624724,1.0,1.0001226091221187,1179876,0.9053639481506995,0.4246364578313757,0.999999997172027,0.006030085529632159,5.145572065563834e-05,2.8683148212169143e-07,0.264010357794078,0.26400422971185034,0.9053455842071353,0.9053876145683999,0.4246209493788781,0.42499234881279074,2.868271598008294e-07
model.dec.16x16_block0.conv1,0.18669918374252426,0.1866929352905735,0.9034616210386409,0.9034313839673519,0.9034918591219387,0.42865463900865086,0.4289538475635223,0.0,590073,590080,0.9999881372017354,1.0,0.9034313839673519,0.4286408166542051,0.9917078508219231,1.0,1.0001226091221187,590069,0.903446109758729,0.4287016757040623,0.9999999971847525,0.005903230605364181,5.877525707833864e-05,1.2556518119264867e-07,0.186700877448605,0.1866948482182925,0.9034345843285947,0.9034929373382004,0.4286506337598119,0.42894939331761933,1.2556288048159044e-07
model.dec.16x16_block0.norm0,0.007779090049807909,0.007779086487288945,0.9199309751179986,0.919930553825595,0.9199313964105951,0.3920801706495416,0.39338976026298583,0.0,1024,1024,1.0,1.0,0.919930553825595,0.3920801706495416,1.0,1.0,1.0,1024,0.919929955695817,0.39208273709585695,0.9999999958120009,3.8748455821147777e-05,2.0282714414664037e-05,0.0,0.007779379538580612,0.007779370206375796,0.9199247738393782,0.9199269809413225,0.39209184034138506,0.3934013451705781,0.0
model.dec.16x16_block0.norm1,0.005500953464274131,0.005500937687770156,0.8945255421466576,0.8945229766848948,0.894528107615778,0.44701555708369484,0.4470665532972791,0.0,512,512,1.0,1.0,0.8945229766848948,0.44701555708369484,-0.9997302599313389,1.0,1.0,512,0.894523936422507,0.44702004727077327,0.9999999941031535,0.00012820409854080283,2.0351621987213018e-05,0.0,0.005500838516988744,0.005500813858374366,0.8945306380868011,0.8945386579675176,0.44699661312150246,0.4470484951822103,0.0
model.dec.16x16_block0.skip,0.08809698135474894,0.08809659923104868,0.9013357323101568,0.901331822735278,0.9013396419019937,0.4331192333231329,0.4333307823856903,0.0,131326,131328,0.9999847709551657,1.0000000000000002,0.901331822735278,0.43310165150738267,0.9984694893956112,1.0,1.0000000598583034,131323,0.901349364914523,0.433092740750305,0.9999999972014841,0.0009233759109592003,1.189561233507724e-05,3.5932403872276646e-08,0.08809714533908995,0.08809678091845308,0.9013323443908291,0.9013398012986279,0.43311861171944305,0.43333008908168014,3.5932358117000484e-08
model.dec.16x16_block1.affine,0.0876126463697523,0.08756218185317284,0.8985595245057239,0.8980419579910602,0.8990773893083401,0.4385988849201363,0.43899480749038405,0.0,131328,131328,1.0,1.0,0.8980419579910602,0.4385988849201363,-0.945875205150579,1.0,1.0001532825457164,131328,0.898431586037919,0.4391135219188163,0.9999999970187314,0.03337503165353354,3.4518646783140694e-05,0.0,0.08761277983346269,0.08756230592550379,0.898042217129848,0.8990778400260184,0.4385981120703629,0.43899410075687917,0.0
model.dec.16x16_block1.conv0,0.26400613174874926,0.26400039072553394,0.901038532957299,0.9010189391580894,0.9010581271826005,0.43372961642173413,0.43393976064529005,0.0,1179894,1179904,0.9999915247342157,1.0000000000000002,0.9010189391580892,0.4337198541367949,0.9676149078688848,1.0,1.0001226091221187,1179883,0.9010335757735408,0.4337493460204471,0.9999999969616009,0.006112490850493205,5.156813073173179e-05,1.7943019776309673e-07,0.2640071791454699,0.2640016841501908,0.9010206390612964,0.9010581475772036,0.43372823380393816,0.4339379853072118,1.7943393359701647e-07
model.dec.16x16_block1.conv1,0.1866865049384879,0.1866827337699128,0.8983193224872491,0.8983011759500878,0.8983374693909877,0.43933426523644253,0.43946802450395495,0.0,590070,590080,0.9999830531453362,1.0,0.8983011759500878,0.43931499883015446,-0.9847881690645495,1.0,1.000122624156959,590064,0.8983071435536282,0.4393680413822051,0.9999999970169342,0.007027673041203701,6.249353256805567e-05,1.7935519337226136e-07,0.18668865145401137,0.1866850749022439,0.898304934103732,0.8983393542616107,0.4393289542553032,0.43946230977696543,1.7935379970700513e-07
model.dec.16x16_block1.norm0,0.007779203624958768,0.007779214557142221,0.8925826400265134,0.8925838943807684,0.8925813856740211,0.45088446647857877,0.4509085404025096,0.0,1024,1024,1.0,1.0,0.8925838943807684,0.45088446647857877,-0.9999647555608199,1.0,1.0,1024,0.8925837460628043,0.4508816416779834,0.9999999975701277,4.724391411299173e-05,2.3034941838704076e-05,0.0,0.0077793608725210414,0.007779376148318289,0.8925853270481371,0.892581821641319,0.4508828686089301,0.4509066988422005,0.0
