layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08737772472822504,0.08734598557978253,0.8284727598434677,0.828171824794094,0.8287738042444291,0.5598259364326827,0.5622636404971507,0.0,131328,131328,1.0,1.0,0.828171824794094,0.5598259364326827,-0.9998939730065365,1.0,1.0002453009536074,131328,0.8287726267028845,0.559585501595303,0.9999999947125908,0.03557395289390989,0.000158597836902381,0.0,0.08737784613156342,0.08734610394448285,0.8281720935184034,0.8287741299907971,0.5598254777030511,0.5622631449363998,0.0
model.dec.16x16_block0.conv0,0.264001470298921,0.26399470303328926,0.874783944575317,0.8747615208542799,0.8748063688711659,0.48450078989762696,0.4845302250356842,0.0,1179896,1179904,0.9999932197873725,1.0,0.8747615208542799,0.4844937971090136,-0.9993256498283473,1.0,1.000122624156959,1179882,0.8747730778464675,0.48453282890251365,0.9999999961980744,0.0063293582608414,5.5201479734459584e-05,1.4360413788621845e-07,0.26400279827717105,0.26399630446614236,0.8747637421733323,0.8748067777780413,0.4844989174056979,0.4845278445766862,1.4359878367971784e-07
model.dec.16x16_block0.conv1,0.18669280878119926,0.18668415988684423,0.8743972402942447,0.8743567322028779,0.8744377502623117,0.4851882657776623,0.4852309588764839,0.0,590075,590080,0.9999915265726681,1.0,0.8743567322028779,0.4851795432780136,-0.9992643452672879,1.0,1.000122624156959,590062,0.8743822733833598,0.4852377149165566,0.9999999962426527,0.006731244339373388,6.295233345687744e-05,8.970466582804961e-08,0.1866947390104467,0.18668627910318797,0.8743606039619694,0.8744398511059782,0.4851833757029418,0.48522555533482314,8.970663747963283e-08
model.dec.16x16_block0.norm0,0.00777909015440668,0.0077790947969124296,0.8613342678695646,0.8613347819077377,0.8613337538316982,0.5080389621496567,0.5083411231151226,0.0,1024,1024,1.0,1.0,0.8613347819077377,0.5080389621496567,-1.0,1.0,1.0,1024,0.8613356358144992,0.5080363426148061,0.999999997168543,4.0002337805115106e-05,2.7668558983380247e-05,0.0,0.007779376489332446,0.007779374179857657,0.8613320222800087,0.8613325336900116,0.5080418817894995,0.5083445252835903,0.0
model.dec.16x16_block0.norm1,0.005500955432035102,0.005500950168471219,0.8789024359530461,0.878901594979296,0.8789032769276008,0.4770011243728588,0.47700158216179434,0.0,512,512,1.0,1.0,0.878901594979296,0.4770011243728588,-1.0,1.0,1.0,512,0.8789025542958636,0.47700136535370036,0.9999999978768741,2.654321070276905e-05,1.7073169101187508e-05,0.0,0.005500844294361776,0.005500838452724842,0.8789070317813044,0.8789088984998231,0.4769908862661104,0.47699139466830326,0.0
model.dec.16x16_block0.skip,0.08809746032998203,0.08809735722003827,0.8719985014270142,0.871997480833275,0.8719995220219477,0.4895079699110535,0.48955671476520285,0.0,131328,131328,1.0,1.0,0.871997480833275,0.4895079699110535,-0.9999693514772588,1.0,1.0000038309479298,131328,0.8719992002169434,0.4895072982343924,0.9999999962811515,0.0009036192984222198,1.2756498426116289e-05,0.0,0.0880976522872331,0.08809756392817773,0.871998174310501,0.8719999234842616,0.4895070766248083,0.4895557295110486,0.0
model.dec.16x16_block1.affine,0.08742037524343224,0.08739222240425748,0.8474646283378378,0.8471917110079652,0.8477376335862629,0.5306809106530461,0.5317632209066626,0.0,131328,131328,1.0,1.0,0.8471917110079652,0.5306809106530461,-0.999877375843041,1.0,1.0002759944617703,131328,0.8476311818514898,0.5305858829512669,0.9999999950862,0.03578785817528982,4.8573754434331526e-05,0.0,0.0874204758884291,0.08739232874838063,0.8471919463531912,0.8477377578870761,0.5306806584472188,0.5317629084430984,0.0
model.dec.16x16_block1.conv0,0.2640007863338312,0.26399143510191275,0.874666072044719,0.874635090298776,0.8746970548881122,0.48470879671992023,0.484743901895935,0.0,1179890,1179904,0.9999881346279019,1.0000000000000002,0.8746350902987757,0.4846965590816545,-0.9993256498283473,1.0,1.000122624156959,1179872,0.8746460925809252,0.48476201646866524,0.9999999961975787,0.006441117789852135,5.526969920485923e-05,2.514177753083268e-07,0.2640021560694253,0.26399306600282607,0.8746372736818296,0.8746975074453007,0.4847068981286165,0.4847415170978006,2.514146788209193e-07
model.dec.16x16_block1.conv1,0.18668235274485473,0.1866772437109469,0.8677358550364678,0.8677121072539846,0.8677596034688867,0.49701203669966076,0.49714973149212605,0.0,590071,590080,0.9999847478308026,1.0,0.8677121072539846,0.4969967608443225,-0.9994480284264631,1.0,1.0001839475136427,590066,0.8677444135145251,0.4970106968330046,0.9999999959870101,0.00787848334285469,6.647664964891495e-05,1.6091065706739627e-07,0.1866846896814145,0.18667970375415036,0.8677165111197191,0.8677628624808867,0.4970056755728578,0.4971429641532596,1.608984987397369e-07
model.dec.16x16_block1.norm0,0.007779207092637416,0.00777920287742179,0.8222638217737259,0.82226337622455,0.8222642673231433,0.5691061907998026,0.571914402817488,0.0,1024,1024,1.0,1.0,0.82226337622455,0.5691061907998026,-1.0,1.0,1.0,1024,0.8222635507703541,0.5691068903097874,0.9999999942518203,5.5682271186595674e-05,2.365057402954951e-05,0.0,0.007779359506347304,0.0077793569302528065,0.8222721448198548,0.8222726894024256,0.5690938916943782,0.5719011808164074,0.0
