layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.005704755351183864,0.005553963762544756,0.9961644847569157,0.9698332547645232,1.023210614624628,0.08518753197221,0.08822150407342459,0.0,131108,131328,0.9983248050682261,1.0,0.9698332547645232,0.08517462525502101,0.3959055280528054,0.9620253164556962,1.3475873619409737,131108,0.9698314816535439,0.08518461960478346,0.9608473792128224,0.0011446781361549316,0.0011446768209356084,2.782352381820776e-09,0.005704759697470859,0.005553954640358573,0.9698309788967339,1.0232131337830193,0.08518669035423533,0.08822059549028613,0.0
model.dec.16x16_block0.conv0,0.022582147967483764,0.021818923305523596,0.996550754897014,0.9628696314659035,1.0314100420571588,0.08018077924461346,0.08304908663824892,0.0,1178977,1179904,0.9992143428617921,0.9999999999999998,0.9628696314659035,0.08015315579493307,0.46850266495363363,0.9645569620253165,1.4534856021894107,1178977,0.9628711812310493,0.08017197822086197,0.9645380926069016,0.0016243209948207467,0.0016243209933903806,8.781789461002197e-08,0.022582125892039295,0.021818926985586854,0.9628712505488122,1.0314094119326098,0.08017468141577362,0.08304272647919542,0.0
model.dec.16x16_block0.conv1,0.01611827620392066,0.015560636914950493,0.9964994237850914,0.9620238245889731,1.0322105089531286,0.08070735954509095,0.08363622554012211,0.0,589555,590080,0.9991102901301518,0.9999999999999998,0.9620238245889733,0.0806757551783402,0.46021218825422366,0.9630156472261735,1.456357196122295,589555,0.9620222150360411,0.08069712315803097,0.9630039923847817,0.0018121420584910877,0.0018121420578147591,5.152185984189049e-08,0.016118284241284465,0.015560609932050731,0.9620222579124313,1.0322134372096143,0.08070025083745846,0.08362898110092051,0.0
model.dec.16x16_block0.norm0,0.0005504263418895083,0.0005337850134428566,0.9957681440252568,0.9656625631685115,1.0268122991141315,0.08912255919214104,0.09222473598366131,0.0,1022,1024,0.998046875,1.0,0.9656625631685115,0.08912150658408112,0.40013888888888893,0.9589306797099004,1.4903385082846683,1022,0.965656571813161,0.089011094314661,0.9599132478657586,0.0024269689964300876,0.0024269689968535258,2.2101886755255953e-12,0.0005504110723771226,0.0005337656277802195,0.9656590460819663,1.026826172082033,0.08907015235841352,0.09217057556216454,0.0
model.dec.16x16_block0.norm1,0.0004196786402981462,0.0004100398108378924,0.9964735330306406,0.9735873588862631,1.0198976937893534,0.08198055367231942,0.08515706108972564,0.0,509,512,0.994140625,1.0,0.9735873588862631,0.08183032820694655,0.21777777777777788,0.9633507853403142,1.4198770491803263,509,0.9738225339564336,0.08214199844658392,0.9646762073121905,0.003935169297082598,0.003935169297028593,1.6852688650882665e-10,0.0004196174090742317,0.0004100752716909407,0.9738031539296168,1.019649733279253,0.08212399358604063,0.08532476930085675,0.0
model.dec.16x16_block0.skip,0.006816454986350556,0.00658179189615356,0.9964478179783145,0.9621441330489676,1.0319745450271438,0.08131340791434812,0.08425584505343905,0.0,131305,131328,0.9998248659844055,1.0,0.9621441330489676,0.08130546339373178,0.45261138554505786,0.9619008361794842,1.4761519182571792,131305,0.9621455177716064,0.08131103184287489,0.9619085506405082,0.000737491967960679,0.0007374919678613075,2.3340219694882147e-09,0.0068164522298427765,0.006581798111438026,0.9621455133541997,1.0319732418537426,0.08131253954662301,0.08425488725096646,0.0
model.dec.16x16_block1.affine,0.006389945508278776,0.006192825889302161,0.9971017617551666,0.9663427640292168,1.028839828168049,0.07373248214517146,0.07629640060484075,0.0,131136,131328,0.9985380116959064,1.0,0.9663427640292167,0.07372410415362857,0.5858225108225108,0.9666389350819398,1.4062811254980079,131136,0.9663427189765728,0.07373287156224048,0.965877797656802,0.0009287628286354641,0.0009287632721495313,1.9613159537534408e-09,0.006389943769672666,0.006192823246725333,0.9663427953406379,1.028840179686092,0.07373010193909052,0.07629397084859324,0.0
model.dec.16x16_block1.conv0,0.022855711411425568,0.02204180855044795,0.996354395493034,0.9608737369197017,1.033145192000652,0.08227276222175811,0.08532516014805414,0.0,1178962,1179904,0.9992016299631157,1.0,0.9608737369197017,0.08224432615580805,0.4557823129251701,0.9621993127147767,1.4673841845452753,1178962,0.9608737751056616,0.08226266005511423,0.962177099611749,0.0016007388068779815,0.0016007388054312106,9.502090746261335e-08,0.022855703199629977,0.02204179101670229,0.96087373733404,1.0331460937384818,0.08226782637284262,0.08532007217308293,0.0
model.dec.16x16_block1.conv1,0.015447853152678393,0.01488728309522836,0.9962466888382548,0.9600949946140229,1.0337596493982286,0.08341837089772398,0.08656493901346894,0.0,589477,590080,0.9989781046637745,1.0,0.9600949946140229,0.083379208767847,0.44642857142857145,0.961038961038961,1.4735061074638012,589477,0.9600955217958164,0.08340804729509543,0.9610766265328485,0.002021498612128773,0.0020214986104260895,6.060960744525761e-08,0.015447836643674037,0.01488726215028774,0.9600952959665229,1.033760673127403,0.08341113673460104,0.0865574560166938,0.0
model.dec.16x16_block1.norm0,0.0006313508683296941,0.0006086784699295217,0.9970268917208411,0.9612227263372021,1.0341647108183325,0.0742872835380868,0.0770566096623877,0.0,1022,1024,0.998046875,1.0,0.9612227263372021,0.0741613791737449,0.5418560606060606,0.9662185835329449,1.430911330049261,1022,0.9611963218023531,0.0741136049370114,0.9669148135283485,0.002317656515448478,0.002317656515660056,2.8967285328607334e-10,0.0006313819104231955,0.0006086893403331078,0.9611952114932454,1.0341998627573241,0.07425158867737428,0.07702174994180616,0.0
model.dec.16x16_block1.norm1,0.00045273460053586804,0.0004390081832571455,0.996928547001172,0.9667027652362891,1.0280993947327122,0.07594201711791716,0.07858339123727949,0.0,509,512,0.994140625,1.0,0.9667027652362891,0.07589589874621797,0.5583333333333333,0.9634146341463414,1.3420289855072458,509,0.9665286735077712,0.07548914281071095,0.9617964867091308,0.0036535076960839343,0.003653507695272744,5.5807264057021285e-11,0.00045270658255700447,0.000438890677427554,0.9665303818882454,1.0283392606962822,0.07558762089418704,0.0782161881786489,0.0
