layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08805558813212538,0.08805448955378073,0.9999999930366648,0.9999875170727844,1.0000124691561967,0.00011800984314768047,0.00011807191978240237,0.0,131328,131328,1.0,1.0,0.9999875170727844,0.00011800984314768103,0.9999386841621191,1.0,1.0,131328,0.9999999999826703,4.3310232277155986e-08,0.9999999999384647,0.00011866830271586134,2.0215504338242747e-05,0.0,0.08805572565801428,0.08805461786632407,0.9999874126469251,1.000012573955695,0.00011642727934545106,0.00011649677863333838,0.0
model.dec.16x16_block0.conv0,0.2639965985354308,0.2639947129498086,0.9999999961721951,0.9999928537104155,1.00000713868499,8.7495717807923e-05,8.751003303249619e-05,0.0,1179896,1179904,0.9999932197873725,1.0,0.9999928537104152,8.749571780792244e-05,0.9999846757386294,1.0,1.0,1179896,0.9999999991077292,4.307655025979759e-08,0.9999999988736676,8.778690019252496e-05,2.5412913380504257e-05,0.0,0.2639981948646968,0.26399637974821283,0.9999931209926695,1.0000068720163717,8.38935907818918e-05,8.391181902145512e-05,0.0
model.dec.16x16_block0.conv1,0.18668576005304915,0.18668427691373146,0.9999999955317396,0.9999920509551921,1.000007940171404,9.453242414108962e-05,9.453612164872612e-05,0.0,590073,590080,0.9999881372017354,1.0,0.9999920509551918,9.453242414108932e-05,0.9999846759734587,1.0,1.0,590073,0.9999999990864847,4.305088815014768e-08,0.9999999988686469,9.486578062646037e-05,2.8490779440526495e-05,0.0,0.1866878902061906,0.18668644395946019,0.9999922490564418,1.0000077428554761,9.026610665186165e-05,9.027080991380273e-05,0.0
model.dec.16x16_block0.norm0,0.0077790805819736375,0.007779080115840857,0.9999999999981671,0.9999999400768466,1.0000000599194911,1.9146061306210868e-06,8.836552443582979e-06,0.0,1024,1024,1.0,1.0,0.9999999400768466,1.914606130619767e-06,1.0,1.0,1.0,1024,0.999999996610815,4.2460150055019765e-08,0.9999999962507844,1.9162438199279832e-06,2.2481659264173524e-06,0.0,0.0077793638880111204,0.0077793628647634915,0.9999998684657239,1.0000001315329132,1.1749685626117177e-06,8.542733207423277e-06,0.0
model.dec.16x16_block0.norm1,0.00550094950344136,0.00550094950344136,1.0,1.0,1.0,0.0,8.686561417961797e-06,0.0,512,512,1.0,1.0,1.0,0.0,1.0,1.0,1.0,512,1.0000000001101703,4.2660200254412504e-08,1.0000000020534705,4.266034251177696e-08,4.076533594193655e-07,0.0,0.005500847021943479,0.005500846467613446,0.9999998992281585,1.0000001007716874,4.050557345218404e-07,8.501960652671944e-06,0.0
model.dec.16x16_block0.skip,0.08809726038446031,0.08809719624532063,0.9999999997224766,0.9999992716732798,1.0000007277722034,2.355941679896491e-05,2.4867431745974483e-05,0.0,131328,131328,1.0,1.0,0.9999992716732798,2.3559416798963696e-05,1.0,1.0,1.0,131328,0.9999999989043528,4.2967420100345874e-08,0.999999998673663,2.3570441458729716e-05,4.735387366833805e-06,0.0,0.08809746416922563,0.08809740334359045,0.9999993092975984,1.0000006901694936,2.3095104870685383e-05,2.440984420350148e-05,0.0
model.dec.16x16_block1.affine,0.08805727383292429,0.08805624106957897,0.9999999926704284,0.9999882643566527,1.000011721121759,0.00012107352816636981,0.00012111296964058671,0.0,131328,131328,1.0,1.0,0.9999882643566527,0.00012107352816636971,0.9999386954389407,1.0,1.0,131328,1.000000000109207,4.3386817361662125e-08,1.000000000164663,0.00012164090067375903,1.8269970717002437e-05,0.0,0.08805739389401016,0.08805636110005913,0.9999882641848014,1.0000117216130684,0.00011974705291797074,0.00011978931733793164,0.0
model.dec.16x16_block1.conv0,0.2639921937839345,0.26399023348235295,0.9999999960233105,0.9999925704189938,1.0000074216827672,8.91810565951341e-05,8.91906882276253e-05,0.0,1179886,1179904,0.9999847445215881,1.0,0.9999925704189938,8.918105659513378e-05,0.9999846738597352,1.0,1.0,1179886,0.999999999034179,4.3028770977113e-08,0.9999999988810424,8.94897707963424e-05,2.5483740097551915e-05,0.0,0.2639938560651941,0.2639919607960802,0.9999928171264788,1.0000071756114717,8.551892261773661e-05,8.553128270801222e-05,0.0
model.dec.16x16_block1.conv1,0.1866790476227227,0.1866773777264519,0.9999999952774616,0.999991049997934,1.0000089406370078,9.718491440187233e-05,9.718611586793046e-05,0.0,590074,590080,0.9999898318872017,1.0,0.9999910499979342,9.718491440187163e-05,0.9999846684553468,1.0,1.0,590074,0.9999999990294963,4.303474493248144e-08,0.9999999988481056,9.759598988146144e-05,3.118353327910371e-05,0.0,0.18668157561411694,0.18667994092623352,0.9999912392001901,1.000008752391069,9.211552636074341e-05,9.21164707429942e-05,0.0
model.dec.16x16_block1.norm0,0.007779222270942922,0.007779222270942922,1.0,1.0,1.0,0.0,8.686561417944304e-06,0.0,1024,1024,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1024,0.9999999991926413,4.2610089001471635e-08,0.9999999997655935,4.261773706624916e-08,6.267613716566867e-07,0.0,0.007779375849703991,0.007779375109937612,0.9999999049065234,1.0000000950930958,6.241130684388384e-07,8.520872237568659e-06,0.0
