layer,update_1_l2,update_1p3_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_1_l2,predicted_1p3_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block3.conv1,0.015316712746336726,0.014649464162588341,0.9936518239158801,0.9503649396328643,1.0389103238096897,0.10759827568476782,0.11286621936247307,0.0,589491,590080,0.9990018302603036,1.0000000000000002,0.9503649396328642,0.10754692876956672,0.2903225806451613,0.9524281466798811,1.605263157894737,589491,0.9503640791929389,0.10758703927483546,0.952453757757668,0.0023783753903837954,0.0023783753869887347,1.215663867462869e-07,0.015316704521283234,0.014649430636222118,0.9503640037091351,1.0389129401511499,0.10759165065374796,0.11285967025343495,0.0
model.dec.16x16_block3.norm0,0.0008478190254160023,0.0008178991988095685,0.9966916181037422,0.9615180262170566,1.033151906165099,0.07840792123529515,0.08135672306926893,0.0,1023,1024,0.9990234375,1.0,0.9615180262170566,0.07840763756931689,0.4827415002698327,0.9620853080568721,1.4314935064935064,1023,0.9614797872315071,0.07854694749354345,0.9621804387148786,0.0023049517635462097,0.0023049517637771387,1.4998197337475903e-12,0.0008478147108536837,0.0008178651397512391,0.9614801514044972,1.0331867410266304,0.07843850347827136,0.08139283374883817,0.0
model.dec.16x16_block3.norm1,0.000607822480520284,0.0005883721832638142,0.9973562084093965,0.965440846036581,1.0303266228442514,0.07034232907752566,0.072673223469376,0.0,511,512,0.998046875,1.0,0.965440846036581,0.07033077640878599,0.5420768497935853,0.9713375796178344,1.434927536231884,511,0.9655564429795601,0.07036999486634185,0.970729898896727,0.0028436198996130853,0.002843619899532265,2.8163281667038084e-11,0.0006077345019741578,0.0005883519262748043,0.9655505093112144,1.030216314453193,0.07030690778586503,0.07262737763745648,0.0
model.dec.16x16_block3.skip,0.007401243603950004,0.007105504368878848,0.9943768226608769,0.9546434674786117,1.0357639256221007,0.10166810091365075,0.1060757159209152,0.0,131310,131328,0.9998629385964912,0.9999999999999999,0.9546434674786118,0.10166056989524996,0.30598850012233914,0.9551183511139356,1.5927246658949796,131310,0.9546431157861454,0.10166869437605011,0.955144559874677,0.0008651291698775517,0.0008651291698644435,3.934577225714988e-09,0.007401245227824275,0.007105502832269139,0.9546431220046692,1.0357644532773531,0.10166739531632484,0.10607502737595374,0.0
model.dec.16x16_block4.affine,0.009855643279511756,0.009497546179361825,0.9965770493165371,0.9603672006729581,1.034152160265901,0.0796654101071762,0.08279585141508115,0.0,131287,131328,0.9996878045808967,1.0000000000000002,0.9603672006729579,0.0796557296759252,0.48744258929053874,0.9603468820336291,1.3865075599417973,131287,0.9603678317023069,0.07966133033953957,0.9603563434889035,0.0007610475610802289,0.0007610475634377812,7.027072069200168e-09,0.009855635495587432,0.00949754484688858,0.9603678615948654,1.0341515286081613,0.07966501381500482,0.08279532490334855,0.0
model.dec.16x16_block4.conv0,0.02223259954868104,0.02130820185141186,0.9942147126305084,0.952876776014756,1.037345981864561,0.10294493476643159,0.107680530792659,0.0,1179055,1179904,0.9992804499349099,1.0,0.952876776014756,0.10291131299910761,0.32142857142857145,0.9552731893265566,1.5862068965517242,1179055,0.9528773494736557,0.10295106652822328,0.9552583249902479,0.0020050020238000844,0.0020050020203354686,1.6047279905054785e-07,0.022232591165910955,0.021308197891379957,0.9528772538617828,1.0373461053831854,0.10294221778737436,0.10767765440277757,0.0
model.dec.16x16_block4.conv1,0.01576907131923675,0.015110266517379988,0.9945142529079057,0.9529651501061795,1.0378748888422296,0.1002310938704884,0.10491588199122567,0.0,589570,590080,0.9991357104121475,1.0,0.9529651501061797,0.1001932518046939,0.3333333333333333,0.9540965985044836,1.5789473684210527,589570,0.9529639537983516,0.1002274855036326,0.9540859343681007,0.0022304386516976793,0.0022304386497175857,8.846549085841883e-08,0.015769050490664713,0.01511021700175412,0.9529641413215924,1.0378778505674653,0.10022276540598724,0.10490759885084255,0.0
model.dec.16x16_block4.norm0,0.0008684200729556648,0.000836363136133905,0.9963479957539902,0.9595687160631543,1.0345369873205184,0.0822335028555352,0.08552861460474706,0.0,1024,1024,1.0,1.0,0.9595687160631543,0.0822335028555352,0.46521185090793243,0.9590388715682333,1.3511801980198015,1024,0.9595630106077355,0.08255621430113877,0.9588784356359493,0.0027614893380056467,0.0027614893378146302,0.0,0.0008684239769389553,0.0008363603153914818,0.9595591884431682,1.0345429950356326,0.08225592934909931,0.08555283496962547,0.0
model.dec.16x16_block4.norm1,0.0006208873243843106,0.0006041283363308273,0.9964188521458203,0.9695235186713665,1.0240602830060221,0.08227224912375722,0.08471404406755774,0.0,512,512,1.0,1.0,0.9695235186713665,0.0822722491237572,0.389672131147541,0.9663841807909604,1.37625,512,0.9693958708583965,0.08225790624060338,0.9656298937500527,0.00356885171918049,0.0035688517198303113,0.0,0.0006209698262212377,0.0006041373379769524,0.9694039951810337,1.0241756483499838,0.0823232948664186,0.08476955959456611,0.0
model.dec.16x16_block4.norm2,0.0005727942033109177,0.0005633107106310795,0.9970418323012754,0.9805342649001626,1.0138273091964844,0.07558826395829532,0.07837181672858338,0.0,512,512,1.0,1.0,0.9805342649001626,0.07558826395829532,0.42937853107344637,0.9818810068572805,1.4021597704865036,512,0.9805196813685595,0.07551742542151192,0.9818719318528479,0.0007874882162532692,0.0007874882162643464,0.0,0.0005727974083830737,0.0005633063020931868,0.9805206899799821,1.0138404877924954,0.07559262786034485,0.0783747125050101,0.0
