layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.006579563152685344,0.006421384753625525,0.9984317082991704,0.9744285449394774,1.0230261431833525,0.05463736052182263,0.05625736474447278,0.0,131142,131328,0.9985836988304093,1.0,0.9744285449394771,0.05462884683255035,0.7586206896551724,0.9800599695667902,1.26562243852459,131142,0.9744267012368633,0.05462924286037861,0.9793547944715528,0.0007469507042307292,0.0007469512335700057,1.83228129606939e-09,0.006579560249373803,0.0064213686805355275,0.9744267294099437,1.0230284556547156,0.05463379602585694,0.05625368871538126,0.0
model.dec.16x16_block0.conv0,0.021878053556519214,0.02126468290731992,0.9981946840632798,0.9702094101535387,1.02698718118443,0.058377532932375506,0.060084735293317246,0.0,1178999,1179904,0.9992329884465176,0.9999999999999999,0.9702094101535388,0.05835884807757423,0.6156685375121067,0.9720101781170484,1.320754716981132,1178999,0.9702102506754895,0.05837013646873319,0.9719683003471022,0.0013774001887406093,0.0013774001882193544,4.7501538878203875e-08,0.02187803643889862,0.021264674775970476,0.9702102887967518,1.026987289608857,0.05836940320379858,0.060076366315895885,0.0
model.dec.16x16_block0.conv1,0.015597166723209117,0.01513863727508734,0.9981144074603261,0.9687715879254066,1.0283459824758876,0.05957652529615198,0.061382034650770904,0.0,589546,590080,0.9990950379609544,1.0,0.9687715879254066,0.059554434200893104,0.6064856598475732,0.9700149925037481,1.3297297297297297,589546,0.968769821618223,0.059567461369494784,0.969988412555078,0.0015942120953864728,0.0015942120954178136,2.9129141246109282e-08,0.01559717337345029,0.015138603283754075,0.968769706264521,1.028349479998945,0.05956487475600547,0.061370179821171544,0.0
model.dec.16x16_block0.norm0,0.0005852954806011613,0.0005683979041211967,0.9985466338607331,0.969718428836593,1.028231856118124,0.05233858285315993,0.05389652359719488,0.0,1023,1024,0.9990234375,1.0,0.969718428836593,0.052271566198981406,0.6902444076222037,0.9714285714285714,1.275548589341693,1023,0.9697716483707888,0.052262166021432216,0.9710244712256538,0.0020844098483690687,0.0020844098483362226,1.0927008186628259e-10,0.0005853029785747993,0.0005684371545882019,0.9697722239386928,1.0281732383673172,0.05235532837851915,0.05391126120409474,0.0
model.dec.16x16_block0.norm1,0.00045892509275324947,0.00044845025797657937,0.9985609473072269,0.9757690775606268,1.0218851861752636,0.05240461328490113,0.054041700384743305,0.0,512,512,1.0,1.0,0.9757690775606268,0.05240461328490115,0.5925,0.9784242021276596,1.3333333333333333,512,0.97568263302181,0.05246558912576655,0.9790405194146623,0.003439516098432495,0.0034395160989602177,0.0,0.0004589317699565972,0.000448415625561402,0.9756762582700222,1.0219755555497703,0.05246061613746982,0.05409265985441526,0.0
model.dec.16x16_block0.skip,0.006673270524786197,0.006491448163937755,0.9982166704876473,0.9710188952749976,1.0261762423863523,0.05806841205115615,0.059745725326809565,0.0,131300,131328,0.9997867933723197,1.0,0.9710188952749977,0.05806397659154082,0.6046983701053469,0.9711335715789956,1.3314450668589697,131300,0.9710187446627138,0.05806833952224188,0.9711255854961705,0.0005749213585574754,0.0005749213586253298,1.043671476386818e-09,0.006673270053302309,0.006491446116567916,0.9710187041357614,1.0261765426873817,0.058067620091249834,0.05974494244491881,0.0
model.dec.16x16_block1.affine,0.007131677290286257,0.006915602847093751,0.998593028677225,0.9683378132679072,1.0297935526833175,0.05142131377064306,0.053038362653608465,0.0,131182,131328,0.9988882797270955,1.0,0.9683378132679071,0.05141411269910017,0.7222222222222222,0.9665285178085197,1.2352941176470589,131182,0.9683391400952154,0.05141508195697807,0.9662471581268864,0.0007335274595495706,0.0007335274366493112,1.7136321820051958e-09,0.007131674407397552,0.006915608775863752,0.9683391687111808,1.0297923958976374,0.05141885807670336,0.05303572824261174,0.0
model.dec.16x16_block1.conv0,0.02235334678946863,0.02171563865812285,0.998219736190806,0.9697419941938615,1.0275337643278786,0.057942049708563426,0.05965453131584565,0.0,1178935,1179904,0.9991787467454979,1.0,0.9697419941938615,0.057922941306717,0.6141732283464567,0.970873786407767,1.3225806451612903,1178935,0.9697410766429947,0.05793822013906625,0.970847888570414,0.001383913176453873,0.0013839131761742428,5.033337755519602e-08,0.02235334298732271,0.0217156012058318,0.969740960143447,1.0275358634168656,0.057934034605022326,0.05964634897387767,0.0
model.dec.16x16_block1.conv1,0.015251806627309225,0.014798768362272873,0.9981401667851886,0.9684915028286332,1.028696472442101,0.059149932982340864,0.06096070547715521,0.0,589465,590080,0.9989577684381779,1.0000000000000002,0.9684915028286329,0.059119650713920884,0.6071428571428571,0.9696485623003195,1.328358208955224,589465,0.9684914749012736,0.05913196504834015,0.9696197165172022,0.0016726282204894756,0.0016726282187431388,3.790516730924079e-08,0.015251821490584235,0.01479877151313095,0.9684915808413882,1.0286981222399596,0.059136531753301386,0.060946940225396144,0.0
model.dec.16x16_block1.norm0,0.0005700750720999643,0.0005568565839161162,0.9981436241303155,0.9749993921737282,1.0218372466579742,0.0594918694246325,0.06127291408794396,0.0,1023,1024,0.9990234375,1.0,0.9749993921737282,0.0594918694246325,0.5362976406533575,0.9746543778801844,1.2647058823529411,1023,0.974946209923563,0.059445962607953054,0.9746285786650027,0.0022380993031957622,0.0022380993034502605,0.0,0.0005701039648487838,0.000556853260008309,0.9749451264171735,1.0218961486114944,0.059472656802655635,0.06125054691708789,0.0
model.dec.16x16_block1.norm1,0.00045032109034956794,0.00043739734899945207,0.9983862052672762,0.9697335719331768,1.0278854354613167,0.055159169382075164,0.05679459437859497,0.0,509,512,0.994140625,1.0,0.9697335719331768,0.05509561021465242,0.6367692307692308,0.96875,1.236307692307692,509,0.9698441584391906,0.05508782929767032,0.9684683779887334,0.0033991309315501927,0.003399130930968975,6.465685317531514e-11,0.0004503762932025775,0.0004374996442422408,0.969842494979505,1.0277721501641692,0.05514741589591716,0.056777848930273496,0.0
model.dec.16x16_block1.skip,0.006241253972021829,0.006064562379657539,0.9982240524856506,0.969964058875282,1.0273074036540137,0.057884830582217696,0.059586889864123097,0.0,131301,131328,0.9997944078947368,1.0,0.969964058875282,0.05788026938470557,0.6062440543111649,0.9698015530629853,1.3371428571428572,131301,0.9699636823904321,0.05788182615447707,0.9698025763836821,0.0004820453308125225,0.00048204533071881525,9.358249186951813e-10,0.006241254237527723,0.006064559891927152,0.9699636631292442,1.0273079147352306,0.05788407706811974,0.05958614572213121,0.0
model.dec.16x16_block2.affine,0.006704766062902279,0.006530798722382871,0.9981610449462541,0.9722619426106527,1.024750047269084,0.0590450467809073,0.06074045908710372,0.0,131175,131328,0.9988349780701754,1.0,0.9722619426106527,0.05903672887347636,0.6289128388554217,0.9781931464174455,1.320754716981132,131175,0.9722617623685661,0.05904254393618403,0.977704597755333,0.000863691577111069,0.0008636912628912529,2.008901214302323e-09,0.006704763263585711,0.006530794001320261,0.972262020054876,1.0247507547723955,0.05903886414253978,0.0607341424319645,0.0
model.dec.16x16_block2.conv0,0.02184030744375,0.02120926569813835,0.9981962012558738,0.9693548731323689,1.0278956487647384,0.058301535062785605,0.0600413905786906,0.0,1178926,1179904,0.9991711190062921,1.0,0.9693548731323689,0.058281566555422964,0.6114237721964486,0.9706072374338224,1.3269230769230769,1178926,0.9693553448467377,0.05829212785514393,0.9706024736994641,0.0013633028438895531,0.0013633028427084447,5.0523458008946966e-08,0.021840301142989273,0.021209260127919783,0.9693554842444245,1.0278962436180212,0.05829179185464418,0.06003135812813406,0.0
model.dec.16x16_block2.conv1,0.014560625287664263,0.01413193508951826,0.9982095934405075,0.968820562409966,1.0284901364583312,0.058052103163968104,0.059813484542196836,0.0,589448,590080,0.9989289587852495,0.9999999999999999,0.9688205624099662,0.05802724832296318,0.6117168119857548,0.9696969696969697,1.3238723672899209,589448,0.9688209200967998,0.058040137722552315,0.9696268933636265,0.0017834559006179916,0.0017834558996461113,2.7830459573306633e-08,0.014560623147095103,0.014131924858721431,0.9688209471146362,1.0284917316085975,0.05803631906230043,0.05979725314156183,0.0
model.dec.16x16_block2.norm0,0.0006246412599805178,0.000607323354244977,0.9984681929630231,0.9707860990100737,1.0269396454846635,0.05379475881369526,0.055355479214608254,0.0,1022,1024,0.998046875,1.0,0.9707860990100737,0.053772750280005104,0.6926923076923077,0.9774101114774689,1.3333333333333333,1022,0.9708841630318622,0.05374443415350597,0.9768405407059115,0.0017548128840465167,0.0017548128831282265,4.2026954563954844e-11,0.0006245917897344152,0.000607334370333749,0.9708798905714365,1.0268389386696677,0.053812787632366715,0.05537178642330377,0.0
model.dec.16x16_block2.norm1,0.0003994672026646884,0.0003886547718664855,0.997891702718572,0.9708816380429941,1.0256531912188394,0.06314438996979456,0.06496916514087825,0.0,511,512,0.998046875,1.0,0.9708816380429941,0.06314438996979455,0.6961538461538461,0.9746835443037974,1.3266798418972332,511,0.9706509894789996,0.06374085402559791,0.9737835631631293,0.005450640335315646,0.005450640335267475,0.0,0.0003994945685259198,0.0003885827074641911,0.9706296024736253,1.0259078447566656,0.06321317880602431,0.06504542288677762,0.0
model.dec.16x16_block2.skip,0.005494879736072961,0.005335919298016585,0.9982841806743858,0.9694049879919706,1.0280237029201096,0.05686112704497983,0.05855884428357775,0.0,131298,131328,0.9997715643274854,1.0000000000000002,0.9694049879919705,0.056857071365794626,0.6130035160582391,0.9698109669590198,1.3269230769230769,131298,0.9694046771755989,0.05686448629979061,0.969794962154475,0.0006734261533725823,0.0006734261533065824,6.335841617566294e-10,0.005494878467827715,0.0053359164415419415,0.9694047428150978,1.028024069034812,0.056860256766083576,0.058557969640990026,0.0
model.dec.16x16_block3.affine,0.006101086000990875,0.006008554673907506,0.9980494358184197,0.9829126488962081,1.0134193282140276,0.06148173399945654,0.06421898686205187,0.0,131115,131328,0.9983781067251462,1.0,0.9829126488962081,0.06147721585258849,0.6231884057971014,0.9819004524886877,1.3169014084507042,131115,0.982912777946056,0.06148283754446453,0.9812071882797654,0.0007916322916073826,0.0007916316862713722,9.408689740818121e-10,0.00610108817513243,0.006008556002428837,0.982912730423527,1.013419686398035,0.061478296930185486,0.06421568058913397,0.0
