seed,arm,nfe1_fid50k_full,nfe1_kid50k_full,nfe2_fid50k_full,nfe2_kid50k_full,nfe1_receipt,nfe2_receipt,nfe1_receipt_sha256,nfe2_receipt_sha256,checkpoint_sha256,nfe1_feature_sha256,nfe2_feature_sha256,nfe1_artifact_tree_sha256,nfe2_artifact_tree_sha256
6,A,305.224734915839,0.31386715018518535,62.8556863424848,0.047106663518518485,seed6-armA-nfe1.json,seed6-armA-nfe2.json,a6c2e9f67fcb32727c212545cfffcb61fcc96f1414bf284bb3f09197a46091bf,87ee8a74760bd702d1f16b57c6fdd4a3f82a34d480171244ccf87fdcadbd491e,94f125225242d8518a659dc5c74e58c41ff7dc8cc2b746641ace0ae2ba6cdf50,fd6fae8efa6c9509d9ae62418dfc8bab9166d828f47e2a99adc55c933b7e7c15,6c8dc8900e47ea25f64af1712d5cffda30bddb5d6d0e9335dd30a3096967af9b,5bcc5a197d735366f1cca3e2457ef0a4209df15a4b5967f072d8895f55397ca5,054390ff8ebc75a9bb265b5a17e9e49f0f313ecdd86a08481bb91157da92148a
6,B,304.5651706911058,0.32296039154654654,42.07580721995027,0.030632105858358384,seed6-armB-nfe1.json,seed6-armB-nfe2.json,7b44584fc262d48a7dc73105ff240a52762792da02192431ab21924a2e70527b,b4cef447d57b789b5bdb42c4d4b41b8f3a3de3f197899687422a7c6b82d71de1,6f7e6017f995fbebfa280ebb4276835da87627ab25ce7b84dee447662c3d35ef,d1251c46061629be5343f4d9057358010d6710b2b52394aa4f6893ca36100ebc,f3eb4fb5c9c6fd2839de27fec814cb228063130699ad29fa23f4660ab9f13e4d,b2ff071d7bd2c6d3694deb0e4b74bf77d492a938a1b4ad3c87bffe0839c9d3d0,328ed561729d64469074cb77ffd57a47d1e017003c580bf37e2e90493e0e76e1
6,C,308.7700006593594,0.32563541681181185,44.24186513244704,0.029789228598598574,seed6-armC-nfe1.json,seed6-armC-nfe2.json,4cfed48d1e8c949ff584cb5e42df6411c788d29dc30cfd4b3d325037a4588f0d,97e6068605f1de76655287a2d7be333371d96d5d3058da02dde5a8fa21932718,ebf6017fd30695e972416b08b556b0c8de7df0c916e83ab1152f1f9d908c63d9,058e694a7608d7880645651e0dbbafd670368b7fe4740b4bbbf3607d9e725365,23a05ae31290b77ed1f128a4b0b3ce8e061082523bfe0f95ffe9d4130bc3411b,0fe9e2748e410b1e3d7856a8009ff661c96c16c4284bac62ca1933127659a0c7,721f4ed387fe4f4c265bce1387647ca668e9fc0721da6e4c22641f578d034de4
6,D,304.08100748781385,0.3219209217792792,40.730548665983235,0.028477421694194194,seed6-armD-nfe1.json,seed6-armD-nfe2.json,e77fc59db4e9c9674b06b7a5d7d4676630578238e3ad63dd9eef2281d685eef0,6489ce4f0c038dc95053cc04c4273c576f989cf4c6d2942a64001e8874edcd37,89b1787aa26f1dd45480ebcafbe12bfc72ac3d4422ad4edd88a2b04a41a78454,dfca76129cc6390a3b293e15511b8dbbaa279a954a43637e4196a50f60b8638e,5874e82bd18ec0923eecb0f7804df981e23fec07173ab46b9fa5c80cb95474af,f4de67ec0d6431662e04af2fd26c2627fa2e2d283b92c48f5fa3e54960837abc,84d8c22c2e09fa2ddf8e920567b9a480637d5a08f8482315674449ba8380b535
7,A,336.94071207402135,0.3608193741716716,264.2001226352295,0.28092664659409405,seed7-armA-nfe1.json,seed7-armA-nfe2.json,6cfe7cd53508a4cc06d6a5da4b50e2ee136eca02d9cbd7804969e1bbe7a5c848,1bda49a388e27a93e121cd09141a60f6055e296df546df440684f47553b24e13,f9035e5a858f57b10532aa5ee756954963150b55abf471134ba0940d0980ffb5,4a9cfa6121017e98e9898f85d81c6272d2bfbfc97aa5c25aa6061586bb3332e5,8441ccca1c4285190c1220ea474475f131267904774e0031c495ca78a859e428,fc834b737f5e2e8cc690a79fa8086b72e5cead08e1e7ade6cbf7832c403a1cee,549ad28291b2d2973dca057eba67dd34a72f48a9a844616cf89bac8cf03ec647
7,B,326.0700114329323,0.3401310772497499,200.1819721962919,0.2104803560035035,seed7-armB-nfe1.json,seed7-armB-nfe2.json,0892f61fbfe6c5988ef9c9b459ce22583b5f6b0a138addceddeb7e2ba88b9ec7,cefbd9af603f25fb73371f8af2887b0e323e6476231d60abbefa2a31fc831f85,f9bbeadd6fc7168bae437ec18441f701b53a0fc12f2365889c72f7121f7cbebb,35b6e4c55febf9c3c5e837dbddfcc9963aff1e6b435c73c756b66e37b8463313,1fed8464e84d0501184238b641238bb44d04fbf6e540fb69a9159618d78df3d8,27c792911af21a72e1804b6e46b6d50f919774cd6a90bd43f88bd76e41ced4af,f6a769def55bc9a3d68d0c3fdcc4e3d8306be1fbb24cbe5d35bc03ee1a511bc1
7,C,333.61265351931803,0.35655019507007013,263.2139624623584,0.28042933026026023,seed7-armC-nfe1.json,seed7-armC-nfe2.json,6fb18124930dec317acdd058fcf6cf3fb4d85b7533b431d23c9bbb35bec00713,f429bda1de2068c666fd935f1611d621388d3ede9d74a6ca6cd3cd68bc4a324f,0975066ff00d9e559f559db6379ba07712a6ad95da67e75be6930f84de544b36,a15cd995a8fc07190c3e2e813988798cf92d949a30a034a9f44ffc2bcc991ff8,c1fc8aec0c21fad7b0aa5a8e84cafe57adf505f4ba2ce8ad597fc0b7e33c8a20,264b6995a88d2eb72751539d4100ea469b95126d9ebf170078fca54991fdacd9,248f1a0c3ad9241de905641ddf9eb06a2ed7505cae30bedbd6adf378b9c7ebd6
7,D,306.2086000774071,0.30910701372122135,123.4222702589648,0.11515592939939942,seed7-armD-nfe1.json,seed7-armD-nfe2.json,168978c24a8a3d8ed46dcb3592fb9caf0cf72e271dc2f789262af6f576e90fd6,1da85cde106f7686219e16b7fc706d1fd2a79390539017f9eda20d150e324345,d74460cc87ba9ffc392eb436945a8c17f2c6bf503561987bab4c1d7552a10411,9b68ac05f377b74257e7372bed02e0db0da7d7ba113f8a13496698f5984ef1a9,ab9f123d805a19a6aa8dcac8fbbf8a272fcae4c5b66ed389d2e3ddbfd687cec7,e5690a4a8285f82f060307e6899eac86baee7da8d7d1da57128aff6563b78be2,ed84e517488bf3a7f3d06edbe5ff8ce0cc8d44eea09edd4402ef8a41798c411d
