layer,update_1_l2,update_1p3_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_1_l2,predicted_1p3_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block4.proj,0.003221342220699304,0.003087243899802923,0.9922234000129025,0.9509190359373141,1.0353218710810037,0.119288334495936,0.12516691487641723,0.0,65634,65792,0.9975984922178989,1.0,0.9509190359373141,0.11921681890310029,0.2,0.9491525423728814,1.676698812320111,65634,0.9509262688221187,0.11926858754785838,0.9491556052894736,0.00314919941218905,0.003149199411656347,7.914718083941386e-09,0.003221330504356036,0.0030872518539082298,0.9509267228822044,1.035317374250438,0.11927489856450724,0.12515272923416476,0.0
model.dec.16x16_block4.qkv,0.005503539922579462,0.005276088270568903,0.9913644950336583,0.9503931392677253,1.0341021219603788,0.12571560234850818,0.13191970341717485,0.0,197134,197376,0.9987739137483788,1.0,0.9503931392677255,0.1256715655383204,0.1692039800995026,0.950508497948771,1.7269669261136062,197134,0.9503931491505382,0.12572544409488812,0.950454277104368,0.00276837824346289,0.002768378240781192,1.499361694108759e-08,0.005503533126239538,0.005276075630299453,0.9503935178256703,1.0341049347688507,0.12570425343073552,0.13190785535506835,0.0
model.dec.16x16_block4.skip,0.0044269867856808,0.00425541994847971,0.9933357063930675,0.9548392134791946,1.0333842721017599,0.11079023507174963,0.11624116634539457,0.0,131275,131328,0.9995964303118908,1.0000000000000002,0.9548392134791944,0.11077891134349187,0.25806451612903225,0.9548532731376975,1.6476190476190475,131275,0.9548405180970024,0.11079259253386169,0.9548315262198082,0.001152649266064005,0.0011526492659217822,2.1987628218292174e-09,0.00442698000947264,0.00425541911588317,0.954840361835231,1.033382755775933,0.11079147199627794,0.11624255792305475,0.0
model.dec.16x16_up.affine,0.00628675683337211,0.006028155323237129,0.9925665890784073,0.9517380306263502,1.035146649657763,0.11669661644149672,0.1224346403616304,0.0,131194,131328,0.9989796539961013,0.9999999999999998,0.9517380306263503,0.11663421026777593,0.37384342148017113,0.9639059535923817,1.7152134483521329,131194,0.9517386023851154,0.11670060275687373,0.9637341504428133,0.0023274552638920115,0.0023274552079201516,2.5734528217250703e-08,0.00628675204676262,0.006028151888607401,0.9517385208176457,1.0351467861086225,0.11669412826886916,0.12243208780811353,0.0
model.dec.16x16_up.conv0,0.016091352422051747,0.015435641063209554,0.9931443647798546,0.9526744264007888,1.035333480106488,0.11213091166382103,0.1176364236389622,0.0,589639,590080,0.9992526437093275,1.0,0.9526744264007888,0.11209743482808704,0.26145879053236715,0.9567062818336163,1.6331935338917616,589639,0.9526755869171724,0.11213237124133962,0.9567081970996963,0.0021078888349994533,0.002107888831141267,8.69126954672044e-08,0.016091338830940244,0.015435635315002392,0.9526751468289738,1.0353332852238635,0.11212866595364217,0.11763412992006061,0.0
model.dec.16x16_up.conv1,0.015587511920835706,0.014929957930022624,0.9931202147012558,0.9512257697218067,1.0368597994740152,0.11215947683547613,0.11768345799089192,0.0,589613,590080,0.9992085818872017,1.0,0.9512257697218067,0.11211838233269002,0.2617312975847128,0.9543147208121827,1.631578947368421,589613,0.951227055531012,0.11215856828219561,0.9542876307673365,0.0022621120810437773,0.0022621120764866106,1.0013523921813541e-07,0.015587488907692598,0.014929949375577083,0.951227446514399,1.0368597537940578,0.11215264520122326,0.11767631933877885,0.0
model.dec.16x16_up.norm0,0.0004144023060457675,0.0004005017852286302,0.9933160806201643,0.9599967417670332,1.0277918591707536,0.11155421370475675,0.11724647039964606,0.0,510,512,0.99609375,1.0,0.9599967417670332,0.11121050656442671,0.19001657000828515,0.9677506221446347,1.509482758620689,510,0.9599130063175606,0.11136853094716415,0.9690655733381855,0.0025188812046433367,0.0025188812045483545,5.879528550000432e-10,0.00041444156439166945,0.00040050157115786324,0.9599106895397371,1.0278955559657346,0.11149712911244893,0.11718134715497465,0.0
model.dec.16x16_up.norm1,0.00041523097505472814,0.0003975060880611152,0.9933798661128648,0.9509756455070678,1.0376749005724974,0.10997208560377446,0.11539409182832806,0.0,508,512,0.9921875,1.0,0.9509756455070678,0.10945033620814446,0.33144927536231883,0.9617216117216117,1.765166666666666,508,0.9508180324973321,0.1093452642025926,0.9617051036245806,0.004243404286072848,0.0042434042865197065,8.826441670846366e-10,0.0004152631668045739,0.0003974756933379557,0.9508218582460842,1.0378266750083225,0.11001875307363952,0.1154464828722064,0.0
model.dec.16x16_up.skip,0.004916766085537077,0.0047086387690950665,0.9933081725614112,0.9512613147775429,1.0372135504196613,0.11060516734561955,0.1160524479319739,0.0,65785,65792,0.9998936040856031,1.0,0.951261314777543,0.11060208887974544,0.2598088976392176,0.9519154396040814,1.6521575246132194,65785,0.9512607064102518,0.11060233228840191,0.951910898388252,0.0002719824744723769,0.00027198247464353464,7.361325430576736e-10,0.004916766284333364,0.0047086362618330765,0.9512607794282767,1.0372141551661485,0.11060502105859858,0.11605236177289716,0.0
model.dec.32x32_aux_conv,0.0012271341677306086,0.0012261286204001108,0.9959987243768308,0.9951825757560743,0.996815542320571,0.08929421941901386,0.10351024792213867,0.0,6913,6915,0.999710773680405,1.0,0.9951825757560744,0.08929222376940639,0.3947212687892058,1.0,1.6104009111114423,6913,0.9951823909033223,0.08931166408961132,0.9997469387087558,0.0008791527674232852,0.0008791527674217431,2.3998278345972446e-11,0.0012271363385308073,0.0012261301447137063,0.9951816384067002,0.9968156516975576,0.0892987872140697,0.10351447480347001,0.0
model.dec.32x32_aux_norm,0.0002949563002890138,0.00030282443101308307,0.9949448491559454,1.021485581219399,0.9690937112203138,0.10310167937816361,0.1297290203894282,0.0,510,512,0.99609375,1.0,1.021485581219399,0.10308900414989067,0.4558164739884393,1.0489667565139262,1.5223504616619816,510,1.0212889681824164,0.10310614614308002,1.050623543809568,0.004581250748748347,0.0045812507487780485,1.0167247425021011e-11,0.00029502168364595654,0.0003028275333560547,1.021261067256362,0.9692904460569721,0.10316498153529441,0.1296549501872468,0.0
model.dec.32x32_block0.affine,0.006605311523046741,0.006213238820733502,0.9938330389464595,0.934841906754077,1.0565466761444444,0.10430490676395664,0.11110862843861442,0.0,131063,131328,0.9979821515594542,1.0,0.934841906754077,0.10427473227985641,0.44417508314559273,0.9369158878504673,1.5,131063,0.9348428231638011,0.1042730806336564,0.936130188052273,0.0011755973733286477,0.001175597994336812,1.2278960016928374e-08,0.00660531299216776,0.006213245188033648,0.9348428552806701,1.0565460526530621,0.10430321201427076,0.11110666853484509,0.0
model.dec.32x32_block0.conv0,0.018179112849424243,0.01726688328565048,0.992901442465417,0.9430775562707036,1.0453575826238029,0.11297158758827194,0.11899274487614418,0.0,1178472,1179904,0.9987863419396832,0.9999999999999999,0.9430775562707038,0.11292611143098889,0.25925925925925924,0.9451677907882574,1.631578947368421,1178472,0.9430773189263022,0.11296366406770925,0.9451122230747044,0.002189702426685922,0.0021897024242393376,1.518113172612435e-07,0.018179124919925908,0.017266880250154076,0.9430775605219099,1.045359343067723,0.1129648457085551,0.11898571722597281,0.0
model.dec.32x32_block0.conv1,0.01331889612315004,0.012670790170549997,0.9925053194848262,0.9442093796713703,1.0432715776965982,0.1162550357901895,0.12232660708439186,0.0,589168,590080,0.9984544468546638,1.0000000000000002,0.94420937967137,0.11619587730108608,0.22784810126582278,0.9429657794676806,1.6428571428571428,589168,0.9442104676972752,0.11624285339907704,0.9429031214444903,0.002815814331314172,0.002815814325916921,1.0908072204892333e-07,0.013318897304027508,0.012670783528390997,0.9442101562316049,1.0432737145163087,0.11624395691747798,0.12231498248625862,0.0
model.dec.32x32_block0.norm0,0.0005239648240463224,0.0004962046211973374,0.9942233670663652,0.9415483761503277,1.0498452640982088,0.10164428352785553,0.10733318228130777,0.0,1021,1024,0.9970703125,1.0,0.9415483761503277,0.10164243747159986,0.38095238095238093,0.9347826086956522,1.5544554455445545,1021,0.9415841468748327,0.1022206930244322,0.9355080946617766,0.005695741807790814,0.0056957418080144095,4.607033989462646e-12,0.0005239419486703751,0.0004961976363467388,0.9415666021915509,1.049803472976809,0.10173643444719016,0.10742704775180228,0.0
model.dec.32x32_block0.norm1,0.00042384910185452683,0.0003990833668422476,0.9937758818398069,0.9357090131274465,1.0554461798178418,0.10488887895533168,0.11155872005452949,0.0,510,512,0.99609375,1.0,0.9357090131274465,0.10482060451176411,0.29572413793103464,0.9321654135338346,1.4830747126436783,510,0.935800787622831,0.10475842443898671,0.9302162837976771,0.004265426552930536,0.00426542655244103,1.1501698649555019e-10,0.0004238565790401293,0.0003991262986716819,0.9358149685948781,1.055375858259272,0.10470361636974783,0.11134871644677036,0.0
model.dec.32x32_block0.skip,0.00443840232202089,0.004234987374040828,0.994425221874768,0.9488500486251253,1.04218946221646,0.10061161627117539,0.10564938859074172,0.0,131270,131328,0.9995583576998051,1.0,0.9488500486251252,0.1005940659991085,0.3344252601702933,0.9473919751614586,1.5598456121343443,131270,0.9488500981542436,0.10061087342492474,0.9473953717733867,0.0010624565507356097,0.0010624565507943433,3.1105747221130518e-09,0.004438402869973134,0.004234987608637622,0.9488499390525081,1.042189483732399,0.10061203373229474,0.10564986746736509,0.0
model.dec.32x32_block1.affine,0.006858924691067485,0.006483378533551098,0.9919878180362328,0.937673588015347,1.0494481701410365,0.1194164304638114,0.12633402317422382,0.0,131105,131328,0.9983019615009746,1.0,0.937673588015347,0.11940197126832205,0.08007281607281634,0.9095477736226767,1.6649890439444777,131105,0.9376757692628119,0.11940713528092134,0.9094071994015551,0.0010278489855222233,0.0010278489977077951,7.264190022228393e-09,0.0068589206270667285,0.0064833893832961405,0.9376757966833491,1.0494458860287392,0.1194160421563158,0.12633331874346612,0.0
model.dec.32x32_block1.conv0,0.017723450568007122,0.01684768468601437,0.9930718435340268,0.9440013515551874,1.0446930873513867,0.11170233923821696,0.1175829889810677,0.0,1178405,1179904,0.9987295576589282,1.0000000000000002,0.9440013515551872,0.11166667750590627,0.2619047619047619,0.9418960244648318,1.612843690169885,1178405,0.944001348066699,0.11170557256289075,0.9418548993651408,0.0022283932669849155,0.0022283932651078527,1.1188841846548487e-07,0.017723448525060283,0.016847668587459994,0.944001496929551,1.0446950038772493,0.1116943130467698,0.11757460539275452,0.0
model.dec.32x32_block1.conv1,0.013610144791055833,0.012878607894814547,0.9926046831839143,0.9392527930843972,1.0489870930733631,0.11486696348933798,0.12139172896253567,0.0,588945,590080,0.9980765319956616,1.0,0.939252793084397,0.11481641239309513,0.25,0.9375,1.6037735849056605,588945,0.939252874972721,0.11485981756798265,0.9373152877460266,0.0027393531774742054,0.0027393531771689565,9.617204303803656e-08,0.01361015304120689,0.012878601603875961,0.9392532183437285,1.048989864580427,0.1148549527109066,0.12137916723939202,0.0
