layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08754232563992792,0.08748620812486246,0.8670695396167143,0.8665137194737542,0.867625716287245,0.4978677725976311,0.49863954061301335,0.0,131328,131328,1.0,1.0,0.8665137194737542,0.4978677725976311,-0.9995094529939947,1.0,1.0001532848953065,131328,0.8670883621238452,0.49815436620972503,0.999999995946415,0.0349353091962845,5.439051343900762e-05,0.0,0.08754244530275601,0.08748630207624426,0.8665137738407198,0.867626279177588,0.49786709019034714,0.498638978471813,0.0
model.dec.16x16_block0.conv0,0.26399551954642875,0.26398752191769076,0.883858030301567,0.8838312542093227,0.8838848072050058,0.4677410885049048,0.46778188141645344,0.0,1179892,1179904,0.9999898296810588,1.0,0.8838312542093227,0.46773021926012087,-0.9987733071638861,1.0,1.000122624156959,1179872,0.8838542093758508,0.46776247876092236,0.9999999965871741,0.006875657695754954,5.4840218783924656e-05,2.154330967166587e-07,0.2639970663297426,0.2639893441758466,0.8838337927018232,0.88388550085247,0.46773852302109137,0.4677788201129495,2.1543639992764694e-07
model.dec.16x16_block0.conv1,0.18668841199663067,0.18668179775437346,0.8831963830971619,0.8831650920557094,0.8832276752472736,0.4689867405403509,0.4690373604083534,0.0,590070,590080,0.9999830531453362,1.0,0.8831650920557093,0.46896874986691944,-0.9986511342734519,1.0,1.000122624156959,590063,0.8831754392775488,0.4690427948880066,0.9999999964731171,0.007056266924350388,6.200757829102882e-05,1.7879437189584142e-07,0.18669048455148676,0.1866840388706645,0.8831689973614951,0.8832299851543327,0.4689813122463815,0.469031480511809,1.7879297611015536e-07
model.dec.16x16_block0.norm0,0.007778980399663695,0.007779089036545757,0.8926062747203759,0.892618740359523,0.8925938092553145,0.4508433380161065,0.450852374885847,0.0,1024,1024,1.0,1.0,0.892618740359523,0.45084333801610654,-0.9998850749431842,1.0,1.0,1024,0.8926296597216976,0.45079073833207284,0.9999999976494707,0.00043024878424886,2.3450936809362544e-05,0.0,0.007779267881817264,0.00777937083978671,0.8926180529400468,0.8925944259563321,0.45084307866029577,0.4508524502352443,0.0
model.dec.16x16_block0.norm1,0.005500948191020816,0.005500953455878263,0.8906237298626378,0.8906245822624086,0.890622877463683,0.45474142942384815,0.45474435110036737,0.0,512,512,1.0,1.0,0.8906245822624086,0.45474142942384815,-0.9998651630301545,1.0,1.0,512,0.8906207497405909,0.45474682699548846,0.9999999930909622,6.317849948419098e-05,1.9650138241155455e-05,0.0,0.005500832726619121,0.005500836699054765,0.8906347499869426,0.8906334636415584,0.4547209984370583,0.4547240680498271,0.0
model.dec.16x16_block0.skip,0.08809737977249056,0.08809575771534292,0.8804319621428297,0.8804157515476806,0.8804481730364554,0.47416376978822267,0.474247381247911,0.0,131328,131328,1.0,1.0,0.8804157515476806,0.47416376978822267,-0.9999157191455453,1.0,1.0000038309479298,131325,0.8804403627463838,0.4741569015362444,0.9999999962790536,0.0015201302299554529,1.276104675354523e-05,0.0,0.08809757263848639,0.08809596943551824,0.8804165435374831,0.8804485881195047,0.47416275066777036,0.4742462527996781,0.0
model.dec.16x16_block1.affine,0.0875981128766521,0.08755578294264363,0.8280288728731516,0.8276287454458041,0.8284291937470886,0.5604145211827442,0.5639312201118087,0.0,131328,131328,1.0,1.0,0.8276287454458041,0.5604145211827442,-0.9999386991969594,1.0,1.0001839531532637,131328,0.8280178502292862,0.5607017388977884,0.9999999947558078,0.032252950157378876,3.335460126237727e-05,0.0,0.08759822572679363,0.08755587976109055,0.8276289763555165,0.8284297272230997,0.5604138548706004,0.5639305968638945,0.0
model.dec.16x16_block1.conv0,0.26399541013487476,0.26398856242502905,0.8798504185974837,0.8798275963811009,0.8798732414058614,0.4752383863151194,0.4753359641356971,0.0,1179893,1179904,0.9999906772076372,1.0,0.879827596381101,0.47522864864171377,-0.9990191270230505,1.0,1.000122624156959,1179879,0.8798464576646429,0.47525804671788513,0.9999999964566115,0.006387689378801414,5.454406951613021e-05,1.960985969879125e-07,0.2639969356878374,0.2639903386270633,0.8798299592885257,0.879873933354141,0.4752360098409645,0.4753331231794032,1.9609307103873296e-07
model.dec.16x16_block1.conv1,0.1866795331666114,0.18667358999041653,0.8791932410583291,0.879165250842946,0.8792212321648438,0.4764501970036344,0.47656315991346004,0.0,590073,590080,0.9999881372017354,1.0,0.879165250842946,0.4764378275116196,-0.9987739087788131,1.0,1.000183963375959,590070,0.8791716707585152,0.476505165973378,0.9999999963022029,0.007491564815415612,6.589149947711545e-05,1.2487532067912495e-07,0.18668197104313922,0.1866761547513121,0.8791696356846613,0.8792244213302578,0.4764435332305568,0.47655610812204413,1.2486825013733833e-07
model.dec.16x16_block1.norm0,0.007779204524757518,0.0077792096103209574,0.8808648692622182,0.8808654451172635,0.8808642934075493,0.4733681179328236,0.47343559530969603,0.0,1024,1024,1.0,1.0,0.8808654451172635,0.4733681179328236,-1.0,1.0,1.0,1024,0.8808656287277609,0.4733663967468973,0.9999999973586342,5.528678148437395e-05,2.0591949006029454e-05,0.0,0.007779359944332703,0.007779367558079904,0.8808656613092839,0.8808639370855263,0.47336840214535125,0.4734357311342123,0.0
model.dec.16x16_block1.norm1,0.005500794071844588,0.005501214890792234,0.8556198548630096,0.8556853110575527,0.8555544036755799,0.5176443347266761,0.5186763294025315,0.0,512,512,1.0,1.0,0.8556853110575527,0.5176443347266761,-1.0,1.0,1.0,512,0.8557602400291461,0.5173726064902836,0.9999999981241476,0.0017770805599142128,2.240353520230805e-05,0.0,0.005500428159622397,0.005500846250199499,0.8556812346603831,0.8555511678853802,0.51765012463091,0.518682565017504,0.0
model.dec.16x16_block1.skip,0.08809736975044989,0.0880969261604855,0.8744788259151841,0.8744744227186716,0.8744832291338678,0.4850612472552229,0.48527715866409105,0.0,131328,131328,1.0,1.0,0.8744744227186716,0.4850612472552229,-0.999954028624843,1.0,1.0000038309479298,131326,0.8744887362556576,0.4850458226811546,0.9999999959239784,0.001051630983142727,1.1558992838825454e-05,0.0,0.088097502663825,0.08809707420315495,0.8744748103027282,0.8744833163508048,0.4850609025725427,0.48527672727773735,0.0
model.dec.16x16_block2.affine,0.08764106582037443,0.08758805194844915,0.8309720349836478,0.8304693819793313,0.8314749922256018,0.5559776760452212,0.5592640876734193,0.0,131328,131328,1.0,1.0,0.8304693819793313,0.5559776760452212,-0.999877398393919,1.0,1.0001527344055579,131328,0.8310479610721326,0.5562007613117538,0.9999999950751176,0.029662671120703015,3.63115828701823e-05,0.0,0.08764117696648636,0.08758814259530145,0.8304696815765307,0.831475680108595,0.5559768094665215,0.5592632786419476,0.0
model.dec.16x16_block2.conv0,0.26399060603454283,0.263984077814245,0.8746065583131358,0.8745849301788157,0.8746281869823113,0.48482135116080466,0.4850426232215426,0.0,1179885,1179904,0.9999838969950098,1.0000000000000002,0.8745849301788154,0.4848047977511357,-0.9992643452672879,1.0,1.000122624156959,1179869,0.8745955492145003,0.4848531996561653,0.9999999961874952,0.006966451650146125,5.539250695248127e-05,3.400620737993413e-07,0.2639921997395141,0.26398592630805695,0.8745873561604923,0.8746289245054578,0.4848189658096727,0.48503974871145566,3.4006920682938187e-07
model.dec.16x16_block2.conv1,0.18667455056924806,0.18666971732806045,0.8711399688141728,0.8711174138940478,0.8711625243182883,0.4910220660427997,0.4913541399551155,0.0,590075,590080,0.9999915265726681,0.9999999999999998,0.871117413894048,0.49101343722073526,-0.9992634421802111,1.0,1.0002452182442374,590073,0.871143083177455,0.49102925441135015,0.9999999961670272,0.0075647597857534474,6.755526087271027e-05,8.97714834684288e-08,0.18667708138619443,0.1866723400970333,0.8711219292273574,0.871166181026107,0.4910150592106759,0.49134676281691114,8.977527942847121e-08
model.dec.16x16_block2.norm0,0.007779211727678089,0.007779156623710189,0.8593767043813358,0.8593706169951084,0.8593827918106836,0.5113393938626009,0.5121928272000926,0.0,1024,1024,1.0,1.0,0.8593706169951084,0.5113393938626009,-1.0,1.0,1.0,1024,0.8593795512430545,0.5113382301802073,0.9999999966629549,0.00021774276815807783,2.3586801967913326e-05,0.0,0.007779376461552576,0.007779318674158323,0.8593723978303061,0.8593851652918517,0.5113357266420934,0.5121892027253883,0.0
model.dec.16x16_block2.norm1,0.005501422660205353,0.0055014331954245125,0.9140756557733557,0.9140774062273668,0.9140739053226967,0.4055444802070591,0.406325797264466,0.0,512,512,1.0,1.0,0.9140774062273668,0.405544480207059,1.0,1.0,1.0,512,0.914080277702755,0.4055332942317386,1.0000000004041216,8.893254875535989e-05,6.497534367534007e-05,0.0,0.005500840210516637,0.00550083161668061,0.9140682634269934,0.9140711194892971,0.405556513009029,0.40633903845853725,0.0
model.dec.16x16_block2.skip,0.08809802977361554,0.08809663837942439,0.8710271545544495,0.8710133978095336,0.8710409115166386,0.4912271100805121,0.4915585025237894,0.0,131328,131328,1.0,1.0,0.8710133978095336,0.4912271100805121,-0.9999693524165619,1.0,1.0000038309479298,131325,0.8710353474124911,0.49122034100789735,0.9999999961936651,0.001005482509962822,1.2012711522762055e-05,0.0,0.08809813716530451,0.08809676037803053,0.871013679929146,0.8710409047650076,0.4912269474050949,0.49155825758962524,0.0
model.dec.16x16_block3.affine,0.08762716211711208,0.08758599462392425,0.8648324741775698,0.8644261733899016,0.8652389659362373,0.5018246762684078,0.502616112293103,0.0,131328,131328,1.0,1.0,0.8644261733899016,0.5018246762684078,-0.9996934706173639,1.0,1.000164769233987,131328,0.8648744655192543,0.5019882055388626,0.9999999958003865,0.030561153138526233,0.0003049894309497846,0.0,0.08762725395457122,0.08758607289858283,0.8644262893718383,0.865239349141267,0.5018241691761226,0.5026156630625687,0.0
model.dec.16x16_block3.conv0,0.2639878480662443,0.26398094058154836,0.8702737649179179,0.8702509934049241,0.8702965370267649,0.4925554560900188,0.49291859053238335,0.0,1179891,1179904,0.9999889821544804,1.0,0.870250993404924,0.49254442002530907,-0.9993869355975845,1.0,1.0001226617601962,1179881,0.8702697761898512,0.4925753918238439,0.9999999961114289,0.006954958202530316,5.596027675439536e-05,2.303307093064014e-07,0.2639894392183632,0.26398276001779536,0.8702534751000697,0.8702975133625598,0.4925528273067375,0.49291550026482844,2.3033035371447931e-07
model.dec.16x16_block3.conv1,0.1866709776878324,0.18666986013475612,0.8657275794905439,0.8657223965931719,0.8657327624189447,0.5005124959143189,0.5010502387291126,0.0,590075,590080,0.9999915265726681,0.9999999999999998,0.8657223965931721,0.5005040382710289,-0.9993869543894066,1.0,1.0002452182442374,590068,0.865749216897229,0.5004780647941096,0.9999999959013317,0.008630947469071368,7.005538348720422e-05,8.968786588989642e-08,0.18667331171724308,0.18667228192810734,0.8657267605128706,0.8657363122091627,0.5005058871782201,0.5010432367932378,8.970128435620725e-08
model.dec.16x16_block3.norm0,0.007779142199211448,0.007779133295325643,0.8769536256215821,0.8769526218740301,0.8769546293702828,0.48057445814412336,0.4807228382991221,0.0,1024,1024,1.0,1.0,0.8769526218740301,0.4805744581441234,-1.0,1.0,1.0,1024,0.8769528092142298,0.4805764975664413,0.9999999961906674,2.9612499342951537e-05,1.794315471341274e-05,0.0,0.0077793790359184855,0.007779370595327557,0.8769543028171833,0.8769562058031531,0.48057151474123727,0.4807198272021455,0.0
model.dec.16x16_block3.norm1,0.005501467935390041,0.005501511892371518,0.8515686639073642,0.8515754679801001,0.8515618598889926,0.5242472722772828,0.5255693547521872,0.0,512,512,1.0,1.0,0.8515754679801001,0.5242472722772827,-1.0,1.0,1.0,512,0.8515651194247496,0.5242488426439383,0.9999999954065449,0.00026592470055605323,4.3683094868502385e-05,0.0,0.0055007857176565065,0.005500827941656966,0.8515745815524076,0.8515615083394649,0.5242481131121001,0.5255703792444477,0.0
