seed,arm,block,status,FID,KID,source,source_sha256,reused
302,D_startup_up5,B2,PASS,8.133333691658155,0.004908513277769089,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed302/D_startup_up5/evaluation/B2.json,84812fa6ba778af31554b9d411693d0b4ec6104cb2844c8ba1ab6e49d99ab2ba,False
302,AA,B0,PASS,8.491390831072723,0.005282656289637089,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed302/AA/evaluation/B0.json,4e71e6f8a4cf44fb6bc07d4c37aa712ad340a48fdae9f5d563f5918a5e875c3f,False
302,AA,B1,PASS,8.4028940479694,0.005228952504694462,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed302/AA/evaluation/B1.json,6f04d33d0a50956b179d619db1a7db93af888d9cdbef4df3a8cc76259cec6eff,False
302,AA,B2,PASS,8.324849953281268,0.005151425953954458,<ECT_ROOT>/archive/paid-node-03/runs/q128_startup_fresh8_v1/seed302/AA/evaluation/B2.json,41ac9c9d5a275988903ea747a0009ad447839c49d9ae0d249676d15d5e17ab58,False
303,A_startup_down5,B0,PASS,8.576003080878088,0.005223298445343971,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/A_startup_down5/evaluation/B0.json,c290a5849dd84ad583e599a59fd38ef93e4f3da0ec867475c9201a9aef2e25e4,False
303,A_startup_down5,B1,PASS,8.444116929094488,0.005072885658591986,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/A_startup_down5/evaluation/B1.json,105ba1991932d21f3551405299ab6dd2abee0ab31c36b24dc85c23f741cb4c68,False
303,A_startup_down5,B2,PASS,8.412094063547096,0.005022035911679268,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/A_startup_down5/evaluation/B2.json,b0ada019ef50a0679f1c088806e685f5f979677788704dcd4cf26427932ba525,False
303,D_startup_up5,B0,PASS,8.178485805784133,0.004921345040202141,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/D_startup_up5/evaluation/B0.json,38f55940d5da53ddd40d2a2df383e54f9e1af6646651409919f6a507cb0e4d77,False
303,D_startup_up5,B1,PASS,8.045647081035197,0.004815102554857731,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/D_startup_up5/evaluation/B1.json,375fed1f7dc90ace7fe7c1d73096790f8808b58dd0d1b9661abe4daed882bebc,False
303,D_startup_up5,B2,PASS,7.995509211202472,0.004776662681251764,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed303/D_startup_up5/evaluation/B2.json,4d680c91da6f3093fc9a459a250d42c9ec3710d3e8b86f292709488e1478bd15,False
303,AA,B0,PASS,8.104710622337178,0.004904428496956825,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed303/AA/evaluation/B0.json,f4e4f636695f90f25138393602940e6a1753ebcdd1ff4753c52568896391270d,False
303,AA,B1,PASS,7.933684987380692,0.004793234635144472,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed303/AA/evaluation/B1.json,abc7bae012bb95478bd9fdb5812bcff04e34edaf87a281b40f51d3430ee15cbc,False
303,AA,B2,PASS,7.855685763253811,0.004734570626169443,<ECT_ROOT>/archive/paid-node-06/runs/q128_startup_fresh8_v1/seed303/AA/evaluation/B2.json,39c3e15d000dc9377f945a14c3b53c57e1334d58150db9b4f6d8b50cf9e3efe6,False
