layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.006406788606852671,0.00628555732390883,0.9915614220501464,0.9727987828108583,1.0106859415029423,0.1271847037310619,0.13019150987379557,0.0,131162,131328,0.9987359892787524,1.0000000000000002,0.972798782810858,0.1271658588046945,0.18880444444444447,0.9844117777371636,1.905166318355973,131162,0.9727979013152079,0.1271822729736038,0.9837997803475085,0.0014665992060875887,0.001466599043810295,9.595317041445889e-09,0.006406792937440354,0.006285553383669318,0.9727976194315975,1.0106873662763454,0.12718374263304183,0.1301907810887125,0.0
model.dec.16x16_block0.conv0,0.021569483101181813,0.02114892594071606,0.9908432307571688,0.971523981721891,1.010546652896054,0.13238483700308645,0.13553652798700538,0.0,1178941,1179904,0.9991838319049685,1.0,0.9715239817218909,0.13234319548877294,0.21428571428571427,0.9768683274021353,1.723809523809524,1178941,0.9715246978020682,0.13239744928095534,0.9768426220520107,0.002578797753452958,0.002578797751727598,2.5012512231538374e-07,0.021569475152304323,0.021148922215541,0.9715247348340406,1.0105470474315128,0.13238070722395517,0.13553229404312483,0.0
model.dec.16x16_block0.conv1,0.015304198207590653,0.015012643542118263,0.9900329792803383,0.9711722242008891,1.0092600216910173,0.13815271005043134,0.1412336704643327,0.0,589509,590080,0.9990323345986984,1.0,0.9711722242008891,0.13808826648627404,0.1625,0.9756493506493507,1.7692307692307692,589509,0.9711772970294772,0.13814570195703138,0.9755874716828484,0.0028334931958085004,0.0028334931922448887,2.033481417971737e-07,0.015304153573905388,0.0150126642204138,0.9711775259016063,1.0092568641249897,0.13814534790409347,0.14122531482621606,0.0
model.dec.16x16_block0.norm0,0.0005613816267930013,0.0005491532200090649,0.9908065957786463,0.9692241543179175,1.0128696296568571,0.1323390623262488,0.1360183612952118,0.0,1024,1024,1.0,1.0,0.9692241543179175,0.13233906232624879,0.01582362288135594,0.973685668288123,1.7121010638297869,1024,0.9692324071988441,0.13243263265034128,0.9733375462322444,0.003019509040847542,0.003019509040888535,0.0,0.00056135707367403,0.0005491266215024475,0.9692154956530419,1.012870099504982,0.13236849770495654,0.13604890853305823,0.0
model.dec.16x16_block0.norm1,0.0004501837767847337,0.0004413009288539181,0.9930198509786959,0.9734259766913451,1.0130081259896575,0.11562005209731328,0.11880643306307286,0.0,509,512,0.994140625,1.0,0.9734259766913451,0.11541974438959708,0.3150183150183152,0.9717813051146384,1.5831168831168825,509,0.9734635444875682,0.11579100567464494,0.9706747290383072,0.005370444694278373,0.005370444693958165,4.5742039795141523e-10,0.0004502159760535545,0.00044134573283720026,0.9734519354469815,1.0129743605450956,0.1156508310067032,0.11883011074297695,0.0
model.dec.16x16_block0.skip,0.006596085137959408,0.006477897771049616,0.9906168567576391,0.9728671771419422,1.0086903741323459,0.13421957190278003,0.13703721105219466,0.0,131307,131328,0.9998400950292398,1.0,0.9728671771419422,0.13421291814916358,0.13483394852670702,0.9745819189685777,1.8142290258845404,131307,0.9728663764018287,0.1342309352632665,0.9745813325044046,0.0011788001731735617,0.0011788001731728222,3.7898820407102604e-09,0.006596087534022346,0.006477894343074555,0.97286608746235,1.0086910447101534,0.13422105731567988,0.1370388498572835,0.0
model.dec.16x16_block1.affine,0.006703078616598792,0.006575221414196146,0.9898928833010353,0.9710112705412287,1.0091416548274057,0.1391119884235775,0.1422036466574992,0.0,131163,131328,0.9987436038011696,1.0,0.9710112705412289,0.13909568189921007,0.1586941745631922,0.972828723920427,1.6666666666666667,131163,0.9710098415761496,0.13911766531794428,0.9725673753826345,0.0019992626306014677,0.0019992627795089963,9.941010253395107e-09,0.006703081836715372,0.006575214953924749,0.9710106652374398,1.00914397832693,0.1391060946514568,0.1421979892816371,0.0
model.dec.16x16_block1.conv0,0.021995241304950487,0.02156824639456693,0.9900027235536072,0.970783742576658,1.0096021901254344,0.13831006692897613,0.14147082304000316,0.0,1178947,1179904,0.9991889170644391,1.0000000000000002,0.970783742576658,0.13825165199909856,0.15821886152977127,0.9752513534416086,1.7719298245614035,1178947,0.9707820841713194,0.13829407047483736,0.975219248124584,0.0025159138147653115,0.00251591381456449,3.8117532538241093e-07,0.021995265002790462,0.02156822277008356,0.9707823112129015,1.009605088743254,0.13830500823603006,0.14146616193942033,0.0
model.dec.16x16_block1.conv1,0.015003865178638776,0.014749445177292179,0.9880461391384903,0.9712918763497251,1.005089403954792,0.1515443882523721,0.15429615976272573,0.0,589451,590080,0.9989340428416486,0.9999999999999999,0.9712918763497252,0.15146813126680664,0.0821917808219178,0.9746835443037974,1.85,589451,0.9712909138833347,0.15153726308399104,0.9746509174949137,0.0032265095496710806,0.0032265095486072107,2.5368682004438336e-07,0.01500386782216896,0.014749417848340064,0.9712908341499291,1.005092404290864,0.15153812885028065,0.15429021219262906,0.0
model.dec.16x16_block1.norm0,0.0005659473882541695,0.0005574161861577367,0.9895535521295709,0.9746368275122839,1.0046985758086489,0.14199258081247076,0.14429667087121065,0.0,1021,1024,0.9970703125,1.0,0.9746368275122839,0.14167816556508664,0.1523809523809524,0.9773242630385488,2.033333333333333,1021,0.9747142178685263,0.14182847068211885,0.9765838038675816,0.002727890163708528,0.0027278901634448325,1.3932262954270189e-09,0.0005659328309666099,0.0005574497483399778,0.9747310420386689,1.0046230253866646,0.14193296943851927,0.14422067898757787,0.0
