layer,update_reference_l2,update_probe_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_reference_l2,predicted_probe_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block0.affine,0.08750451658656205,0.08747913036289846,0.99999748602886,0.9997073734628619,1.0002876827847953,0.0022416554242680837,0.0022560171644579116,0.0,131328,131328,1.0,1.0,0.9997073734628619,0.0022416554242680807,0.9995070248952428,1.0,1.0,131328,1.0000000003099783,4.336015538429603e-08,1.000000000234702,0.002260674438123044,3.0657782953493104e-05,0.0,0.08750464469790209,0.08747924535615709,0.9997072240905368,1.0002878324750464,0.0022416035653015547,0.002256013510110228,0.0
model.dec.16x16_block0.conv0,0.26400398724765095,0.2639988951166882,0.9999999716891154,0.9999806836061147,1.0000192601441535,0.00023794870081205198,0.00023879236766402115,0.0,1179892,1179904,0.9999898296810588,1.0000000000000002,0.9999806836061146,0.00023794870081205285,0.9998926133312879,1.0,1.0,1179892,0.9999999989130326,4.325735674957248e-08,0.9999999987539325,0.00023873139507068946,3.7400543037170875e-05,0.0,0.26400522162179474,0.2640003396043042,0.9999814802293885,1.0000184648198132,0.00023513978289676425,0.00023603723612227823,0.0
model.dec.16x16_block0.conv1,0.18669525859643765,0.18669143950368883,0.9999999700220215,0.9999795137305062,1.000020426732005,0.00024485404512200246,0.00024558232558353495,0.0,590072,590080,0.999986442516269,1.0,0.9999795137305062,0.0002448540451220028,0.9998774059090352,1.0,1.0,590072,0.9999999989121409,4.32485659604978e-08,0.9999999987797078,0.0002457095061183769,4.1938212592335355e-05,0.0,0.18669704354707412,0.1866933896402727,0.9999803996037411,1.000019542617281,0.00024116331510455166,0.00024194994892519852,0.0
model.dec.16x16_block0.norm0,0.007779088030584448,0.0077790870992720945,0.9999999999972552,0.9999998802772636,1.000000119717261,2.3429920628850656e-06,3.921153072335048e-05,0.0,1024,1024,1.0,1.0,0.9999998802772636,2.342992062882222e-06,1.0,1.0,1.0,1024,0.9999999964528727,4.3016263024297796e-08,0.9999999960932633,2.347877089882743e-06,3.1918914520240847e-06,0.0,0.00777936173958275,0.007779358445925183,0.9999995766132053,1.0000004233814554,2.349194943431041e-06,3.8627064571859295e-05,0.0
model.dec.16x16_block0.norm1,0.005500937658061616,0.005500935024011366,0.9999999999414121,0.9999995211048187,1.0000004787782348,1.082477274996579e-05,4.0264746942724767e-05,0.0,512,512,1.0,1.0,0.9999995211048187,1.0824772749965172e-05,1.0,1.0,1.0,512,0.9999999962229871,4.2392253717267054e-08,0.999999995348978,1.0834720185105823e-05,1.1530499895237687e-05,0.0,0.005500833780435975,0.005500830982861718,0.9999994914181572,1.00000050856395,4.260431977809294e-06,3.870557044753455e-05,0.0
model.dec.16x16_block0.skip,0.0880969487880842,0.08809677535724819,0.9999999987888137,0.9999980301526897,1.0000019674288134,4.921751027712054e-05,6.17510486525496e-05,0.0,131326,131328,0.9999847709551657,0.9999999999999999,0.9999980301526898,4.9217510277119854e-05,0.9999980845297042,1.0,1.0,131326,0.9999999987859426,4.3204832704830126e-08,0.999999998493615,4.925698954630752e-05,7.412727632517668e-06,0.0,0.08809713397720506,0.08809697278901697,0.9999981691502475,1.0000018284823524,4.86902389273363e-05,6.124459974742825e-05,0.0
model.dec.16x16_block1.affine,0.08759346923167943,0.08757014082819706,0.9999978625008847,0.9997315372391664,1.000264258710795,0.0020670551232165636,0.0020798054199104308,0.0,131328,131328,1.0,1.0,0.9997315372391664,0.002067055123216566,0.9996309509164719,1.0,1.0,131328,1.0000000000153908,4.340208947016697e-08,1.000000000036792,0.002084415689088055,2.7056977734156343e-05,0.0,0.0875935920214199,0.08757025184396097,0.9997314033287527,1.0002643929565604,0.0020669910427054622,0.0020797870443700272,0.0
model.dec.16x16_block1.conv0,0.26399991939218176,0.2639946202299744,0.99999996789185,0.9999798953022467,1.00002004088437,0.0002534042648228813,0.0002541371769364839,0.0,1179892,1179904,0.9999898296810588,0.9999999999999998,0.999979895302247,0.00025340426482288,0.9998774059090352,1.0,1.0,1179892,0.9999999988999527,4.324186498922313e-08,0.9999999987392222,0.0002542004694776461,3.709300665456604e-05,0.0,0.2640011855717126,0.26399607635113237,0.9999806155157954,1.0000193219318199,0.00025084755345946246,0.000251621371341121,0.0
model.dec.16x16_block1.conv1,0.18668527814352423,0.18668083571280258,0.9999999635278867,0.9999761671653464,1.000023760456707,0.0002700754603174052,0.00027052631505889476,0.0,590069,590080,0.9999813584598698,1.0,0.9999761671653462,0.00027007546031740647,0.999877375843041,1.0,1.0,590069,0.9999999989491588,4.331466296426752e-08,0.9999999987233437,0.0002711248951348247,4.474470657414437e-05,0.0,0.1866875152629828,0.18668318716591498,0.9999767808176643,1.0000231486433822,0.0002665954816193728,0.00026707121468983044,0.0
model.dec.16x16_block1.norm0,0.007779224277154783,0.007779222414534044,0.9999999999706753,0.9999997605353959,1.0000002394060121,7.658286397718817e-06,3.976617007259572e-05,0.0,1024,1024,1.0,1.0,0.9999997605353959,7.65828639771771e-06,1.0,1.0,1.0,1024,0.9999999980151214,4.278734475560386e-08,0.9999999976098054,7.66319860480824e-06,7.627228124358005e-06,0.0,0.007779378868657447,0.007779377027458723,0.9999997633227891,1.0000002366765035,8.739613344421499e-07,3.875213086572001e-05,0.0
